NC,satisfactory_result,T0,max_iterations,alpha,eps,delta,i_final,final_J,final_D,target_D,final_T,elapsed_time,seed,
13,True,100.0,228,0.86,0.000001,1,142,1.9515983512249246,1.972734758341409,,1.0838109570573906,10.57012152671814,14862,
13,True,100.0,228,0.86,0.000001,1,157,2.1168719462504324,2.2416925418853095,,1.0838109570573906,11.596125602722168,15161,
13,True,100.0,228,0.86,0.000001,1,152,2.641128689863883,2.6914800712674394,,1.0838109570573906,11.05723524093628,13643,
13,True,100.0,228,0.86,0.000001,1,184,1.9642610399622944,1.9903805332926257,,1.0838109570573906,13.698323011398315,2318,
13,True,100.0,228,0.86,0.000001,1,174,1.9041379603874657,1.9222010090662998,,1.0838109570573906,12.970594882965088,10771,
13,False,100.0,228,0.86,0.000001,1,144,7.716002742963938,7.9000689694892126,,1.0838109570573906,10.549934148788452,12608,
13,True,100.0,228,0.86,0.000001,1,110,1.8709722230083765,2.216522806601325,,1.0838109570573906,8.213685512542725,7242,
13,False,100.0,228,0.86,0.000001,1,151,4.71927675292602,4.892949360062723,,1.0838109570573906,11.196802616119385,15195,
13,True,100.0,228,0.86,0.000001,1,143,1.9643410077033279,2.1516745036857943,,1.0838109570573906,10.554142713546753,11714,
13,True,100.0,228,0.86,0.000001,1,148,1.8629145942202943,1.915217956909924,,1.0838109570573906,10.960288763046265,10236,
13,False,100.0,228,0.86,0.000001,1,158,10.43870163990576,10.529923875273687,,1.0838109570573906,11.851065874099731,13653,
13,True,100.0,228,0.86,0.000001,1,139,1.891448405576756,1.9130590870372746,,1.0838109570573906,10.221684455871582,1998,
13,False,100.0,228,0.86,0.000001,1,149,4.446047313136211,4.510986883777273,,1.0838109570573906,11.058311700820923,9327,
13,False,100.0,228,0.86,0.000001,1,119,4.656559651835868,4.73350037919653,,1.0838109570573906,8.763183832168579,6499,
13,False,100.0,228,0.86,0.000001,1,163,8.990770097126907,9.060831787147006,,1.0838109570573906,12.056919813156128,6553,
13,False,268.26957952797244,228,0.9199999999999999,0.000001,1,228,4.502618599333984,4.6768478551414105,,1.4034745810484286,17.194915771484375,7602,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,203,1.834981819713016,1.8451893861359805,,1.0054393094020433,14.98311710357666,13004,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,2.3104022850750714,2.401792955605884,,1.4034745810484286,16.95949387550354,5299,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,209,3.246731334401012,3.316007259522633,,1.0054393094020433,15.548813819885254,14103,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.9229822796056855,2.0300315919263765,,5.7917723928892055,17.064002752304077,8604,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.8287011189966609,2.1101631772062364,,1.8023580446191916,16.899730443954468,7690,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,3.2804086863228417,3.4115616736539134,,1.1879008853993898,17.92114233970642,10594,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,215,1.8371556235241215,1.8685015477080449,,1.0054393094020433,16.13881826400757,9682,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.5803355985307772,2.3150087848422713,,2.3146087324052664,16.875404119491577,12087,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.7489544120359828,1.949413713702816,,1.8023580446191916,16.887335062026978,8356,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.8522552672779309,1.8976156514169584,,2.3146087324052664,16.758745431900024,6283,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,2.027988081724048,2.284952269390582,,2.5158790569622465,17.000264167785645,5750,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,224,2.9117225336774344,3.016115277675383,,1.0054393094020433,16.496471166610718,6188,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.7298500163181931,2.281227218727023,,3.230920544508516,16.910903930664062,6264,
13,False,268.26957952797244,228,0.9199999999999999,0.000001,1,228,4.011664067213973,4.824166611733767,,3.817250170733124,17.00047779083252,7615,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,2.787801748434957,2.9085552581706775,,1.4034745810484286,17.165491104125977,8874,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,0.9720382966913526,2.6988066059349562,,4.1491849681881785,16.990389823913574,10263,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,3.2605940944463674,3.34143113245335,,1.0928688145674386,16.921072483062744,4280,
13,False,268.26957952797244,228,0.9199999999999999,0.000001,1,228,6.198383986775197,6.353244410409406,,1.959084831107817,17.079314470291138,15182,
13,False,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.2974082696212885,4.170474330714363,,10.382374617057108,16.77810287475586,10130,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.977589259146458,2.105355309418236,,1.0054393094020433,16.737348318099976,5312,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,216,2.8624895200402887,2.9772906027923565,,1.0054393094020433,16.092483520507812,7931,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.73207250023296,3.1180080878306975,,4.5099836610741075,16.9339919090271,7198,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,2.7574276750041995,2.908902871621481,,1.6581694010496562,16.830715656280518,15194,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,2.9635671880990775,3.1340143503005944,,2.734651148872007,16.901326894760132,5079,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.8732559189822813,1.8764884562406516,,1.1879008853993898,16.96249294281006,3323,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,227,2.2738444579096617,2.3192436423480496,,1.0054393094020433,17.23217248916626,5159,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,224,2.1571735898253914,2.2709767065923256,,1.0054393094020433,16.762840270996094,7621,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,220,1.7583251085002778,1.9215014172195768,,1.0054393094020433,16.516133785247803,11250,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.7007316907115513,2.1137884228980184,,2.3146087324052664,17.061275482177734,11088,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.8943638947191541,1.9263869951057147,,1.0054393094020433,17.187792778015137,10708,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.4182187792186298,2.879490759946822,,5.7917723928892055,16.894908905029297,4132,
13,False,268.26957952797244,228,0.9199999999999999,0.000001,1,228,4.127462504642632,4.705489373373894,,3.511870157074474,17.063008546829224,13435,
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,221,1.8242665113301921,1.8725865571132423,,1.0054393094020433,16.52369713783264,4356,
13,False,268.26957952797244,228,0.9199999999999999,0.000001,1,217,3.721230419207628,3.7755774705871117,,1.0054393094020433,16.12520122528076,6992,
13,False,100.0,100,0.98,0.000001,1,100,-15.552138990825465,20.552445827973553,,41.94896545954032,7.376790285110474,0,3.2483375938539605
13,False,100.0,100,0.95,0.000001,1,100,-4.107611498009994,12.527198710744372,,26.352009446574204,7.281186580657959,0,3.2483375938539605
13,False,100.0,100,0.9199999999999999,0.000001,1,100,-2.3960886871151463,7.640085627294831,,22.293635298061943,7.355939149856567,0,3.2483375938539605
13,False,100.0,100,0.89,0.000001,1,100,-1.2594498778714085,6.249611401969757,,19.56410986640442,7.290558099746704,0,3.2483375938539605
13,False,100.0,100,0.86,0.000001,1,100,0.4547853383306859,3.9924038917339475,,14.076019706120519,7.295373439788818,0,3.2483375938539605
13,False,268.26957952797244,100,0.98,0.000001,1,100,-96.19177573379773,80.90678264563348,,108.07987524975933,7.244231700897217,0,3.2483375938539605
13,False,268.26957952797244,100,0.95,0.000001,1,100,-30.021250186021117,30.79619027593416,,57.58105095337549,7.348951578140259,0,3.2483375938539605
13,False,268.26957952797244,100,0.9199999999999999,0.000001,1,100,-11.015148245945266,17.25418124869724,,36.26429883559541,7.187682867050171,0,3.2483375938539605
13,False,268.26957952797244,100,0.89,0.000001,1,100,-3.048754852843356,12.542178370493504,,26.083842037074298,7.4017181396484375,0,3.2483375938539605
13,False,268.26957952797244,100,0.86,0.000001,1,100,-0.04107218781396154,10.754291849683929,,20.655946482596246,7.187921047210693,0,3.2483375938539605
13,False,719.6856730011522,100,0.98,0.000001,1,100,-439.47983011732066,182.44192220283583,,289.945426886887,7.341658592224121,0,3.2483375938539605
13,False,719.6856730011522,100,0.95,0.000001,1,100,-79.80479668312216,71.53183265167031,,97.3561661961955,7.187135457992554,0,3.2483375938539605
13,False,719.6856730011522,100,0.9199999999999999,0.000001,1,100,-43.616771196817666,40.6072621327478,,69.69506425437851,7.12931227684021,0,3.2483375938539605
13,False,719.6856730011522,100,0.89,0.000001,1,100,-28.01546723803606,28.355705397143723,,55.42720808055484,7.245294094085693,0,3.2483375938539605
13,False,719.6856730011522,100,0.86,0.000001,1,100,-5.6442054082132715,14.585503096627779,,30.31170273982758,7.361671447753906,0,3.2483375938539605
13,False,1930.6977288832495,100,0.98,0.000001,1,100,-1487.7685781415507,390.0114418084935,,732.0924346858974,7.221421957015991,0,3.2483375938539605
13,False,1930.6977288832495,100,0.95,0.000001,1,100,-282.462452617376,133.86667594459135,,212.7302806920174,7.325485944747925,0,3.2483375938539605
13,False,1930.6977288832495,100,0.9199999999999999,0.000001,1,100,-56.12558827841718,55.73169485222342,,81.21789416985679,7.284864902496338,0,3.2483375938539605
13,False,1930.6977288832495,100,0.89,0.000001,1,100,-30.70196743975607,32.62252295812826,,58.53484666853584,7.254296064376831,0,3.2483375938539605
13,False,1930.6977288832495,100,0.86,0.000001,1,100,-24.39923738021142,25.704235536714528,,51.7222150386465,7.369944334030151,0,3.2483375938539605
13,False,5179.474679231213,100,0.98,0.000001,1,100,-4647.501122171772,390.0114418084937,,1963.9812962879548,7.44461464881897,0,3.2483375938539605
13,False,5179.474679231213,100,0.95,0.000001,1,100,-742.6433403214545,390.01144180844636,,441.5895303488172,7.45839262008667,0,3.2483375938539605
13,False,5179.474679231213,100,0.9199999999999999,0.000001,1,100,-175.77123588326594,103.09303320207901,,156.08977795035713,7.369214296340942,0,3.2483375938539605
13,False,5179.474679231213,100,0.89,0.000001,1,100,-53.89307884554289,49.16866220635283,,78.04156205380481,7.328521728515625,0,3.2483375938539605
13,False,5179.474679231213,100,0.86,0.000001,1,100,-13.9007051242356,20.40206826119751,,41.51797414208895,7.279554605484009,0,3.2483375938539605
13,False,13894.95494373136,100,0.98,0.000001,1,100,-13124.102332250139,390.0114418084937,,5268.764365559716,7.2460174560546875,0,3.2483375938539605
13,False,13894.95494373136,100,0.95,0.000001,1,100,-2648.556779714969,390.0114418084938,,1184.6503763063197,7.40041708946228,0,3.2483375938539605
13,False,13894.95494373136,100,0.9199999999999999,0.000001,1,100,-261.2444373322519,390.0114134735914,,253.90593669869355,7.468904256820679,0,3.2483375938539605
13,False,13894.95494373136,100,0.89,0.000001,1,100,-134.7432675928864,86.47941592006603,,131.35826653293552,7.442270517349243,0,3.2483375938539605
13,False,13894.95494373136,100,0.86,0.000001,1,100,-59.362623390503224,53.077089720231406,,82.37671801017675,7.450660467147827,0,3.2483375938539605
13,False,37275.93720314938,100,0.98,0.000001,1,100,-35139.159632818475,390.0114418084956,,13851.802169610577,7.336699962615967,0,3.2483375938539605
13,False,37275.93720314938,100,0.95,0.000001,1,100,-7353.9650401655135,390.0114418084949,,3019.153754223834,7.401925325393677,0,3.2483375938539605
13,False,37275.93720314938,100,0.9199999999999999,0.000001,1,100,-1357.1099401214017,390.0114418084933,,681.1523887781457,7.450142860412598,0,3.2483375938539605
13,False,37275.93720314938,100,0.89,0.000001,1,100,-204.3820846734291,136.230068611179,,175.13335888553272,7.37216854095459,0,3.2483375938539605
13,False,37275.93720314938,100,0.86,0.000001,1,100,-68.09317559004286,64.98679562538672,,89.40599095692062,7.372990131378174,0,3.2483375938539605
13,False,100000.0,100,0.98,0.000001,1,100,-94923.94640986739,390.0114418084956,,37160.1714374609,7.499949216842651,0,3.2483375938539605
13,False,100000.0,100,0.95,0.000001,1,100,-20384.721705128268,390.0114418084954,,8099.471081759281,7.427061080932617,0,3.2483375938539605
13,False,100000.0,100,0.9199999999999999,0.000001,1,100,-3922.0241285264115,390.0114418084949,,1681.1386773742838,7.438885688781738,0,3.2483375938539605
13,False,100000.0,100,0.89,0.000001,1,100,-459.53890280726836,390.0114418083973,,331.21525075899075,7.339132308959961,0,3.2483375938539605
13,False,100000.0,100,0.86,0.000001,1,100,-132.76470774239388,91.12753896924464,,131.19940174754294,7.399522066116333,0,3.2483375938539605
13,False,100.0,228,0.98,0.000001,1,228,-0.13838133941998687,4.680207901881026,,16.231057352151648,17.017833948135376,0,3.2483375938539605
13,False,100.0,228,0.95,0.000001,1,228,4.300123409883562,4.43625653214787,,2.134373384587751,16.93609619140625,0,3.2483375938539605
13,True,100.0,228,0.9199999999999999,0.000001,1,211,1.8459995717380149,1.8494125850681051,,1.0193668449787336,15.62014102935791,0,3.2483375938539605
13,True,100.0,228,0.89,0.000001,1,176,1.8458524236463705,1.8496135231142867,,1.0622096904946123,12.97345757484436,0,3.2483375938539605
13,True,100.0,228,0.86,0.000001,1,153,1.845775393830862,1.8497220667292926,,1.0838109570573906,11.331251859664917,0,3.2483375938539605
13,False,268.26957952797244,228,0.98,0.000001,1,228,-12.739702215988267,18.909881105164807,,38.57222532168912,17.015456199645996,0,3.2483375938539605
13,False,268.26957952797244,228,0.95,0.000001,1,228,3.8861407140731146,5.1147929916584225,,7.029871783538201,16.91736602783203,0,3.2483375938539605
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.8268639410550445,1.881717128640617,,2.9724469009478343,17.044297695159912,0,3.2483375938539605
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.6842035552237535,2.172438311123829,,2.1294400338128447,19.59424614906311,8173,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.8237491822325456,1.8967414732868653,,2.734651148872007,19.63279938697815,11927,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.995923436811618,2.2292963829157153,,2.5158790569622465,19.806527137756348,1415,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.4584489467162847,2.251533585342455,,3.511870157074474,19.707074880599976,13760,
14,False,268.26957952797244,228,0.9199999999999999,0.000001,1,228,4.218117544959351,5.325843008606109,,3.230920544508516,19.78445267677307,11475,
14,False,268.26957952797244,228,0.9199999999999999,0.000001,1,228,7.0891176594084575,7.441891860605584,,1.959084831107817,19.774210929870605,1488,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.7238984526388124,1.891168919532567,,1.5255158489656835,19.88632583618164,8226,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,2.5583967673740693,2.6238412090395618,,1.2911966145645541,19.68389081954956,6006,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.9328359105978503,2.6494148714001065,,4.1491849681881785,19.68888831138611,1168,
14,False,268.26957952797244,228,0.9199999999999999,0.000001,1,228,7.011361966385376,7.185382099810907,,2.9724469009478343,19.638826847076416,13813,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.8640476813489875,1.9357373984438901,,1.4034745810484286,19.62976598739624,5694,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,222,1.7625458629241013,1.8378777512419537,,1.0054393094020433,19.073323249816895,6327,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.939127199832842,2.488409823112284,,4.902156153341422,19.668668270111084,1379,
14,False,268.26957952797244,228,0.9199999999999999,0.000001,1,228,7.108679507755171,7.287232689475321,,1.959084831107817,19.471049785614014,8931,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.5368171684032517,1.8383111629918976,,1.4034745810484286,19.539450883865356,3160,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,3.0099587186355232,3.099253356200519,,1.2911966145645541,19.832767963409424,5078,
14,False,268.26957952797244,228,0.9199999999999999,0.000001,1,228,4.02156456390899,4.662469431992145,,3.817250170733124,19.746329069137573,15451,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.9885684032837658,2.164603070402171,,2.734651148872007,19.739771604537964,3974,
14,False,268.26957952797244,228,0.9199999999999999,0.000001,1,206,8.252785344944654,8.305125238671028,,1.0054393094020433,17.778507471084595,5732,
14,False,268.26957952797244,228,0.9199999999999999,0.000001,1,228,9.533299583521737,9.894919367552186,,3.511870157074474,19.80776572227478,5244,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,210,1.6719512106444825,1.7388603591256644,,1.0054393094020433,18.11557364463806,4128,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,2.610714035431378,2.732462775756629,,1.4034745810484286,19.709746837615967,8832,
14,False,268.26957952797244,228,0.9199999999999999,0.000001,1,228,5.2556315763000105,5.360617427350716,,1.0054393094020433,19.621721744537354,6234,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,2.610714035431378,2.732462775756629,,1.4034745810484286,19.798630714416504,8832,
14,False,268.26957952797244,228,0.9199999999999999,0.000001,1,228,2.714824807810133,3.536125067845625,,2.9724469009478343,19.628455638885498,6637,
14,False,268.26957952797244,228,0.9199999999999999,0.000001,1,228,-0.18504111268387438,6.281441151152547,,18.61152258352805,19.69395112991333,1407,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,2.44982136869876,2.6815913689051603,,2.9724469009478343,19.55154776573181,10709,
14,False,268.26957952797244,228,0.9199999999999999,0.000001,1,221,4.272431482118602,4.331858841194797,,1.0054393094020433,19.184569120407104,9342,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,219,1.925289254710678,1.9435140121144185,,1.0054393094020433,18.83540177345276,6753,
14,False,268.26957952797244,228,0.9199999999999999,0.000001,1,228,0.6107835370535439,7.73533254890894,,17.122600776845804,19.95800757408142,8271,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,2.892859585411578,2.9472518043266596,,1.0928688145674386,19.682512760162354,8608,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,2.515078500739725,2.613943785012242,,1.0054393094020433,19.87352991104126,7987,
14,False,268.26957952797244,228,0.9199999999999999,0.000001,1,207,7.463989384962309,7.519673352301065,,1.0054393094020433,18.04678964614868,3519,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.9384857076292947,2.0663690885361388,,1.2911966145645541,19.614601373672485,10669,
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.1833645164999795,3.3688906021171237,,8.084630525806963,19.70613121986389,6308,
14,True,268.26957952797244,228,0.89,0.000001,1,211,1.8799497602710884,1.9909530118920644,,1.1217646263649337,18.34538173675537,9139,
14,False,268.26957952797244,228,0.89,0.000001,1,210,10.011214755190219,10.068538538604171,,1.1217646263649337,18.249014616012573,8735,
14,True,268.26957952797244,228,0.89,0.000001,1,177,2.154585342143651,2.2131792763774945,,1.1217646263649337,15.379409551620483,1244,
14,False,268.26957952797244,228,0.89,0.000001,1,221,4.653248448415872,4.781135990792224,,1.1217646263649337,19.0505850315094,1918,
14,True,268.26957952797244,228,0.89,0.000001,1,212,2.731302202466222,2.788692726606906,,1.1217646263649337,18.241775035858154,11758,
14,False,268.26957952797244,228,0.89,0.000001,1,212,3.37481496992879,3.558217033115702,,1.1217646263649337,18.23108983039856,6205,
14,True,268.26957952797244,228,0.89,0.000001,1,203,1.9040093890319805,1.9224246165118082,,1.1217646263649337,17.542940616607666,11948,
14,True,268.26957952797244,228,0.89,0.000001,1,213,1.8419882883982117,1.8621140211296021,,1.1217646263649337,18.319440603256226,14289,
14,True,268.26957952797244,228,0.89,0.000001,1,203,1.9964326086167672,2.0089824298163577,,1.1217646263649337,17.538617610931396,7075,
14,True,268.26957952797244,228,0.89,0.000001,1,198,2.640777403566208,2.70592733912478,,1.1217646263649337,16.844032049179077,4297,
14,True,268.26957952797244,228,0.89,0.000001,1,192,1.8926463398051876,1.9296426421848998,,1.1217646263649337,16.580161094665527,15357,
14,True,268.26957952797244,228,0.89,0.000001,1,192,1.869811978248987,2.1901165351538143,,1.1217646263649337,16.56343698501587,5282,
14,False,268.26957952797244,228,0.89,0.000001,1,202,7.37917327941045,7.464777937502152,,1.1217646263649337,17.30656909942627,11343,
14,False,268.26957952797244,228,0.89,0.000001,1,200,3.6465813308030306,3.7529244593673634,,1.1217646263649337,17.171138286590576,10636,
14,True,268.26957952797244,228,0.89,0.000001,1,219,2.022190898997249,2.07972569722892,,1.1217646263649337,18.75178813934326,5354,
14,True,268.26957952797244,228,0.89,0.000001,1,210,3.193226803048338,3.283138269858421,,1.1217646263649337,18.11256217956543,15427,
14,True,268.26957952797244,228,0.89,0.000001,1,205,1.911798556073753,1.9235433174579915,,1.1217646263649337,17.541622638702393,6215,
14,True,268.26957952797244,228,0.89,0.000001,1,198,3.248892032464822,3.347070247212142,,1.1217646263649337,17.08095145225525,14864,
14,True,268.26957952797244,228,0.89,0.000001,1,227,1.8877644799183708,1.9404916386224977,,1.1217646263649337,19.4678053855896,6636,
14,True,268.26957952797244,228,0.89,0.000001,1,193,3.2322773604601296,3.288425880786684,,1.1217646263649337,16.7530460357666,6899,
14,True,268.26957952797244,228,0.89,0.000001,1,197,1.7811909277069764,1.8911182283171424,,1.1217646263649337,17.062358617782593,8879,
14,False,268.26957952797244,228,0.89,0.000001,1,166,12.17365937615357,12.354359477529561,,1.1217646263649337,14.346105813980103,7122,
14,True,268.26957952797244,228,0.89,0.000001,1,213,2.782282720718297,2.968416285731338,,1.1217646263649337,18.415618181228638,12557,
14,False,268.26957952797244,228,0.89,0.000001,1,164,12.271477481560163,12.35173376502769,,1.1217646263649337,14.257799625396729,13993,
14,False,268.26957952797244,228,0.89,0.000001,1,206,3.881913654055468,3.9313041720942317,,1.1217646263649337,17.94657588005066,10885,
14,True,268.26957952797244,228,0.89,0.000001,1,214,1.9167120581470551,1.9676025826537327,,1.1217646263649337,18.444623947143555,704,
14,True,268.26957952797244,228,0.89,0.000001,1,187,1.7899353433775915,1.8856851615642245,,1.1217646263649337,15.95964241027832,7924,
14,True,268.26957952797244,228,0.89,0.000001,1,220,1.8708788903075135,1.8785048431667921,,1.1217646263649337,19.058915615081787,3587,
14,True,268.26957952797244,228,0.89,0.000001,1,207,2.9390819590679143,3.0566200546913844,,1.1217646263649337,17.971242427825928,10158,
14,True,268.26957952797244,228,0.89,0.000001,1,177,2.154585342143651,2.2131792763774945,,1.1217646263649337,15.340187549591064,1244,
14,True,268.26957952797244,228,0.89,0.000001,1,224,1.8636703604516627,1.9869791993180235,,1.1217646263649337,19.47778010368347,1835,
14,True,268.26957952797244,228,0.89,0.000001,1,200,1.9086016995897794,2.0230297722002786,,1.1217646263649337,17.300739288330078,13559,
14,False,268.26957952797244,228,0.89,0.000001,1,213,5.958771968230803,6.09962015800719,,1.1217646263649337,18.271326780319214,9399,
14,True,268.26957952797244,228,0.89,0.000001,1,228,1.8944898466871938,1.9414914622198032,,2.5361310686517946,19.559322118759155,677,
14,True,268.26957952797244,228,0.89,0.000001,1,214,1.996898846157314,1.9983269004336899,,1.1217646263649337,18.423866987228394,12307,
14,True,268.26957952797244,228,0.86,0.000001,1,153,1.6845118495219917,1.8209987966227872,,1.0116123544493933,13.036114692687988,12616,
14,True,268.26957952797244,228,0.86,0.000001,1,169,2.974881320064419,3.0279913420313473,,1.0116123544493933,14.352712631225586,8440,
14,True,268.26957952797244,228,0.86,0.000001,1,196,1.9452109692787176,1.9476144407165348,,1.0116123544493933,16.948906898498535,5270,
14,False,268.26957952797244,228,0.86,0.000001,1,185,3.8254126857620636,3.876860376545936,,1.0116123544493933,15.925626754760742,13070,
14,True,268.26957952797244,228,0.86,0.000001,1,158,2.6940383106954555,2.7876348275859706,,1.0116123544493933,13.487370729446411,12565,
14,False,268.26957952797244,228,0.86,0.000001,1,181,3.963688429564394,4.035845566714583,,1.0116123544493933,15.584987163543701,5880,
14,False,268.26957952797244,228,0.86,0.000001,1,205,4.566818716165723,4.717327112359043,,1.0116123544493933,17.5223548412323,6849,
14,True,268.26957952797244,228,0.86,0.000001,1,163,2.3912712245702954,2.490147824621372,,1.0116123544493933,14.105329513549805,10746,
14,True,268.26957952797244,228,0.86,0.000001,1,178,1.8890749263481643,1.9083660543427685,,1.0116123544493933,15.294912815093994,3483,
14,True,268.26957952797244,228,0.86,0.000001,1,183,2.206719031889303,2.268323107474676,,1.0116123544493933,15.620800971984863,6697,
14,True,268.26957952797244,228,0.86,0.000001,1,195,1.8476608698259571,1.8656107320557496,,1.0116123544493933,16.59925603866577,8192,
14,True,268.26957952797244,228,0.86,0.000001,1,170,1.9405760353662673,1.9444846014764046,,1.0116123544493933,14.621620893478394,11808,
14,False,268.26957952797244,228,0.86,0.000001,1,189,7.8479035826088595,8.036631138830574,,1.0116123544493933,16.44643783569336,5502,
14,False,268.26957952797244,228,0.86,0.000001,1,180,3.4874582361885915,3.5508704582314574,,1.0116123544493933,15.624354124069214,6788,
14,True,268.26957952797244,228,0.86,0.000001,1,163,1.9587620809398532,1.966523684089704,,1.0116123544493933,14.101988792419434,14485,
14,True,268.26957952797244,228,0.86,0.000001,1,202,1.9263893293918957,1.943797562818687,,1.0116123544493933,17.579936504364014,11071,
14,True,268.26957952797244,228,0.86,0.000001,1,185,1.9567512644594192,2.083300420354381,,1.0116123544493933,15.94425630569458,5419,
14,True,268.26957952797244,228,0.86,0.000001,1,160,2.080558802715528,2.143517916648939,,1.0116123544493933,13.626863479614258,15319,
14,True,268.26957952797244,228,0.86,0.000001,1,160,2.002008727317996,2.0027193835517814,,1.0116123544493933,13.835961818695068,6490,
14,False,268.26957952797244,228,0.86,0.000001,1,173,5.51951877394946,5.569798474175452,,1.0116123544493933,14.97409987449646,11933,
14,False,268.26957952797244,228,0.86,0.000001,1,159,9.521863753199819,9.588991826206088,,1.0116123544493933,13.53264570236206,11314,
14,True,268.26957952797244,228,0.86,0.000001,1,207,1.9057109507210723,1.9147881543360017,,1.0116123544493933,17.933162689208984,6900,
14,False,268.26957952797244,228,0.86,0.000001,1,164,4.84545501194577,4.892475565174935,,1.0116123544493933,14.184832334518433,6017,
14,False,268.26957952797244,228,0.86,0.000001,1,196,3.6035179157496007,3.6269296085602467,,1.0116123544493933,16.760974645614624,13898,
14,False,268.26957952797244,228,0.86,0.000001,1,158,5.7098510597428245,5.836220371991046,,1.0116123544493933,13.427131414413452,1484,
14,True,268.26957952797244,228,0.86,0.000001,1,179,1.958998948545269,1.9769826285027998,,1.0116123544493933,15.341639757156372,8964,
14,True,268.26957952797244,228,0.86,0.000001,1,191,1.9626172104314,2.0444988928174936,,1.0116123544493933,16.29462194442749,12042,
14,True,268.26957952797244,228,0.86,0.000001,1,158,1.9139989701041875,1.9406553648039209,,1.0116123544493933,13.597777605056763,12920,
14,True,268.26957952797244,228,0.86,0.000001,1,172,1.949044450717574,1.9824024358952874,,1.0116123544493933,14.656196355819702,9070,
14,True,268.26957952797244,228,0.86,0.000001,1,189,1.8687314072133372,1.8801893642963368,,1.0116123544493933,16.290711402893066,13386,
14,True,268.26957952797244,228,0.86,0.000001,1,185,3.1276953965968297,3.1778026523142398,,1.0116123544493933,16.09224534034729,14731,
14,False,268.26957952797244,228,0.86,0.000001,1,169,3.6736539788779323,3.8269388891322986,,1.0116123544493933,14.712956428527832,5462,
14,False,268.26957952797244,228,0.86,0.000001,1,152,9.139394046659632,9.261876771617208,,1.0116123544493933,13.046309471130371,3525,
14,True,268.26957952797244,228,0.86,0.000001,1,170,2.0955134189519375,2.1478290930677675,,1.0116123544493933,14.458212614059448,11684,
