gen_n,eval_counter,iter_time,gen_best_fit,gen_mean_fit,gen_worst_fit,gen_best_idv
0,750,0.1951751708984375,-86.33663177490234,-90.3442153930664,-93.21162414550781,"[0.9350029826164246, 3.376749038696289, 0.7004709839820862, 1.8020687103271484, -0.5991918444633484, 0.25414425134658813, -2.5067269802093506, -1.9096602201461792, -0.3819994628429413, 0.8638909459114075, 0.13058876991271973, -0.10263489931821823, -1.0879546403884888, -0.42196908593177795, 0.041265442967414856, 1.9044567346572876, -2.416341543197632, 0.4033350348472595, 0.7766444683074951, -0.3276101350784302, 0.7783443927764893, -0.6180054545402527, 0.8561428189277649, -1.395897388458252, -1.3146686553955078, -0.055679064244031906, -1.1942058801651, -1.2409477233886719, 0.0328783318400383, -0.9799785017967224, -0.7852097153663635, -4.627378940582275, 0.5893043875694275, 1.0861618518829346, -0.7727180123329163, -0.6990460157394409, -0.1956307739019394, 0.7953871488571167, 0.2421211153268814, -0.5187735557556152, 0.3257768154144287, 1.0702441930770874, 0.13113713264465332, 0.0010000000474974513, 0.14386191964149475, 0.5403832793235779, 0.9474403858184814, 0.0010000000474974513, 0.0010000000474974513, 0.005299433134496212, 0.6287611126899719, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.39834827184677124, 0.0010000000474974513, 0.38022083044052124, 0.28186631202697754, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 1.099319338798523, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.7129625082015991, 0.0010000000474974513, 0.35366109013557434, 0.2073768675327301, 2.212977886199951, 0.0010000000474974513, 0.0010000000474974513, 0.6261354088783264, 0.43880847096443176, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.44531765580177307]"
1,1500,0.2159109115600586,-80.81552124023438,-87.58497619628906,-92.4129867553711,"[-2.024946928024292, 0.8121104836463928, 1.0982751846313477, -2.5280966758728027, -6.221100330352783, 2.5585360527038574, -0.07659408450126648, 0.7401935458183289, -1.4026201963424683, 0.5864413380622864, -0.127765953540802, 0.7969722151756287, -0.4937520921230316, -1.8009167909622192, 2.960998058319092, 1.223990559577942, 0.6403975486755371, 0.815514862537384, 1.109410285949707, 6.134521961212158, 0.22923821210861206, -0.06188671290874481, 0.3583643436431885, 0.7416346073150635, -0.19962067902088165, -2.4955029487609863, -0.7206596732139587, -2.707178831100464, -1.9412686824798584, 1.1360139846801758, 0.47049838304519653, -4.048252582550049, 0.3817307651042938, 2.3493080139160156, 0.023051217198371887, 0.6110103130340576, 3.770545721054077, -0.8310991525650024, -0.13925129175186157, 2.2351598739624023, 0.16687951982021332, 0.26568952202796936, 0.40110066533088684, 0.8142383098602295, 1.1423835754394531, 0.1493409425020218, 0.05727127939462662, 0.001340769580565393, 0.5424526929855347, 0.20431482791900635, 0.24074703454971313, 0.0010000000474974513, 0.05221373215317726, 0.0010457619791850448, 0.2537655532360077, 0.1823427528142929, 0.0014715153956785798, 0.4108462333679199, 0.2354537695646286, 1.0740469694137573, 0.46908536553382874, 0.23167681694030762, 0.0010000000474974513, 1.3945579528808594, 0.1753906011581421, 0.023893479257822037, 0.0010000000474974513, 0.26074203848838806, 0.03388477861881256, 0.0010000000474974513, 0.3723968267440796, 0.47884467244148254, 0.025857485830783844, 0.1942337155342102, 0.0010000000474974513, 0.19994840025901794, 0.9720832109451294, 0.2495105266571045, 0.6940378546714783, 0.03404480963945389]"
2,2250,0.28368282318115234,-76.43144989013672,-83.50382995605469,-90.6965560913086,"[-1.0703599452972412, -0.3469386100769043, 0.719922661781311, -1.0609920024871826, -0.10660627484321594, 0.6831291913986206, -2.165745496749878, -1.1554821729660034, 1.652434229850769, 6.681726455688477, 0.8430165648460388, 2.045544147491455, 0.29432594776153564, -0.5182048082351685, -0.06038947403430939, -1.176363229751587, -1.3073184490203857, -2.031182289123535, 1.0645352602005005, 2.265688419342041, -2.544442892074585, -1.7524135112762451, -0.5259286165237427, 0.1703500896692276, -2.5516817569732666, 7.7038984298706055, 0.8388407230377197, -0.5491570234298706, 1.912663459777832, -0.07902897894382477, -0.8458768725395203, -0.7851486802101135, -0.24591785669326782, 0.8973749876022339, -0.6690208911895752, -0.27802595496177673, -0.5136062502861023, -9.079717636108398, 0.8683668971061707, -0.27653563022613525, 0.07383280992507935, 1.5428248643875122, 0.3413650393486023, 0.3530274033546448, 0.3832474946975708, 0.29269537329673767, 0.04592316970229149, 0.17090077698230743, 0.017711153253912926, 1.7813389301300049, 0.8998389840126038, 1.4501070976257324, 0.47306162118911743, 0.6338050365447998, 0.3414393961429596, 0.27961426973342896, 1.310788631439209, 0.3382565975189209, 0.0031760509591549635, 0.7716972231864929, 1.7563568353652954, 0.11679217219352722, 0.08301873505115509, 0.21159012615680695, 1.0842841863632202, 1.5685127973556519, 0.38664883375167847, 0.04788169637322426, 1.256969690322876, 1.1755928993225098, 0.4119819700717926, 0.5870092511177063, 0.30349624156951904, 0.21294523775577545, 0.33205631375312805, 2.7479543685913086, 0.002091956092044711, 1.6691367626190186, 0.5272501707077026, 0.6031640768051147]"
3,3000,0.25220417976379395,-72.12903594970703,-79.14830780029297,-88.64122772216797,"[-1.0648115873336792, -1.0345373153686523, 1.3159536123275757, -1.5799248218536377, -0.38861310482025146, 0.5044955015182495, -1.3384788036346436, -1.402803659439087, 1.619037389755249, 11.9625825881958, 1.3828221559524536, 1.5357778072357178, -1.2489144802093506, -0.4491496682167053, 0.21942900121212006, -1.3235527276992798, -3.1218738555908203, -2.720776319503784, -0.536896824836731, 0.6189709305763245, -3.2370669841766357, -1.5945054292678833, -0.39153677225112915, -0.01680920273065567, -7.086451530456543, 7.533414363861084, 0.525384783744812, 1.290970802307129, 2.349971294403076, -2.625781536102295, -3.926723003387451, -0.5249912142753601, -0.16417525708675385, 0.9702737331390381, -0.6782453060150146, -1.272341012954712, -0.3620773255825043, -9.603391647338867, -0.4383563697338104, -1.2582550048828125, 0.13733194768428802, 1.0969022512435913, 0.13393762707710266, 0.4607546031475067, 0.2425999492406845, 0.29412055015563965, 0.7069401144981384, 0.12584125995635986, 0.048293668776750565, 1.6609359979629517, 0.977961540222168, 0.8877400755882263, 1.160404920578003, 0.2205834686756134, 0.17297956347465515, 0.11632836610078812, 0.8371965289115906, 0.19092664122581482, 0.2598848342895508, 0.3753150701522827, 1.552154779434204, 0.17959710955619812, 0.13042102754116058, 0.2871686816215515, 1.6903268098831177, 0.9620445966720581, 0.26616817712783813, 0.24497908353805542, 0.7515632510185242, 0.6989554166793823, 0.5204854607582092, 0.39954790472984314, 0.5307678580284119, 0.06869205087423325, 0.14621193706989288, 1.8602838516235352, 0.030723627656698227, 0.5023647546768188, 0.2940036356449127, 0.7423234581947327]"
4,3750,0.18921804428100586,-67.86979675292969,-75.52420043945312,-83.85328674316406,"[-3.6301400661468506, 1.3241890668869019, 0.7522196769714355, 2.4254047870635986, -0.6807993054389954, -0.5081226229667664, 0.7719383239746094, 0.3461913764476776, -0.5187591314315796, 15.2706298828125, 5.121425628662109, 10.904398918151855, 3.483861207962036, -2.3967151641845703, -1.0353842973709106, -0.5152021646499634, 2.6955807209014893, 0.719267725944519, -0.30382469296455383, -2.1863961219787598, 0.7182549238204956, 1.3949811458587646, -1.0754896402359009, -0.49300628900527954, -7.999754428863525, 6.330933570861816, -2.3661134243011475, -2.3551549911499023, 3.3798608779907227, -2.0477454662323, 1.7137084007263184, -0.19661827385425568, -0.5252093076705933, -0.8738552331924438, 1.819029450416565, -10.855047225952148, -1.9647386074066162, -0.040576815605163574, 0.9325540065765381, 1.8112919330596924, 0.8758623600006104, 0.5780799388885498, 0.14462360739707947, 0.3020721673965454, 0.16795291006565094, 0.11610089987516403, 0.6004974246025085, 0.06833070516586304, 0.08823397010564804, 1.1291582584381104, 1.5006871223449707, 1.270405888557434, 0.9499738216400146, 0.20725756883621216, 0.26367244124412537, 0.03524394705891609, 0.36497002840042114, 0.0796719565987587, 0.41298457980155945, 0.2358054667711258, 0.5937190651893616, 0.1769823282957077, 0.3984306752681732, 0.1732516586780548, 1.3424874544143677, 1.6831040382385254, 0.13685482740402222, 0.5988649129867554, 1.0026447772979736, 0.22004428505897522, 1.553605079650879, 0.5564229488372803, 0.25219929218292236, 0.08694266527891159, 0.1095079556107521, 1.780522108078003, 0.08693578839302063, 0.4302140772342682, 0.16488787531852722, 0.499949187040329]"
5,4500,0.22459077835083008,-64.13749694824219,-72.62901306152344,-79.84425354003906,"[-0.8508211374282837, 1.1550328731536865, 1.242260456085205, -2.947150945663452, -4.749654293060303, -0.6149010062217712, 0.639240562915802, 0.3939014971256256, -3.0502235889434814, 15.602027893066406, 5.880945682525635, 10.490230560302734, 1.2409472465515137, -2.5009827613830566, -0.9199458360671997, -0.5053590536117554, 2.774625301361084, 0.9238979816436768, -0.1025182455778122, -2.461540937423706, -4.140711307525635, -0.6109141111373901, 0.5403421521186829, -0.4375094473361969, -6.924252033233643, 5.8066205978393555, -2.5005853176116943, -2.2851719856262207, 3.943248748779297, -0.5728528499603271, 0.09439903497695923, -6.609575271606445, -0.30088484287261963, -0.9529418349266052, -0.014099452644586563, -11.020829200744629, -3.5330007076263428, -9.47823715209961, 0.9792656898498535, 4.130191802978516, 0.00417436845600605, 0.12009856849908829, 0.07309523969888687, 0.15584157407283783, 0.3281002938747406, 0.26778581738471985, 0.36558783054351807, 0.036715488880872726, 0.14613471925258636, 1.8524129390716553, 0.7903705835342407, 1.083672285079956, 0.9207333326339722, 0.14344392716884613, 0.19623631238937378, 0.016723427921533585, 0.2399488389492035, 0.23221509158611298, 0.28035250306129456, 0.17125624418258667, 0.03927222266793251, 0.10544704645872116, 0.14766933023929596, 0.1355588436126709, 0.6130523681640625, 0.9734958410263062, 0.11344451457262039, 0.2896912097930908, 0.6232705116271973, 0.27320829033851624, 0.6787895560264587, 0.464388370513916, 0.15517999231815338, 0.15647684037685394, 0.09142335504293442, 1.275274395942688, 0.1459612250328064, 0.09477684646844864, 0.09385978430509567, 0.3823102116584778]"
6,5250,0.21213197708129883,-62.72169876098633,-69.6118392944336,-78.57679748535156,"[-1.994783878326416, 1.1343992948532104, 1.720518708229065, 2.817351818084717, -0.7440925240516663, -0.6088579893112183, 1.2608983516693115, 2.559873342514038, -1.0572969913482666, 19.178701400756836, 7.022661209106445, 10.743017196655273, 3.0812604427337646, -2.6519675254821777, -0.19062575697898865, -0.7660508155822754, 3.076181411743164, 5.2334818840026855, -0.03984713554382324, -0.17002783715724945, -1.9038894176483154, 1.6020748615264893, -0.8166570067405701, -0.6736569404602051, -6.867949962615967, 6.830750942230225, -0.8067712783813477, -2.7397243976593018, 3.2537519931793213, -3.372507095336914, -6.421036243438721, -4.694247722625732, -0.24793311953544617, -1.2138593196868896, 1.9518275260925293, -10.10692024230957, 0.7431488037109375, 1.6771209239959717, -1.7024635076522827, -0.10103720426559448, 0.34175196290016174, 0.6449055075645447, 0.09052897244691849, 0.23532111942768097, 0.2708585560321808, 0.31519749760627747, 0.30962878465652466, 0.15463414788246155, 0.11479475349187851, 1.663694977760315, 0.6676090955734253, 0.5131926536560059, 0.6783027052879333, 0.42088785767555237, 0.11516417562961578, 0.15150417387485504, 0.3208642601966858, 0.24954640865325928, 0.6914040446281433, 0.3303840160369873, 1.6750587224960327, 0.24150855839252472, 0.3523944616317749, 0.31218767166137695, 1.1812026500701904, 0.5038259625434875, 0.146164670586586, 0.4436035454273224, 0.2900375723838806, 0.3301287591457367, 1.2858991622924805, 0.13562890887260437, 0.2200089693069458, 0.24556462466716766, 0.1707802265882492, 1.2249113321304321, 0.14980123937129974, 1.3388943672180176, 0.45367684960365295, 0.6381036639213562]"
7,6000,0.21286225318908691,-61.35091781616211,-65.66351318359375,-72.73765563964844,"[-2.591891050338745, -9.931998252868652, 1.7566430568695068, 2.8509247303009033, -0.3975047767162323, -1.0422847270965576, 1.2696980237960815, 0.37968891859054565, -3.3397490978240967, 19.178531646728516, 7.0223708152771, 11.18432903289795, 3.182021379470825, -2.3896803855895996, -0.18948526680469513, -0.7428001761436462, 3.247497081756592, 5.214967250823975, 1.9425997734069824, -2.895291328430176, -3.7657418251037598, 1.8128695487976074, -0.7863863110542297, -0.9127430319786072, -7.477669715881348, 7.243711948394775, -0.9953250288963318, -2.1752982139587402, -3.9337217807769775, 1.710938572883606, -6.512640476226807, -6.404326915740967, -0.13362626731395721, -1.2149020433425903, 1.9368722438812256, -12.041274070739746, 0.7441779971122742, 1.5657060146331787, -1.6427949666976929, -1.1380294561386108, 0.13856293261051178, 0.13578581809997559, 0.020053695887327194, 0.03663105145096779, 0.14424216747283936, 0.31786227226257324, 0.10476475954055786, 0.02977745421230793, 0.05481922999024391, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.5502721667289734, 0.19107259809970856, 0.0010000000474974513, 0.067578986287117, 0.15064916014671326, 0.026082206517457962, 0.18072669208049774, 0.28017744421958923, 1.1530290842056274, 0.10294775664806366, 0.05172373354434967, 0.25772547721862793, 0.7824334502220154, 0.43874818086624146, 0.040039122104644775, 0.007361673749983311, 0.034907788038253784, 0.19740889966487885, 0.10829401016235352, 0.24812749028205872, 0.1169632226228714, 0.0010000000474974513, 0.016441671177744865, 0.8291692137718201, 0.010412037372589111, 0.3792867064476013, 0.16559597849845886, 0.5170106887817383]"
8,6750,0.22144389152526855,-60.271080017089844,-62.98933792114258,-69.87608337402344,"[-3.3203606605529785, -1.6354910135269165, 1.7969223260879517, 2.871561288833618, -5.120239734649658, -0.8784894943237305, 1.829883337020874, 1.6475657224655151, -3.2551324367523193, 18.949880599975586, 9.683699607849121, 10.654295921325684, -0.8635628819465637, -2.751131057739258, 0.3442516624927521, -2.264620065689087, 2.108973979949951, -2.2690589427948, 1.2584961652755737, -0.3633025288581848, -5.454010486602783, 1.0600041151046753, 0.6853102445602417, 10.480057716369629, -7.907596111297607, 7.050782203674316, -2.2985963821411133, -2.148864984512329, 3.5329434871673584, -0.8564945459365845, -0.4188767969608307, -6.180286407470703, -0.752077579498291, -1.0312350988388062, -0.010470977053046227, -14.295562744140625, -3.3991546630859375, -7.057741165161133, -2.6768360137939453, 2.330749273300171, 0.13233554363250732, 0.12291846424341202, 0.02656317874789238, 0.09898015111684799, 0.17442533373832703, 0.24614791572093964, 0.13004980981349945, 0.05280822888016701, 0.008229155093431473, 0.7808980345726013, 0.9932314157485962, 0.23980902135372162, 0.2844724655151367, 0.0532439649105072, 0.07548850774765015, 0.02866738848388195, 0.09144628047943115, 0.07020074129104614, 0.0010000000474974513, 0.14366312325000763, 0.3709329664707184, 0.04171832278370857, 0.02626713179051876, 0.0481412410736084, 0.5836750268936157, 0.35575708746910095, 0.12108681350946426, 0.12792736291885376, 0.45529621839523315, 0.09827295690774918, 0.1767006516456604, 0.030883999541401863, 0.11530803143978119, 0.14797258377075195, 0.05403286591172218, 0.21590784192085266, 0.04057006537914276, 0.1929047405719757, 0.08514410257339478, 0.16033507883548737]"
9,7500,0.22208666801452637,-58.35283660888672,-61.414039611816406,-67.39006805419922,"[-2.043485641479492, -1.217750906944275, 1.7970097064971924, 2.9744150638580322, -5.101984024047852, -0.8931062817573547, 1.7795112133026123, 2.6269822120666504, -3.27048921585083, 19.23816680908203, 10.93255615234375, 10.873819351196289, 0.8369141817092896, 0.780035138130188, -0.09102001786231995, -2.2267420291900635, 2.06388258934021, 5.5720038414001465, 1.2586816549301147, -0.08214641362428665, -5.828765869140625, 1.5026735067367554, 0.7010451555252075, 10.548694610595703, -7.9336771965026855, 6.983150959014893, -2.2428009510040283, -2.6101396083831787, 2.710803270339966, -3.6421680450439453, -6.554170608520508, -4.983627796173096, -0.5898109078407288, -0.9053767919540405, -0.023145299404859543, -11.011272430419922, -3.3777339458465576, 1.4312494993209839, -2.6335959434509277, 2.518789052963257, 0.13299067318439484, 0.099064901471138, 0.05072960630059242, 0.12192404270172119, 0.17861393094062805, 0.1157602071762085, 0.08793070167303085, 0.044664181768894196, 0.013218318112194538, 0.8142344355583191, 0.8290565609931946, 0.25296562910079956, 0.4393971264362335, 0.058298539370298386, 0.06357115507125854, 0.020267829298973083, 0.07850524038076401, 0.06627316772937775, 0.026712412014603615, 0.10508576780557632, 0.22820915281772614, 0.18519292771816254, 0.03899218142032623, 0.04311666265130043, 0.5697352290153503, 0.2683987319469452, 0.0667426735162735, 0.16598771512508392, 0.2992226183414459, 0.1090216413140297, 0.12282978743314743, 0.1551131159067154, 0.10320685058832169, 0.10320178419351578, 0.055681049823760986, 0.16230642795562744, 0.04984390363097191, 0.15901534259319305, 0.09714097529649734, 0.23683065176010132]"
10,8250,0.20584654808044434,-56.66340255737305,-59.96889877319336,-64.46897888183594,"[-2.257478952407837, -1.3486053943634033, 1.7552934885025024, -0.3834063410758972, -4.714628219604492, -1.2812036275863647, 1.6445350646972656, 1.5873488187789917, -3.273947238922119, 20.631608963012695, 11.633825302124023, 12.25625228881836, -0.855603814125061, -3.1419553756713867, -0.1706480234861374, -2.2080023288726807, 2.2832939624786377, 5.760509967803955, 1.2935577630996704, -0.032740164548158646, -5.67033052444458, 1.4163641929626465, 0.6151242256164551, 10.484553337097168, -8.481746673583984, 7.016895771026611, -2.2433769702911377, -2.138713836669922, 2.4646544456481934, -3.7812979221343994, -6.521773815155029, -7.044300079345703, -0.4057980179786682, -0.946684718132019, 0.14410871267318726, -10.742201805114746, -3.4973104000091553, 1.8096050024032593, 0.7843865156173706, 2.1467201709747314, 0.2772406041622162, 0.14614218473434448, 0.05754944682121277, 0.22797410190105438, 0.3612757921218872, 0.285218745470047, 0.14344578981399536, 0.060793086886405945, 0.027477245777845383, 1.0049209594726562, 1.7243516445159912, 0.4776262044906616, 0.7333829402923584, 0.16732478141784668, 0.13071990013122559, 0.04466629773378372, 0.2330971509218216, 0.14339545369148254, 0.06787080317735672, 0.2825421392917633, 0.5193492770195007, 0.16519330441951752, 0.08183027058839798, 0.17886386811733246, 0.5979641675949097, 0.6452552080154419, 0.15464630722999573, 0.2500467300415039, 0.3965488374233246, 0.22110016644001007, 0.28484296798706055, 0.35410401225090027, 0.2128029465675354, 0.16654406487941742, 0.10827330499887466, 0.6660130023956299, 0.07071572542190552, 0.24168513715267181, 0.17632488906383514, 0.32407626509666443]"
11,9000,0.2063584327697754,-55.02788543701172,-58.42548751831055,-64.59813690185547,"[-3.6219124794006348, -1.6813066005706787, 1.490999698638916, 2.7026140689849854, -5.331906795501709, -1.0466351509094238, 1.965433955192566, 1.6463671922683716, -3.4200384616851807, 21.160383224487305, 13.491796493530273, 12.929913520812988, 0.7058836221694946, 0.610108494758606, -0.40887129306793213, -0.15537798404693604, 2.468334913253784, 5.451437473297119, 1.1285908222198486, -0.9362645149230957, -5.80281925201416, 2.229808807373047, 0.8374601006507874, 10.724565505981445, -7.22964334487915, 7.523682117462158, -0.9978097081184387, -2.653200387954712, 4.500685214996338, -3.347121238708496, -7.786592483520508, -6.646918296813965, -0.03427255153656006, -1.2602581977844238, 1.7344712018966675, -11.176529884338379, 0.52352374792099, -6.8406453132629395, -2.1293551921844482, 2.379531145095825, 0.45242840051651, 0.5207892060279846, 0.19524653255939484, 0.3038872182369232, 0.41949477791786194, 0.32313016057014465, 0.49445152282714844, 0.1349257379770279, 0.1190936416387558, 0.9797839522361755, 1.7802940607070923, 0.5953589677810669, 0.6572147607803345, 0.25081267952919006, 0.12800496816635132, 0.07924588024616241, 0.3519354462623596, 0.24859076738357544, 0.12386015057563782, 0.5021781921386719, 0.9650591015815735, 0.4030376374721527, 0.2188931107521057, 0.17953328788280487, 1.2824686765670776, 0.6314323544502258, 0.1661018282175064, 0.22475717961788177, 0.6788343787193298, 0.3091951906681061, 0.6327679753303528, 0.7295814156532288, 0.2140679508447647, 0.1444886326789856, 0.16136451065540314, 0.6033157706260681, 0.11527334153652191, 0.36679673194885254, 0.4714217185974121, 0.8597901463508606]"
