gen_n,eval_counter,iter_time,gen_best_fit,gen_mean_fit,gen_worst_fit,gen_best_idv
0,750,0.19020867347717285,-91.14988708496094,-95.72450256347656,-97.43022918701172,"[-2.900414228439331, 0.1555686891078949, -5.391459941864014, 1.2334372997283936, 0.6644532680511475, 2.664565086364746, 0.08935509622097015, -0.3584330081939697, 0.09988447278738022, -0.06914785504341125, 1.1958796977996826, -0.38967257738113403, 0.7692334055900574, -0.7911762595176697, 0.566593587398529, -0.869601309299469, -1.3190288543701172, 0.04444063827395439, -0.2169628143310547, -1.8086292743682861, 0.014097355306148529, 0.05269772931933403, -0.9294010400772095, -0.6464090943336487, -0.009265907108783722, -0.09560395777225494, 2.1330759525299072, -0.913141667842865, 1.369523525238037, -0.484907865524292, -0.29863160848617554, -1.066970944404602, -0.4144788086414337, 2.4644854068756104, -0.37313175201416016, -2.0433101654052734, -0.6066187620162964, -1.9355162382125854, 0.7075568437576294, -1.8507052659988403, 0.4500742256641388, 0.0010000000474974513, 2.9774510860443115, 0.4915626645088196, 0.0010000000474974513, 0.0010000000474974513, 0.0012698052451014519, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.023841746151447296, 0.018672753125429153, 0.35505810379981995, 0.027178939431905746, 0.0010000000474974513, 0.3994799554347992, 0.13547301292419434, 0.0010000000474974513, 0.8817371129989624, 0.8558534979820251, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.663736879825592, 0.07936619222164154, 0.0010000000474974513, 0.4997813403606415, 0.0010000000474974513, 0.33954381942749023, 0.00926122535020113, 0.0010000000474974513, 0.07378819584846497, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.7660468816757202, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]"
1,1500,0.23507356643676758,-86.73947143554688,-93.62127685546875,-96.64442443847656,"[0.5107405781745911, 0.15519623458385468, -12.877494812011719, 0.18506121635437012, 1.5846483707427979, 2.6652638912200928, -0.03309457004070282, 0.4199964702129364, 1.2572340965270996, 0.1492290496826172, 0.3531894087791443, -0.45132023096084595, 0.2636210322380066, -1.8268823623657227, 0.5644136667251587, -3.6470699310302734, -1.3080980777740479, 0.6499910354614258, -0.042301058769226074, -0.984168291091919, 0.48862260580062866, 0.6209903955459595, -0.9280543923377991, -1.6015474796295166, 0.37279200553894043, -0.0982217788696289, -0.6735954284667969, -0.915155827999115, 1.0354235172271729, -1.025532603263855, -0.3005567789077759, -0.9330322742462158, -0.057668786495923996, -0.6430603265762329, 0.0053465887904167175, -1.7398145198822021, -0.6053116321563721, -1.9317280054092407, 0.7084366083145142, -1.8320517539978027, 0.5388166308403015, 0.002195499138906598, 3.5504446029663086, 0.31142231822013855, 0.001959629124030471, 0.0019431805703788996, 0.11612559854984283, 0.0020436181221157312, 0.0017925880383700132, 0.0012957649305462837, 0.28033262491226196, 0.09710478037595749, 0.6983333230018616, 0.7968478798866272, 0.0019185235723853111, 1.023058295249939, 0.13618366420269012, 0.0020340560004115105, 2.102299928665161, 0.8151825070381165, 0.0015211811987683177, 0.0011304850922897458, 0.001969565637409687, 0.6439143419265747, 0.14262361824512482, 0.0016918766777962446, 0.5693570375442505, 0.0019517826149240136, 0.3330678641796112, 0.9372780323028564, 0.0015853936783969402, 0.271134614944458, 0.0608581118285656, 0.0018913288367912173, 0.21957816183567047, 0.85540372133255, 0.0018771011382341385, 0.0017737294547259808, 0.0016746370820328593, 0.011398699134588242]"
2,2250,0.15926265716552734,-83.7738037109375,-90.17520904541016,-96.38327026367188,"[0.45292311906814575, 0.05460606515407562, -15.74468994140625, -2.291626214981079, 1.5816148519515991, 2.6591012477874756, -0.10280492156744003, 0.3318721652030945, 1.3200550079345703, -0.733955442905426, 0.2267656773328781, -0.44975149631500244, 0.2518290877342224, 0.3532521724700928, 0.5654963254928589, -4.114590167999268, -6.244473457336426, 0.6518539786338806, 0.5393581390380859, -0.027431590482592583, 0.4454362392425537, 0.6193479299545288, -0.9270946383476257, 1.459181308746338, 0.36198532581329346, -1.6264151334762573, 2.764431953430176, -1.0733598470687866, -0.4689036011695862, 1.5145337581634521, 1.0797739028930664, -0.4952451288700104, -0.15037430822849274, 2.4652934074401855, 1.110067367553711, -1.6575292348861694, 0.05879983305931091, 0.15765999257564545, 0.7082948088645935, -3.3678407669067383, 0.28725501894950867, 0.18856224417686462, 2.106752872467041, 0.49921563267707825, 0.005040306597948074, 0.0012300190282985568, 0.05783433839678764, 0.38672515749931335, 0.028830045834183693, 0.03771660104393959, 0.07283136248588562, 0.0010000000474974513, 0.7664724588394165, 0.37612733244895935, 0.0014061654219403863, 0.34142425656318665, 0.503444492816925, 0.0021492047235369682, 1.2860413789749146, 0.6340110301971436, 0.5019164681434631, 0.0011513199424371123, 0.001575856818817556, 0.3904073238372803, 0.05423150211572647, 0.2018902599811554, 0.5577519536018372, 0.1630261242389679, 0.25298789143562317, 0.5978263020515442, 0.0017541343113407493, 0.30093783140182495, 0.03147345036268234, 0.0012727045686915517, 0.11941979080438614, 1.8962533473968506, 0.013149621896445751, 0.001817641081288457, 0.001260986435227096, 0.7190146446228027]"
3,3000,0.267763614654541,-79.9072036743164,-86.29070281982422,-94.9630355834961,"[1.8950127363204956, 8.447296142578125, -17.41927719116211, 0.08810911327600479, 1.074460506439209, -1.4965407848358154, -0.04546407610177994, -1.323529839515686, 1.0355585813522339, -1.2098246812820435, 1.1828863620758057, -1.741470217704773, -0.36699777841567993, -0.33448660373687744, -0.26621556282043457, -7.685815811157227, -1.2442843914031982, -1.545190691947937, -10.727928161621094, -4.607000827789307, 1.105708360671997, 0.617107093334198, -0.3384363055229187, -2.1607236862182617, -0.26628226041793823, 0.1253725290298462, -0.7620025873184204, -0.9594148993492126, -0.8683844804763794, 0.15471965074539185, 0.6442695260047913, 2.147928476333618, 1.8259861469268799, -1.2934242486953735, 0.43885478377342224, -1.7067501544952393, -0.4756886959075928, 1.693662166595459, -0.12203585356473923, -0.5713635087013245, 0.4963647127151489, 1.4773331880569458, 3.870389938354492, 0.460662305355072, 0.49553951621055603, 0.0019541175570338964, 0.013649756088852882, 0.07966761291027069, 0.03280789032578468, 0.05267249420285225, 0.04937995225191116, 0.22592435777187347, 0.7307143211364746, 0.4364739656448364, 0.1219865083694458, 1.2391376495361328, 0.07288221269845963, 0.034251868724823, 1.2247694730758667, 0.7511875033378601, 0.25161948800086975, 0.0017252379329875112, 0.034523095935583115, 1.0614912509918213, 0.2580224573612213, 0.12603086233139038, 0.26785993576049805, 0.05609840154647827, 0.276312917470932, 0.3775608539581299, 0.6427329778671265, 0.7610375881195068, 0.1099526658654213, 0.3819320797920227, 0.01937997341156006, 1.0012706518173218, 0.6867400407791138, 0.16360680758953094, 0.6348193287849426, 0.0632328912615776]"
4,3750,0.20798993110656738,-76.75984954833984,-82.6861572265625,-91.3779296875,"[3.03826904296875, 9.408834457397461, -11.65197467803955, 2.0296900272369385, 0.9920637607574463, 2.8054723739624023, -0.07251513749361038, -1.1478160619735718, 0.08951741456985474, -1.5623537302017212, 1.218819260597229, -0.4782291054725647, 0.1815497875213623, 1.145174503326416, 0.47096967697143555, -4.909031391143799, -1.0813679695129395, -1.4417400360107422, -11.095321655273438, -7.453474998474121, 1.7801196575164795, -0.9454639554023743, 0.9950356483459473, -3.874143123626709, 0.0888381153345108, -1.4877172708511353, 1.7313563823699951, -1.8537383079528809, -0.8885228037834167, 0.5263421535491943, 1.2372984886169434, 2.070488691329956, -0.5998678207397461, -0.1435025930404663, 0.5108568072319031, 2.1729280948638916, 0.3523041009902954, 1.7498083114624023, 1.0467264652252197, -0.46420174837112427, 0.4028322696685791, 1.2953341007232666, 6.520612716674805, 0.6569657325744629, 1.1132780313491821, 0.1188780665397644, 0.04314862936735153, 0.15041100978851318, 0.02683047577738762, 0.10356467962265015, 0.2333841621875763, 0.24829374253749847, 0.9500913619995117, 0.7284024357795715, 0.17775745689868927, 2.3227598667144775, 0.18885833024978638, 0.04677855595946312, 2.2270584106445312, 1.8349971771240234, 0.3614095151424408, 0.0019768483471125364, 0.10436069220304489, 1.2086058855056763, 0.20338241755962372, 0.36059296131134033, 0.6461200714111328, 0.07426849752664566, 0.3527780771255493, 1.1692143678665161, 0.42649146914482117, 1.003541350364685, 0.3683392405509949, 0.443764865398407, 0.056021492928266525, 0.9454130530357361, 0.3939143121242523, 0.2491820901632309, 0.5246357321739197, 0.1297619491815567]"
5,4500,0.21939778327941895,-70.46766662597656,-79.50260162353516,-88.9810562133789,"[1.8597667217254639, 14.361579895019531, -16.035058975219727, -3.242898464202881, 1.5226300954818726, -1.0013742446899414, -0.5513127446174622, -0.4695175886154175, 1.07306706905365, 0.3545728921890259, -7.366765975952148, 7.198186874389648, -2.036360263824463, 0.11973753571510315, -0.6522797346115112, -8.403343200683594, -1.505275011062622, 0.2801605761051178, -11.537858963012695, -5.603127479553223, -1.2626713514328003, 0.26282405853271484, -0.9570352435112, -2.378352642059326, 0.0087685976177454, 0.09153386950492859, -1.4429094791412354, -0.003850730136036873, -1.5565625429153442, 0.45982569456100464, -0.2117682248353958, -0.9532992839813232, 0.3366900086402893, 2.0877645015716553, 0.3300955891609192, 3.2370810508728027, -0.7557752728462219, -2.8125932216644287, 1.312723159790039, 0.10051721334457397, 0.6576789617538452, 1.1530141830444336, 3.2468788623809814, 0.6984421014785767, 0.4087027907371521, 0.2369103729724884, 0.08717581629753113, 0.09215517342090607, 0.02491925098001957, 0.4009053707122803, 0.1921001821756363, 0.33078494668006897, 1.845009446144104, 0.37383413314819336, 0.11018935590982437, 0.3550531566143036, 0.5213147401809692, 0.048359524458646774, 1.7188172340393066, 0.5957232117652893, 0.2614467144012451, 0.07508444786071777, 0.07429604977369308, 1.6213407516479492, 0.25813454389572144, 0.1079365685582161, 0.5757938623428345, 0.03871266916394234, 0.1921512633562088, 0.461894690990448, 0.6982523202896118, 0.7176609039306641, 0.19007723033428192, 0.40969839692115784, 0.0918620377779007, 2.0635194778442383, 0.20808662474155426, 0.17461751401424408, 0.3990872800350189, 0.38581523299217224]"
6,5250,0.2669079303741455,-67.43477630615234,-75.34300994873047,-83.24626159667969,"[3.1263465881347656, 14.754070281982422, -28.54291534423828, 0.7863479852676392, 1.1530240774154663, 0.21790239214897156, 0.06437703967094421, 0.5176224708557129, 1.198462963104248, -11.174406051635742, -7.981533527374268, 7.2921833992004395, -0.3210828900337219, -0.6160224080085754, -1.3048419952392578, -6.641031265258789, -1.972836971282959, 0.29963213205337524, -11.45085620880127, -4.905146598815918, 1.2976131439208984, 0.08270322531461716, -0.3860793709754944, -3.5926692485809326, 2.8545453548431396, -0.005663000047206879, -1.5189616680145264, -1.733180046081543, 0.8512791395187378, -0.6730808019638062, 1.1675044298171997, -1.2364083528518677, 1.0020499229431152, -0.13278096914291382, -0.12238459289073944, 3.1405832767486572, -0.41296616196632385, -0.10003441572189331, 0.2829463481903076, 2.0736422538757324, 1.01395845413208, 0.700679361820221, 4.703174591064453, 0.28569185733795166, 0.9081680178642273, 0.14957407116889954, 0.1590999960899353, 0.2691311836242676, 0.08000306785106659, 0.47406893968582153, 0.17678500711917877, 0.48171302676200867, 1.1372671127319336, 0.8150516748428345, 0.2583916485309601, 1.2021474838256836, 0.5307225584983826, 0.043179892003536224, 1.3241509199142456, 0.8137398958206177, 0.5881272554397583, 0.14393649995326996, 0.17323361337184906, 0.9929946064949036, 0.3501407206058502, 0.5302911996841431, 0.5683210492134094, 0.14504580199718475, 0.5883147716522217, 1.0821200609207153, 0.3955933749675751, 0.745013415813446, 0.3332563638687134, 0.3173309564590454, 0.04141395166516304, 1.587365746498108, 0.35543081164360046, 0.07188674807548523, 0.22526834905147552, 0.2796243727207184]"
7,6000,0.2533867359161377,-62.12118911743164,-70.71276092529297,-82.06148529052734,"[1.6700479984283447, 18.292516708374023, -24.428956985473633, -0.4478035867214203, -0.8711262941360474, -1.6318840980529785, 0.08063602447509766, -4.306390285491943, 0.6727054715156555, -2.279963731765747, -7.8221001625061035, 7.102992057800293, -0.39446794986724854, -1.7055621147155762, 0.771889865398407, -4.295743465423584, -4.472172260284424, 0.3589111566543579, -13.94633674621582, -8.44046401977539, -0.7956178784370422, 0.5257138013839722, -0.6406928300857544, -1.4732768535614014, 1.3992347717285156, 1.0887165069580078, -0.05028587952256203, 0.18761517107486725, -1.1728278398513794, 3.0531084537506104, -0.3434549570083618, -2.449990749359131, 1.8905692100524902, -1.0451726913452148, 0.037851832807064056, 6.755568981170654, 0.27746230363845825, -2.323316812515259, -0.644896924495697, -1.8325051069259644, 1.3865867853164673, 0.7970232367515564, 5.096206188201904, 0.5304625630378723, 1.1558921337127686, 0.28858479857444763, 0.0935366302728653, 0.3244580626487732, 0.06662704795598984, 0.2918078899383545, 0.419538289308548, 0.9652530550956726, 1.8712631464004517, 0.5151078104972839, 0.2561057209968567, 1.2029308080673218, 0.5655621886253357, 0.041827280074357986, 1.4299736022949219, 1.099176287651062, 0.32932206988334656, 0.09831734746694565, 0.20420421659946442, 1.3442397117614746, 0.3552696406841278, 0.4282838702201843, 0.6076180934906006, 0.08123689889907837, 0.35479286313056946, 1.25888192653656, 0.596703290939331, 0.6456352472305298, 0.11715313792228699, 0.23347437381744385, 0.11033954471349716, 2.3094265460968018, 0.20687955617904663, 0.13259679079055786, 0.7524964809417725, 0.42253378033638]"
8,6750,0.17279314994812012,-59.426700592041016,-66.08516693115234,-76.66848754882812,"[1.4229726791381836, 11.416547775268555, -21.95435333251953, -0.13244488835334778, 1.9055582284927368, 3.2190098762512207, 0.06305615603923798, -4.315254211425781, 0.11074946820735931, -0.8538042902946472, -7.356530666351318, 7.304258346557617, -1.7740952968597412, -1.3902169466018677, 0.9041793346405029, -7.668590068817139, -7.879902362823486, 0.1462116241455078, -11.359949111938477, -10.071416854858398, 0.840189516544342, 0.5330156087875366, -0.5655477643013, -1.6542317867279053, 0.209858238697052, 2.251021146774292, -0.6383880972862244, -1.5867457389831543, -1.2176212072372437, 3.8333330154418945, 1.517220139503479, -0.3208116888999939, 1.9850517511367798, -1.3710577487945557, 0.6529152393341064, 20.672832489013672, 0.0070840418338775635, -2.3731486797332764, 1.1084380149841309, -5.394604682922363, 0.6795953512191772, 0.9585714936256409, 2.594252824783325, 0.2705082893371582, 0.16028031706809998, 0.2646738588809967, 0.07187633961439133, 0.035803429782390594, 0.030043041333556175, 0.0558311901986599, 0.2587571442127228, 0.3370512127876282, 0.5200459361076355, 0.3049379587173462, 0.07388906925916672, 0.7481268048286438, 0.6157906651496887, 0.06336230039596558, 1.2478424310684204, 0.897261381149292, 0.11583324521780014, 0.004830044694244862, 0.0789700523018837, 1.3464962244033813, 0.07875195145606995, 0.11044152081012726, 0.4923342764377594, 0.014307032339274883, 0.18604706227779388, 0.5707593560218811, 0.44450876116752625, 0.7008824348449707, 0.08734672516584396, 0.3932625651359558, 0.016875581815838814, 1.5262082815170288, 0.1846931278705597, 0.04818687587976456, 0.0010000000474974513, 0.31209465861320496]"
9,7500,0.22263193130493164,-57.52040100097656,-62.57787322998047,-72.51207733154297,"[1.6134045124053955, 12.280604362487793, -20.861825942993164, 3.9015655517578125, 0.31022459268569946, 3.1338207721710205, 0.06890712678432465, -4.126354217529297, 0.13280029594898224, -0.7873676419258118, -8.45956039428711, 7.419068336486816, -0.4548420310020447, -1.5815889835357666, 0.9153090715408325, -7.304630279541016, -7.4069929122924805, 0.4898815155029297, -15.194792747497559, -10.02479362487793, -1.0178667306900024, 0.49634599685668945, -0.6078252792358398, -4.835631370544434, 0.26620200276374817, -0.3102867901325226, -0.8301867246627808, -0.9950553774833679, 2.070382833480835, 0.11124775558710098, 2.0190422534942627, -1.3452699184417725, 1.917830228805542, -0.9905855655670166, -0.2330552339553833, 20.978748321533203, -0.04763571918010712, -2.7658438682556152, 1.085957407951355, -5.562870025634766, 0.2303708791732788, 1.0240181684494019, 2.4567227363586426, 0.1683327853679657, 0.1734853833913803, 0.07915470004081726, 0.018476543948054314, 0.10901910066604614, 0.057900622487068176, 0.09292782843112946, 0.24444882571697235, 0.19331693649291992, 0.13178622722625732, 0.3602699339389801, 0.019876737147569656, 0.4345766007900238, 0.34455442428588867, 0.03771327808499336, 0.210819274187088, 0.7452313303947449, 0.03826921060681343, 0.03843241557478905, 0.07994232326745987, 0.4300602376461029, 0.028365369886159897, 0.20576158165931702, 0.5715993046760559, 0.02250784821808338, 0.09900789707899094, 0.42386141419410706, 0.34804436564445496, 0.17328467965126038, 0.09234949946403503, 0.2475585788488388, 0.05656695365905762, 0.2915448248386383, 0.08966365456581116, 0.09939596056938171, 0.016828494146466255, 0.16921712458133698]"
