gen_n,eval_counter,iter_time,gen_best_fit,gen_mean_fit,gen_worst_fit,gen_best_idv
0,750,0.16224122047424316,-92.87014770507812,-95.747314453125,-97.73450469970703,"[0.17868578433990479, 0.0952586680650711, 0.11522060632705688, -2.3894829750061035, -0.628464937210083, -0.5761100053787231, 0.585740327835083, 1.3057135343551636, -1.3304131031036377, 0.1190243810415268, 0.5763601660728455, -0.11510768532752991, 0.7877507209777832, -0.6177696585655212, 0.5929200649261475, -0.8863272070884705, 1.718224048614502, 0.7583054304122925, -0.9677411317825317, 1.4773796796798706, 1.5814679861068726, -0.8157346844673157, -0.29775211215019226, -0.5588011145591736, -0.38328075408935547, -0.6014716625213623, 0.542472243309021, 0.2367083579301834, -2.8360273838043213, -1.7382009029388428, 0.8016867637634277, -0.2978338301181793, -0.7912237048149109, 0.7819589376449585, 0.8103258609771729, 0.47245869040489197, 1.875669240951538, 6.295291900634766, -1.2103813886642456, -2.6628925800323486, 1.7655926942825317, 1.05635404586792, 0.6042861342430115, 0.7559478878974915, 0.2665081322193146, 0.0010000000474974513, 0.8030455112457275, 0.32475361227989197, 0.2232150137424469, 0.82354336977005, 0.0010000000474974513, 0.14373330771923065, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 1.1103098392486572, 0.0010000000474974513, 0.6854115724563599, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 1.8345743417739868, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.03432529419660568, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 1.3233402967453003, 2.176210641860962, 0.0010000000474974513, 0.0010000000474974513]"
1,1500,0.2679877281188965,-90.861572265625,-94.29830932617188,-97.22132873535156,"[0.04949751868844032, -1.3547115325927734, 0.5053428411483765, -1.0303757190704346, -0.36024677753448486, -0.5792906284332275, -2.5642130374908447, 0.5819521546363831, 0.41306978464126587, -0.4569518268108368, 0.775233268737793, 0.08157797157764435, -0.2522546052932739, 0.8200618028640747, -0.26359137892723083, 1.3562010526657104, 1.2194350957870483, 7.136509895324707, 0.2876551151275635, -1.2381840944290161, 0.04082043096423149, -0.8147929310798645, -1.4084680080413818, 0.03606077656149864, -0.2549803555011749, 0.8755614757537842, 1.2029732465744019, -0.9886842966079712, 0.5934576392173767, 1.785119891166687, 1.099057912826538, 0.2233065664768219, -1.6740282773971558, 0.3785831034183502, 0.8461146950721741, 0.5451358556747437, 7.3483476638793945, -3.3029656410217285, -0.10743799060583115, 0.6366677284240723, 0.09914349764585495, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.22783984243869781, 0.0010000000474974513, 0.398069828748703, 0.5902105569839478, 0.17299844324588776, 0.2617284655570984, 0.5161559581756592, 0.2208988219499588, 1.060578465461731, 0.16330543160438538, 0.0010000000474974513, 1.432588815689087, 0.0010000000474974513, 0.9220153093338013, 0.9184849858283997, 0.22233079373836517, 0.03945925086736679, 0.0010000000474974513, 0.3264835774898529, 0.0010000000474974513, 0.0010000000474974513, 0.04001685231924057, 0.0010000000474974513, 0.21494145691394806, 0.4496847689151764, 0.2123584896326065, 0.0011041081743314862, 0.0010000000474974513, 0.136083722114563, 0.001255327952094376, 0.23658137023448944, 0.0010000000474974513, 0.3330193758010864, 0.567236602306366, 0.0013215061044320464, 0.3900766968727112]"
2,2250,0.22652268409729004,-88.34819030761719,-92.58789825439453,-97.44635009765625,"[0.8012763261795044, 0.3840928077697754, 0.5042237639427185, -1.0046719312667847, -1.6596763134002686, -0.003369666635990143, 1.2265217304229736, -0.22433993220329285, 0.33492106199264526, -1.1743491888046265, -0.13731059432029724, 0.3914240598678589, -0.7729904055595398, 0.5261044502258301, -3.0135998725891113, -0.8953755497932434, 0.4896167516708374, 1.756653904914856, 1.4780911207199097, 3.9246294498443604, -0.06553810834884644, 2.3542444705963135, 1.1440846920013428, -1.0265878438949585, -1.4254677295684814, -0.11443401128053665, 0.03645023703575134, -2.569675922393799, 0.74541836977005, -0.25470250844955444, -0.4029970169067383, -0.08533892035484314, -0.7633546590805054, 1.2146837711334229, 2.30802583694458, 0.6552053689956665, 8.76668643951416, -5.280543804168701, -0.8320253491401672, -2.7102267742156982, 0.8399521112442017, 0.02667437121272087, 0.0010000000474974513, 0.14388228952884674, 0.6134294271469116, 0.1762382537126541, 0.6150757074356079, 0.06205200403928757, 0.1613348126411438, 0.0937199592590332, 0.02609388157725334, 0.3926374018192291, 0.1436489373445511, 0.004492294043302536, 0.22529897093772888, 0.5809541940689087, 0.2851340174674988, 0.006241943687200546, 0.048839274793863297, 0.13674645125865936, 0.018154866993427277, 0.0010000000474974513, 0.961220920085907, 0.00487992400303483, 0.0010000000474974513, 0.07277531921863556, 0.3865951895713806, 0.09956685453653336, 0.03525030240416527, 0.07240413874387741, 0.03729787468910217, 0.0665384829044342, 0.028257062658667564, 0.23979772627353668, 0.2155931442975998, 0.07284168899059296, 1.4394925832748413, 0.3376668691635132, 0.09287133812904358, 0.13507017493247986]"
3,3000,0.2936210632324219,-84.46277618408203,-90.1397476196289,-95.28053283691406,"[-1.4091808795928955, 5.883012294769287, 0.6777700781822205, -0.6545715928077698, 0.28041329979896545, -0.2740165591239929, 1.938394546508789, -0.2647160589694977, 1.236104965209961, 2.86790132522583, 0.5579988956451416, 0.4678155183792114, -0.4251749515533447, 2.0915780067443848, -3.1519217491149902, -2.8518495559692383, 1.324825406074524, 1.8213707208633423, 0.43704289197921753, -1.391695261001587, -0.17874276638031006, 0.041099850088357925, 6.647257328033447, 1.6460806131362915, -0.7866641879081726, -0.8124045133590698, -0.566815972328186, -0.07497033476829529, 1.2921040058135986, -0.2988562285900116, 1.8226534128189087, 0.28835633397102356, 0.8981142044067383, -0.7950318455696106, 0.03478282690048218, 0.5872466564178467, 11.677756309509277, -7.187520980834961, -0.09343691170215607, -2.942140817642212, 0.3182033896446228, 0.531046986579895, 0.3653600513935089, 0.4099874198436737, 1.0401302576065063, 0.1902516782283783, 0.4439562261104584, 0.10074388980865479, 0.14561092853546143, 0.5001229047775269, 0.06458946317434311, 0.29618462920188904, 0.20666107535362244, 0.0813412219285965, 0.19618523120880127, 0.26709219813346863, 0.1910967230796814, 0.0736866444349289, 0.0787779688835144, 0.08387432992458344, 0.04873596876859665, 0.03254582732915878, 0.6491008996963501, 0.012350646778941154, 0.20395433902740479, 0.14117397367954254, 0.20762434601783752, 0.20546592772006989, 0.0515245646238327, 0.09445663541555405, 0.02121858485043049, 0.11200644075870514, 0.07524906098842621, 0.28842610120773315, 0.2585926651954651, 0.04337374120950699, 1.5529699325561523, 0.8383632302284241, 0.16450069844722748, 0.07985714077949524]"
4,3750,0.2087545394897461,-82.64305877685547,-87.23932647705078,-92.64065551757812,"[0.16071420907974243, 5.367254734039307, 0.958031415939331, 6.96389627456665, 0.43521368503570557, 1.0704234838485718, 1.9001809358596802, 0.9317930936813354, 1.0056331157684326, -1.6268246173858643, 1.026350736618042, -0.0779678001999855, -0.6083047986030579, -0.4670788049697876, 0.018059715628623962, -1.3835628032684326, 2.2705235481262207, 1.8445298671722412, 3.4643678665161133, -1.3939125537872314, 0.007664352655410767, 0.20079027116298676, 7.251573085784912, -0.027499970048666, -1.2929989099502563, -0.8782510757446289, 0.6096319556236267, -1.863868236541748, 0.3253480792045593, -0.34914132952690125, 0.7945594191551208, -0.2527185380458832, -0.7201478481292725, -0.27235081791877747, 2.109182119369507, 0.2899262309074402, 8.449807167053223, -9.760961532592773, -0.14526130259037018, -2.683225154876709, 0.20686998963356018, 0.19190764427185059, 0.2772110104560852, 0.29072368144989014, 0.572338342666626, 0.2625579535961151, 0.34803974628448486, 0.25398895144462585, 0.10993154346942902, 0.3956182599067688, 0.1523144543170929, 0.2783217132091522, 0.09320845454931259, 0.04684619978070259, 0.05510168895125389, 0.4235229790210724, 0.2986357510089874, 0.16951125860214233, 0.10846100747585297, 0.21548040211200714, 0.04369647800922394, 0.017640376463532448, 0.7127670049667358, 0.07268489897251129, 0.06361478567123413, 0.12853749096393585, 0.19059160351753235, 0.4018346965312958, 0.07310140132904053, 0.06182791292667389, 0.028379907831549644, 0.04293420910835266, 0.046179380267858505, 0.31994253396987915, 0.20577041804790497, 0.06341475993394852, 1.5984972715377808, 1.2122572660446167, 0.018919968977570534, 0.19666688144207]"
5,4500,0.22195219993591309,-78.222412109375,-84.53619384765625,-93.3294448852539,"[-0.6290708780288696, 5.7620673179626465, 0.9471909999847412, -0.41369324922561646, -1.9665449857711792, 1.2134225368499756, 1.7450101375579834, 1.3148820400238037, 1.1646604537963867, -0.7340686321258545, 1.4350001811981201, -1.6873685121536255, 0.8774480819702148, -0.5694206357002258, -0.25618401169776917, -2.003101348876953, 0.05756387859582901, 7.367038249969482, -1.708388090133667, 1.0272605419158936, -0.043889548629522324, 0.17051365971565247, 6.277973651885986, 0.9330077767372131, -0.5521542429924011, -0.2373741865158081, 0.33915936946868896, -1.0132554769515991, -0.028623223304748535, -0.5521878600120544, 0.8710709810256958, -0.3166266679763794, -0.11543342471122742, 0.9938485026359558, 2.706037759780884, 0.4947493374347687, 13.29211139678955, -11.264616966247559, -0.10531371086835861, 0.7489148378372192, 0.4832093417644501, 0.47017499804496765, 0.42074352502822876, 0.398468017578125, 0.9392311573028564, 0.17027711868286133, 0.7015228271484375, 0.7317479848861694, 0.26427948474884033, 0.7068480849266052, 0.23476652801036835, 0.2780255079269409, 0.592470645904541, 0.08136863261461258, 0.21326202154159546, 0.9902171492576599, 0.41435304284095764, 0.2260303795337677, 0.6279604434967041, 0.36018556356430054, 0.0903606116771698, 0.022603604942560196, 1.1430027484893799, 0.014524308033287525, 0.1748257428407669, 0.09129291027784348, 0.2621363699436188, 0.4289379119873047, 0.21222935616970062, 0.13185882568359375, 0.02802097424864769, 0.11258663237094879, 0.09303442388772964, 0.30163413286209106, 0.22857144474983215, 0.06946613639593124, 2.3199005126953125, 2.2693402767181396, 0.1841699481010437, 0.3005865216255188]"
6,5250,0.21997356414794922,-75.58085632324219,-81.01030731201172,-89.69729614257812,"[-1.1032986640930176, 0.18624258041381836, 2.542603015899658, -1.159296989440918, -1.052140235900879, 1.4037878513336182, 2.787047863006592, 1.1147880554199219, -1.3727195262908936, -2.0792064666748047, 0.36098146438598633, -0.023372948169708252, 0.7468675971031189, -0.4544975757598877, -0.45900100469589233, 3.853806495666504, 2.0656931400299072, 7.5073442459106445, -1.4322024583816528, 1.2586218118667603, -0.10964013636112213, -0.8329592347145081, 9.047924995422363, 1.6258528232574463, -0.09222757816314697, -0.17934714257717133, -0.4348472058773041, -0.8188135027885437, -0.29780539870262146, -0.3894968032836914, 0.9563429951667786, -0.40190592408180237, 0.8444300293922424, -1.4212744235992432, 1.643453598022461, 0.44509851932525635, 13.368162155151367, -13.557432174682617, -0.16901075839996338, 0.7631292939186096, 0.7974225282669067, 0.519159734249115, 0.3494112491607666, 0.1853540688753128, 0.7409950494766235, 0.2765529453754425, 0.684440016746521, 0.4243912994861603, 0.21319544315338135, 0.4067641794681549, 0.13211609423160553, 0.2773612439632416, 0.5439464449882507, 0.044038835912942886, 0.16418874263763428, 0.4037269651889801, 0.2487701177597046, 0.32136306166648865, 0.3267861306667328, 0.12091938406229019, 0.08629731088876724, 0.04317811131477356, 0.5495467185974121, 0.02157258242368698, 0.18492162227630615, 0.09142868220806122, 0.1259291172027588, 0.18888786435127258, 0.08259939402341843, 0.08304838091135025, 0.02442530356347561, 0.050687097012996674, 0.0010000000474974513, 0.16428324580192566, 0.22100166976451874, 0.05696337670087814, 1.2706575393676758, 1.4555846452713013, 0.15667110681533813, 0.2564151883125305]"
7,6000,0.20776033401489258,-73.9954605102539,-78.36249542236328,-90.06529998779297,"[-0.1827467381954193, 5.827544212341309, 1.4209929704666138, 7.515213489532471, 5.799534320831299, 2.18229341506958, 0.8985052704811096, 3.31795597076416, 0.48963242769241333, 2.714171886444092, 0.17271816730499268, 1.1720932722091675, -1.7437385320663452, 2.260521411895752, -0.07054212689399719, -3.906557083129883, 2.5253634452819824, 6.567715167999268, 3.069446325302124, -0.1590878814458847, 0.5179265737533569, 0.09468241780996323, 11.913274765014648, 1.555560827255249, -0.17767077684402466, 0.15195471048355103, 0.17394119501113892, 0.9115263223648071, -0.18024814128875732, 0.05479151010513306, 1.7939667701721191, -0.18921342492103577, -1.3288822174072266, -2.357058525085449, 2.778582811355591, 0.7128266096115112, 13.308491706848145, -14.451919555664062, 0.13714078068733215, -4.034798622131348, 1.3344612121582031, 1.0534563064575195, 0.49052196741104126, 0.557466447353363, 2.8457655906677246, 0.4520072042942047, 0.5383849740028381, 0.6395809650421143, 0.46575626730918884, 1.3137174844741821, 0.6325984001159668, 0.2877989113330841, 0.7387800216674805, 0.21662116050720215, 0.3365466892719269, 0.888616681098938, 0.47320935130119324, 0.4418726861476898, 0.3975438177585602, 0.3110730051994324, 0.16730666160583496, 0.05477345362305641, 1.153894305229187, 0.04278545826673508, 0.2125106006860733, 0.15497703850269318, 0.3317626714706421, 0.28967535495758057, 0.12679874897003174, 0.18554474413394928, 0.060189131647348404, 0.116908498108387, 0.1473982036113739, 0.25107240676879883, 0.3023340404033661, 0.11068488657474518, 1.9220439195632935, 1.6513861417770386, 0.3111555576324463, 0.6046098470687866]"
8,6750,0.2217869758605957,-72.12032318115234,-76.5259780883789,-84.5970687866211,"[0.5299258232116699, 2.778085947036743, 2.0572242736816406, 7.388158321380615, 3.3338561058044434, -1.3966903686523438, 0.8163975477218628, 0.7283478379249573, 1.2792904376983643, -1.0982961654663086, 0.5437078475952148, -2.599447011947632, -1.0915430784225464, 1.0263837575912476, -2.5607283115386963, -0.5941386222839355, 0.02027416229248047, 6.354552268981934, 6.5069122314453125, 3.752747058868408, -1.0413461923599243, 2.31512188911438, 15.328166961669922, 1.6694021224975586, -0.9949976801872253, -0.16393259167671204, -0.36241912841796875, -1.4935309886932373, 1.0426959991455078, -1.4371881484985352, -0.4267943799495697, -0.380766898393631, -1.0932122468948364, -0.19183969497680664, 2.594142198562622, 0.8594551086425781, 12.532099723815918, -14.308589935302734, 0.608393669128418, -1.8327522277832031, 0.4281199872493744, 1.3354634046554565, 0.6595882773399353, 0.5251315236091614, 1.40067458152771, 0.5756276845932007, 0.37944480776786804, 0.32458117604255676, 0.23886044323444366, 0.3493006229400635, 0.15569265186786652, 0.44924160838127136, 0.33382096886634827, 0.15040571987628937, 0.18172545731067657, 1.3057364225387573, 0.5003059506416321, 0.3741413354873657, 0.6854398846626282, 0.13630619645118713, 0.0976196750998497, 0.008341480046510696, 1.9201350212097168, 0.1012251079082489, 0.34416210651397705, 0.06967189908027649, 0.21011319756507874, 0.3601960837841034, 0.3534577488899231, 0.1820484697818756, 0.024373259395360947, 0.1631304919719696, 0.07082536071538925, 0.44492948055267334, 0.16639739274978638, 0.06957293301820755, 0.7772340178489685, 1.4264923334121704, 0.20184984803199768, 0.4427570402622223]"
9,7500,0.22150015830993652,-71.7334976196289,-73.91246032714844,-77.29878997802734,"[0.4591776728630066, 2.942833185195923, 2.273216724395752, 7.381907939910889, 2.660123109817505, -1.3965575695037842, 0.8173307776451111, 0.5529589653015137, -0.9449164271354675, -2.5168516635894775, 0.5430647134780884, -2.590501546859741, -0.29866889119148254, -0.4103282690048218, -2.606011152267456, -0.5925631523132324, 0.020302677527070045, 4.815761566162109, 6.57759428024292, 4.038167953491211, -0.6324520707130432, 2.3136355876922607, 17.962867736816406, 1.697758674621582, -1.0125716924667358, -0.696393609046936, -0.36266013979911804, -1.4506239891052246, 1.1503167152404785, -1.4375932216644287, -0.42920029163360596, 0.19411040842533112, -1.3399399518966675, -0.9259933233261108, 2.7645466327667236, 0.8600606918334961, 13.687925338745117, -14.52787971496582, 0.4586058259010315, -1.7235878705978394, 0.07887997478246689, 0.0010000000474974513, 0.0010000000474974513, 0.08959031105041504, 0.557098388671875, 0.0010000000474974513, 0.0010000000474974513, 0.22669173777103424, 0.12689515948295593, 0.0010000000474974513, 0.0031645435374230146, 0.06401008367538452, 0.04256076365709305, 0.038740746676921844, 0.04091479256749153, 0.0010000000474974513, 0.0010000000474974513, 0.1905345469713211, 0.09307313710451126, 0.23774513602256775, 0.07133840024471283, 0.0010000000474974513, 0.7710739374160767, 0.0010000000474974513, 0.20122520625591278, 0.10697014629840851, 0.0010000000474974513, 0.051017310470342636, 0.04705134779214859, 0.0010000000474974513, 0.00377645087428391, 0.008040443062782288, 0.0010000000474974513, 0.0010000000474974513, 0.10040859133005142, 0.0010000000474974513, 0.10935527831315994, 0.5746185183525085, 0.018119152635335922, 0.09105782210826874]"
