gen_n,eval_counter,iter_time,gen_best_fit,gen_mean_fit,gen_worst_fit,gen_best_idv
0,750,0.19786882400512695,-88.77375793457031,-91.24147033691406,-93.05500793457031,"[-0.3555179536342621, 8.141918182373047, 0.4167237877845764, -2.0919179916381836, -4.690924644470215, 0.5104962587356567, 1.2424157857894897, 0.03597993403673172, 0.3133494555950165, 0.1329740732908249, -0.9959738850593567, -0.21311622858047485, -0.25471410155296326, -1.4428179264068604, 1.2742537260055542, -0.31052330136299133, 0.056412696838378906, 0.3243391215801239, 0.8971450924873352, -0.6277681589126587, -0.5506365895271301, 0.38199108839035034, 1.083471417427063, -0.22419153153896332, 0.850003719329834, -0.8450308442115784, -1.2326865196228027, 0.24827022850513458, -0.49688971042633057, 2.023251533508301, 1.0255709886550903, 0.012088671326637268, 2.054914951324463, 0.46489474177360535, -1.2251614332199097, -0.17304372787475586, 0.31672269105911255, 0.21240393817424774, 0.44181427359580994, -0.3212289810180664, 0.10844216495752335, 2.9325320720672607, 0.7445027828216553, 1.6970229148864746, 1.6731772422790527, 0.0010000000474974513, 0.0010000000474974513, 0.14094559848308563, 0.41830313205718994, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.5190336108207703, 0.820537805557251, 0.11802072077989578, 0.0010000000474974513, 0.6389101147651672, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.6848875880241394, 0.0010000000474974513, 0.0010000000474974513, 0.19609832763671875, 1.3311913013458252, 0.25149428844451904, 0.0010000000474974513, 0.0010000000474974513, 0.07007107138633728, 0.0010000000474974513, 0.0010000000474974513, 0.2654714584350586, 0.1525307297706604, 0.5242760181427002, 0.0010000000474974513, 0.4365244209766388, 1.0342742204666138, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]"
1,1500,0.2088785171508789,-86.10576629638672,-89.75462341308594,-92.4692611694336,"[1.8173714876174927, 5.898923873901367, 0.23832182586193085, -2.1802761554718018, -4.855823516845703, 3.891557216644287, 1.36954927444458, -0.5920315384864807, 0.16202431917190552, 0.5039327144622803, -0.9983348250389099, 0.4438217878341675, -0.21908725798130035, -1.3702757358551025, 1.112156629562378, -0.21795186400413513, 0.07842455059289932, 0.32342228293418884, 0.8978685736656189, 0.9867377281188965, -0.19452722370624542, 0.3836112916469574, 1.0835309028625488, -0.22961096465587616, -0.5261023044586182, -1.2989486455917358, -1.231972336769104, -1.4755975008010864, -0.7651281356811523, 2.0221426486968994, 2.044670581817627, 0.004050808027386665, 2.0130486488342285, 0.101405069231987, -1.2251869440078735, -0.20657213032245636, 0.29474616050720215, 0.14739304780960083, 0.3728311061859131, -0.3612755537033081, 0.03087054006755352, 1.3389897346496582, 0.2134981006383896, 0.7726180553436279, 0.39774930477142334, 0.0743444636464119, 0.06398802250623703, 0.036741696298122406, 0.08105243742465973, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.07155396789312363, 0.37129247188568115, 0.21489496529102325, 0.06571938097476959, 0.15776130557060242, 0.0010000000474974513, 0.0010000000474974513, 0.007901444099843502, 0.23899798095226288, 0.0010000000474974513, 0.0010000000474974513, 0.016119034960865974, 0.19448798894882202, 0.053868021816015244, 0.0010000000474974513, 0.01766648329794407, 0.19325755536556244, 0.0010000000474974513, 0.0010000000474974513, 0.015025039203464985, 0.17246417701244354, 0.12690326571464539, 0.0010000000474974513, 0.1353989690542221, 0.13965024054050446, 0.002400476485490799, 0.19106821715831757, 0.06097020208835602]"
2,2250,0.22772836685180664,-84.63685607910156,-88.27498626708984,-92.32785034179688,"[-0.4754369854927063, 1.3941620588302612, 0.5227969288825989, 0.14860840141773224, 6.176708221435547, 4.039125442504883, 0.15313251316547394, -0.44052115082740784, -0.8741834163665771, 0.24190135300159454, 1.4148162603378296, 0.43003320693969727, 0.441074937582016, -2.5184924602508545, -1.1220557689666748, -0.1964530199766159, -0.3508213758468628, 0.6418809294700623, 1.6197935342788696, -1.4851449728012085, -2.3982627391815186, 7.319098472595215, -0.3561233878135681, 1.0583988428115845, -0.5380184650421143, 1.6622097492218018, -0.2968413829803467, -0.5176464319229126, -0.1847507655620575, 0.25360316038131714, 2.063309669494629, 0.2566397488117218, -2.279064893722534, -0.30411282181739807, -1.9108904600143433, 0.3622690737247467, 2.4037747383117676, 1.2746604681015015, -1.5978055000305176, -1.081251621246338, 0.014731825329363346, 0.011346964165568352, 0.02772570215165615, 0.0201155673712492, 0.31831490993499756, 0.02152831479907036, 0.15535137057304382, 0.013155261985957623, 0.02003655955195427, 0.06189906224608421, 0.006727350875735283, 0.02951405756175518, 0.020594321191310883, 0.18492728471755981, 0.027466971427202225, 0.03642063960433006, 0.6752889752388, 0.0010000000474974513, 0.060290321707725525, 0.018203245475888252, 0.041965510696172714, 0.12785829603672028, 0.0010000000474974513, 0.04482618346810341, 0.1800442636013031, 0.016543058678507805, 0.06315906345844269, 0.047910176217556, 0.1545509546995163, 0.12817519903182983, 0.0010000000474974513, 0.03245004266500473, 0.1259242743253708, 0.09585651010274887, 0.14265204966068268, 0.00510324677452445, 0.023918038234114647, 0.019528495147824287, 0.03639163076877594, 0.0064768060110509396]"
3,3000,0.20284557342529297,-83.37471008300781,-86.45355987548828,-90.0921859741211,"[0.752449095249176, 5.7002410888671875, -1.3699835538864136, 3.3956964015960693, 9.430398941040039, 3.8863558769226074, 1.3582936525344849, 0.22100889682769775, 0.3683362901210785, 0.03366165608167648, -1.0039081573486328, 0.3330903649330139, -0.9170652031898499, -0.8447800874710083, -0.9471314549446106, -0.8525143265724182, -0.07054503262042999, -0.4075812101364136, 0.9084392786026001, 0.11421653628349304, 0.8847016096115112, 5.518756866455078, -0.5258663892745972, -0.09925267100334167, 0.7884003520011902, 0.1137675940990448, -2.840629816055298, 4.33250617980957, -0.41610148549079895, 0.002192072570323944, 1.0125353336334229, -0.3719628155231476, -1.1393449306488037, 1.2331024408340454, -0.009458688087761402, 0.2773559093475342, 1.890507459640503, -0.7427834272384644, -0.5771381855010986, -0.28634577989578247, 0.015229502692818642, 0.15620023012161255, 0.15401875972747803, 0.20850010216236115, 0.7460870146751404, 0.00958363525569439, 0.015207264572381973, 0.034764863550662994, 0.03858772665262222, 0.016399521380662918, 0.021503906697034836, 0.033444683998823166, 0.041287507861852646, 0.09386244416236877, 0.07507927715778351, 0.01648901402950287, 0.04101293161511421, 0.02738308161497116, 0.01744823530316353, 0.028793901205062866, 0.10624275356531143, 0.038690973073244095, 0.011493868194520473, 0.08733929693698883, 0.12441261112689972, 0.020643088966608047, 0.05004497244954109, 0.03544292226433754, 0.022903569042682648, 0.04868078976869583, 0.0019554730970412493, 0.02559862844645977, 0.1811494082212448, 0.11364027857780457, 0.007612243760377169, 0.1387224942445755, 0.3164307475090027, 0.016993487253785133, 0.055762264877557755, 0.004216996021568775]"
4,3750,0.2219388484954834,-82.11917877197266,-84.42092895507812,-87.32528686523438,"[0.7584663033485413, 5.546952724456787, -1.3767931461334229, 3.4944348335266113, 9.984817504882812, 4.09015417098999, 0.13343310356140137, 0.28489792346954346, 0.36828064918518066, 0.03873732313513756, 1.4163424968719482, 0.35409680008888245, 0.9359357953071594, -2.584245204925537, -1.086557149887085, -0.7378582954406738, 0.05963897705078125, 0.6471099257469177, 0.8901348114013672, 0.1373559534549713, -2.564683198928833, 7.2330522537231445, -0.5266236662864685, -0.0808347761631012, 0.7201914191246033, 0.09828326106071472, -0.375430166721344, -0.49812066555023193, -0.4424583315849304, 0.01967587321996689, 2.061843156814575, 0.2860291302204132, -1.140062928199768, 1.1946234703063965, -2.066333055496216, -0.07294465601444244, 1.8269321918487549, -0.760705292224884, 0.2903645634651184, -0.2878381609916687, 0.010351383127272129, 0.09549713134765625, 0.05639100819826126, 0.1644284874200821, 0.456878662109375, 0.004901734180748463, 0.011977134272456169, 0.054498251527547836, 0.021176710724830627, 0.018925756216049194, 0.01017881277948618, 0.03523491695523262, 0.007775934878736734, 0.03335339576005936, 0.02372635528445244, 0.001321985968388617, 0.18492409586906433, 0.007500541862100363, 0.03042847104370594, 0.011781594716012478, 0.07038270682096481, 0.07747659832239151, 0.0010000000474974513, 0.036439087241888046, 0.11746455729007721, 0.008358985185623169, 0.050590526312589645, 0.015770884230732918, 0.01357212569564581, 0.04610578715801239, 0.0010000000474974513, 0.015322868712246418, 0.1290942132472992, 0.040684279054403305, 0.06135066598653793, 0.028725557029247284, 0.10103408992290497, 0.020821472629904747, 0.026496339589357376, 0.0013582345563918352]"
5,4500,0.20561885833740234,-81.3482437133789,-82.79769897460938,-85.5432357788086,"[-0.4854540526866913, 1.5057882070541382, -1.047951340675354, 2.958005666732788, 12.194125175476074, 3.9112813472747803, 1.7122886180877686, 0.06301821768283844, -0.7261484861373901, 0.08900802582502365, 1.0103100538253784, -0.22826549410820007, 0.3270730972290039, 0.5982115268707275, -0.9249933958053589, -0.34438154101371765, -0.21712857484817505, -0.3571302592754364, -1.1379806995391846, 0.038967959582805634, -2.8473949432373047, 7.443029403686523, 1.069327712059021, 0.8877196907997131, -0.8464565873146057, 0.11462025344371796, -3.0053727626800537, 4.277716159820557, 0.6960256695747375, -0.12799260020256042, 0.9994547367095947, -0.387591153383255, -1.144523024559021, 0.341043084859848, 1.3408530950546265, -0.08482135087251663, 3.523797035217285, 1.2418993711471558, 0.47329145669937134, -0.31211549043655396, 0.007255321368575096, 0.1348963975906372, 0.07202821969985962, 0.09727694094181061, 1.2719975709915161, 0.06397820264101028, 0.03696943819522858, 0.22820335626602173, 0.049437470734119415, 0.008664988912642002, 0.025942761451005936, 0.07771375775337219, 0.05142116919159889, 0.14865326881408691, 0.020184362307190895, 0.10187970101833344, 0.05656139925122261, 0.02298596315085888, 0.04768553003668785, 0.04494248703122139, 0.0588698610663414, 0.11836487054824829, 0.018576985225081444, 0.07963250577449799, 0.14398086071014404, 0.05253511294722557, 0.05774083361029625, 0.03985968232154846, 0.019526856020092964, 0.022492986172437668, 0.022885959595441818, 0.047744426876306534, 0.05903150141239166, 0.03753778710961342, 0.01314074732363224, 0.06607457250356674, 0.5020554065704346, 0.03523622453212738, 0.04301788657903671, 0.009977232664823532]"
6,5250,0.22042632102966309,-80.8501205444336,-81.8778305053711,-83.88084411621094,"[-0.44975730776786804, 5.358523368835449, -1.0566174983978271, 2.735459089279175, 11.161355972290039, 3.799438953399658, 0.08451840281486511, -0.5412250757217407, 0.26949822902679443, 1.2952641248703003, 1.1467537879943848, 0.13401849567890167, -0.8069717288017273, -0.7577890157699585, -0.9174366593360901, -0.7499820590019226, -0.2931388318538666, -0.35320764780044556, 0.8879197239875793, -0.25600841641426086, -3.494952917098999, 9.208332061767578, 0.9667229652404785, 1.1867713928222656, 0.8455023169517517, 1.7443057298660278, -2.6419320106506348, 4.276352882385254, -0.6994202733039856, 1.9916902780532837, 0.9994945526123047, -0.4471878409385681, -1.1977756023406982, 1.2659993171691895, -1.964967131614685, 0.21720953285694122, 2.3126533031463623, 1.1217055320739746, 0.40217941999435425, -1.1077830791473389, 0.005638561677187681, 0.2305172234773636, 0.056062038987874985, 0.1465604603290558, 1.0680397748947144, 0.06629282981157303, 0.19606256484985352, 0.06916192919015884, 0.03953968733549118, 0.03259092941880226, 0.02014222927391529, 0.15740080177783966, 0.0740155577659607, 0.18009532988071442, 0.032620374113321304, 0.14676181972026825, 0.2561144530773163, 0.02558720111846924, 0.04625687003135681, 0.03306332603096962, 0.2565148174762726, 0.07446730136871338, 0.03346140310168266, 0.10022510588169098, 0.12971758842468262, 0.03260624036192894, 0.05441371351480484, 0.0805671364068985, 0.04683459550142288, 0.07311280071735382, 0.026413284242153168, 0.0365678146481514, 0.07588900625705719, 0.14004507660865784, 0.056381046772003174, 0.12730763852596283, 0.3209715187549591, 0.03452964127063751, 0.07006100565195084, 0.008789368905127048]"
7,6000,0.2199409008026123,-79.76179504394531,-81.11727142333984,-82.8048095703125,"[1.8249717950820923, 6.06110143661499, -1.0488592386245728, 3.2976386547088623, 13.705331802368164, 2.7821741104125977, 1.3714497089385986, -0.5027679204940796, 0.15654096007347107, 1.3852875232696533, -3.1469523906707764, 2.0686981678009033, -0.674861490726471, -1.406070590019226, -0.9953069090843201, -0.5645751953125, 0.012895394116640091, 0.32281258702278137, 0.9255405068397522, 0.15292419493198395, -3.2365574836730957, 8.155189514160156, -0.5429983735084534, -0.10037387907505035, 3.108691930770874, 0.08513544499874115, -0.21638748049736023, 4.296802043914795, 0.690117597579956, 0.31509214639663696, 2.067600965499878, -0.0030598146840929985, -1.1537362337112427, 0.3590295612812042, -0.06515804678201675, 0.6237804293632507, -0.5599690675735474, -0.7528449892997742, 0.24772697687149048, -0.27912279963493347, 0.011501246131956577, 0.11505792289972305, 0.1543343961238861, 0.29903098940849304, 0.9686334133148193, 0.03642497584223747, 0.042432527989149094, 0.01687215454876423, 0.056683626025915146, 0.025187186896800995, 0.012710753828287125, 0.07872159034013748, 0.06621211767196655, 0.23404866456985474, 0.07708913087844849, 0.017541002482175827, 0.12500835955142975, 0.005204841028898954, 0.04075610637664795, 0.03211570531129837, 0.18861311674118042, 0.16411401331424713, 0.019448474049568176, 0.06270625442266464, 0.1549537479877472, 0.06417949497699738, 0.022758642211556435, 0.03847280889749527, 0.0656498521566391, 0.11647360771894455, 0.006307415198534727, 0.05484278127551079, 0.2464035451412201, 0.06950985640287399, 0.03418600186705589, 0.11420103162527084, 0.18018470704555511, 0.013424836099147797, 0.050602514296770096, 0.006225174758583307]"
8,6750,0.19090795516967773,-78.97209167480469,-80.41970825195312,-82.33143615722656,"[1.8389452695846558, 6.365464210510254, -1.3263671398162842, 0.8850371837615967, 15.752768516540527, 2.7469913959503174, -1.1467792987823486, 5.926584243774414, 0.3631296157836914, 0.582542896270752, 0.9590883851051331, 2.2078309059143066, -0.7151657938957214, -1.4598170518875122, -0.8749213814735413, -0.8927892446517944, -0.17532044649124146, 0.6880802512168884, -1.0421843528747559, 0.13752581179141998, -3.1579642295837402, 9.392037391662598, -0.5834084153175354, -0.3880552649497986, -0.2493302822113037, -0.20197483897209167, -2.898489236831665, 4.414291858673096, 0.5624648332595825, -0.08615997433662415, 1.9211862087249756, -0.31201887130737305, -2.3644139766693115, 0.9242260456085205, 2.399136543273926, 0.738214373588562, 1.9722950458526611, 1.2010794878005981, -0.7173729538917542, 0.49881529808044434, 0.012928438372910023, 0.14393845200538635, 0.1167111024260521, 0.14818546175956726, 0.9452674984931946, 0.013081010431051254, 0.0333574116230011, 0.1151461973786354, 0.050627630203962326, 0.01526456419378519, 0.02760697528719902, 0.0484599731862545, 0.04085421934723854, 0.09283997118473053, 0.08094833046197891, 0.04920210316777229, 0.11428485810756683, 0.022043997421860695, 0.035489097237586975, 0.0016373014077544212, 0.08325506746768951, 0.11948247998952866, 0.020851027220487595, 0.033703647553920746, 0.099434033036232, 0.07724441587924957, 0.07251492887735367, 0.003450147807598114, 0.01916818879544735, 0.045874230563640594, 0.01611664518713951, 0.05042726919054985, 0.05783151835203171, 0.059609632939100266, 0.04846303164958954, 0.05075616389513016, 0.15348635613918304, 0.016847869381308556, 0.04048851504921913, 0.006874333135783672]"
9,7500,0.24052858352661133,-78.65947723388672,-79.45795440673828,-81.14881896972656,"[1.8830013275146484, 6.094976425170898, -1.2601274251937866, 3.1703310012817383, 15.464216232299805, 2.6721012592315674, -1.3918921947479248, 6.512643337249756, -1.0443739891052246, 0.06949117034673691, 1.4804518222808838, -0.4381677508354187, -0.9049007296562195, 0.010277165099978447, -0.9959278702735901, -0.682935357093811, -0.10747559368610382, 0.6969475150108337, 0.8845183253288269, -1.6112534999847412, -3.6495296955108643, 9.213177680969238, -0.5888471007347107, -0.3253880441188812, -0.599818229675293, -0.9250301718711853, -0.19071079790592194, 4.293492794036865, 0.8255691528320312, 0.130071222782135, 2.099266529083252, -0.570584774017334, -0.4550480544567108, -0.48516127467155457, 1.8522815704345703, -0.6760630011558533, -0.9136300086975098, -0.8171636462211609, 0.23168562352657318, 0.759469747543335, 0.0010000000474974513, 0.029975157231092453, 0.04073798283934593, 0.1207074299454689, 0.7990223169326782, 0.026917334645986557, 0.029533803462982178, 0.08826809376478195, 0.029525337740778923, 0.019288653507828712, 0.016716625541448593, 0.13486522436141968, 0.03763633593916893, 0.06303127855062485, 0.033617570996284485, 0.03058585338294506, 0.14997996389865875, 0.011587470769882202, 0.0057292175479233265, 0.015925901010632515, 0.11790476739406586, 0.014808528125286102, 0.012820377945899963, 0.027901655063033104, 0.06568261981010437, 0.005255422089248896, 0.07635213434696198, 0.02773469127714634, 0.02369002252817154, 0.0337522067129612, 0.008069030940532684, 0.0639142319560051, 0.05875924602150917, 0.019799476489424706, 0.011436622589826584, 0.02469576522707939, 0.1411929428577423, 0.019780058413743973, 0.01165570504963398, 0.004776735324412584]"
