gen_n,eval_counter,iter_time,gen_best_fit,gen_mean_fit,gen_worst_fit,gen_best_idv
0,750,0.1906263828277588,-91.70203399658203,-93.60466766357422,-94.89031982421875,"[0.1505763828754425, 0.2838394045829773, 0.20616987347602844, -0.4589916467666626, -0.7015121579170227, -1.36715829372406, 2.069474220275879, -1.2640142440795898, -1.377102017402649, 0.10538433492183685, -0.36852678656578064, 5.469676494598389, 0.4127155542373657, 1.1513208150863647, -0.751739501953125, 0.2851664423942566, -0.9273638129234314, -1.564347505569458, -1.3897792100906372, -0.2097168117761612, 1.1228317022323608, -0.42004990577697754, -0.8965073823928833, -0.8579555749893188, 1.8053829669952393, 0.6031699180603027, 1.3234243392944336, -0.13960662484169006, -0.856228232383728, 0.756939709186554, -0.6522549390792847, -0.253357470035553, -0.6276986598968506, 1.1368800401687622, 0.5519428849220276, -0.814272940158844, 0.1929267942905426, 1.392443299293518, -0.4295445680618286, -0.9278825521469116, 0.0010000000474974513, 0.0010000000474974513, 0.0052099684253335, 0.01849026419222355, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 1.2063716650009155, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.42469707131385803, 0.0010000000474974513, 0.5565566420555115, 1.0385922193527222, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.5070255994796753, 0.0010000000474974513, 1.5743499994277954, 0.0010000000474974513, 0.009823240339756012, 0.396816611289978, 0.10400160402059555, 0.0256015844643116, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.32096561789512634, 0.21097534894943237, 0.0010000000474974513, 0.9160930514335632, 0.0010000000474974513, 0.38924726843833923, 0.0010000000474974513]"
1,1500,0.18829846382141113,-87.10543060302734,-92.61582946777344,-94.76596069335938,"[2.331540822982788, 0.09683011472225189, -0.9584129452705383, 0.8613246083259583, -1.4690451622009277, -0.4413307309150696, -4.90444803237915, -2.5712075233459473, -0.5003302097320557, 8.657601356506348, -1.4811780452728271, 0.9064964652061462, 0.0796511098742485, -0.7062249183654785, 0.5692050457000732, -0.5542364120483398, 0.5018762350082397, -0.2839288115501404, 0.23311172425746918, 1.078911304473877, -0.3315317928791046, 1.1101689338684082, -0.1157735139131546, 1.554008960723877, 0.30336669087409973, 1.5773929357528687, -1.696854591369629, 0.7155637145042419, 0.7631698250770569, 0.0665290504693985, 0.9374200701713562, 0.2514874339103699, 3.845890760421753, 0.6665735840797424, -0.6667023301124573, 3.5639398097991943, -0.06875404715538025, 1.4640710353851318, 0.16926072537899017, -1.3730865716934204, 0.615562915802002, 0.05867430567741394, 0.11042366176843643, 0.020181067287921906, 0.0015542885521426797, 0.0012323001865297556, 0.3973529040813446, 0.0010000000474974513, 0.0010754324030131102, 1.4629262685775757, 0.3279082775115967, 0.13860882818698883, 0.035225894302129745, 0.0016617696965113282, 0.0017178327543660998, 0.1031542420387268, 0.4532385766506195, 0.1310388743877411, 0.0010000000474974513, 0.3189043700695038, 0.10718314349651337, 0.019315281882882118, 0.07599809765815735, 0.4161451458930969, 0.054456744343042374, 0.5341429710388184, 0.17087377607822418, 0.2099888175725937, 0.37483716011047363, 0.001180509221740067, 0.43125423789024353, 0.6216303706169128, 0.56447434425354, 0.0018858334515243769, 0.20377610623836517, 0.16737870872020721, 0.2993955910205841, 0.0013277658727020025, 0.1997106522321701, 0.42373886704444885]"
2,2250,0.22015714645385742,-86.67662811279297,-90.77304077148438,-94.07969665527344,"[1.7983157634735107, 1.5088601112365723, -0.916184663772583, 0.8728014826774597, -1.468415379524231, -0.4415927529335022, -1.746791958808899, -0.7445178627967834, -0.5000749230384827, 8.659513473510742, -1.5148488283157349, -0.6393135190010071, 0.24251042306423187, 1.8837658166885376, -0.5471148490905762, 0.7911527752876282, -2.122530221939087, -0.3148937225341797, -1.03703773021698, 0.4518646001815796, -1.6801111698150635, 0.9677290916442871, -0.8891436457633972, 1.3775558471679688, 0.2338053286075592, -0.05948072671890259, 0.7113549709320068, 0.7165552377700806, -0.07288268208503723, -0.11507496982812881, 0.3089933693408966, 5.817575454711914, 4.035894393920898, 2.1782009601593018, 4.855599403381348, 1.7862813472747803, -0.9562987685203552, 1.60824716091156, 0.129821315407753, -1.2451478242874146, 0.22712363302707672, 0.019378064200282097, 0.22959765791893005, 0.04530762508511543, 0.0010000000474974513, 0.0010000000474974513, 0.10590357333421707, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.040058813989162445, 0.06196785718202591, 0.007547357119619846, 0.007702210918068886, 0.030693113803863525, 0.03955058008432388, 0.08554393798112869, 0.055069681257009506, 0.0010000000474974513, 0.3861948251724243, 0.038038626313209534, 0.0010000000474974513, 0.0010000000474974513, 0.47570881247520447, 0.09134770929813385, 0.2898935079574585, 0.013967229053378105, 0.0010000000474974513, 0.10506986826658249, 0.07147452980279922, 0.14389678835868835, 0.38477811217308044, 0.2531272768974304, 0.0010000000474974513, 0.4728381931781769, 0.23800677061080933, 0.36222100257873535, 0.038760341703891754, 0.18156571686267853, 0.10326932370662689]"
3,3000,0.22037339210510254,-84.77680206298828,-88.05175018310547,-94.23824310302734,"[2.571333408355713, 0.8115195035934448, -1.301681399345398, 0.7922729253768921, 0.3475882112979889, -0.3247219920158386, -4.766174793243408, -1.4856599569320679, 1.653010368347168, 10.545570373535156, -1.2519240379333496, 0.7182438373565674, 0.524692177772522, -0.7498085498809814, 0.24288831651210785, 0.7331437468528748, 0.3730018436908722, -0.415690153837204, 0.21961846947669983, 0.27473533153533936, -0.2751443386077881, 1.546860933303833, 2.7056660652160645, 0.8486666679382324, 1.8053083419799805, -2.6092031002044678, 1.2599501609802246, -0.3249622583389282, 0.09364352375268936, -2.6261544227600098, -0.12325996160507202, 5.925368785858154, 3.679273843765259, 2.03822660446167, 0.17332319915294647, 0.19297683238983154, -0.36875951290130615, 1.4832504987716675, 0.876846969127655, 1.3493252992630005, 0.12320172041654587, 0.16150131821632385, 0.22761617600917816, 0.025988129898905754, 0.012437264434993267, 0.05975726619362831, 0.23789508640766144, 0.10674867033958435, 0.07942240685224533, 0.5611507296562195, 0.4488239288330078, 0.04126083105802536, 0.00834692269563675, 0.09291097521781921, 0.0010000000474974513, 0.0897151380777359, 0.09425824880599976, 0.056107889860868454, 0.025373268872499466, 0.19836552441120148, 0.024580996483564377, 0.17974446713924408, 0.02413461171090603, 0.30365246534347534, 0.280679315328598, 0.144817054271698, 0.05235316604375839, 0.12854094803333282, 0.03641412407159805, 0.028533656150102615, 0.050534673035144806, 0.2750568389892578, 0.29820913076400757, 0.030727701261639595, 0.13221022486686707, 0.07897766679525375, 0.10666610300540924, 0.0228718351572752, 0.10305632650852203, 0.13250607252120972]"
4,3750,0.2078390121459961,-83.1795654296875,-85.75150299072266,-88.8919906616211,"[-0.580929160118103, 0.16025418043136597, 1.8364145755767822, 0.8723269701004028, -1.4910918474197388, -0.4359220266342163, -4.881291389465332, -1.4083513021469116, -0.087184377014637, 12.405981063842773, -1.5324711799621582, 0.5081599950790405, 0.09296173602342606, 7.202317714691162, -0.620393693447113, -0.30092474818229675, -0.6370343565940857, -1.5729652643203735, 0.29251405596733093, -0.5971866250038147, -0.15771405398845673, 1.7204312086105347, 0.027149759232997894, 1.0437146425247192, 3.463900089263916, -2.367323160171509, -1.6659859418869019, 1.723311424255371, 0.6619526147842407, -2.605924367904663, 1.0018445253372192, -1.6021918058395386, 5.207705497741699, 0.8415884971618652, 0.43513572216033936, 3.708528995513916, 3.7599599361419678, 1.3941822052001953, 0.25806117057800293, -1.4111655950546265, 0.35169482231140137, 0.10236898064613342, 0.09917798638343811, 0.017451239749789238, 0.009884864091873169, 0.003272364381700754, 0.16916702687740326, 0.10417941212654114, 0.06938155740499496, 0.7970113754272461, 0.1857837289571762, 0.12175554782152176, 0.012513631023466587, 0.05945006012916565, 0.028930947184562683, 0.06531332433223724, 0.22578561305999756, 0.17985869944095612, 0.0739818885922432, 0.1800370216369629, 0.09686566889286041, 0.15120378136634827, 0.04643046110868454, 0.21741218864917755, 0.16740532219409943, 0.22044365108013153, 0.07013535499572754, 0.2904212772846222, 0.24024012684822083, 0.03667944297194481, 0.22028803825378418, 0.13497793674468994, 0.39339354634284973, 0.0501275435090065, 0.20422546565532684, 0.11251866072416306, 0.6059128642082214, 0.019859427586197853, 0.22426849603652954, 0.17480473220348358]"
5,4500,0.22077298164367676,-82.2987060546875,-84.2164535522461,-90.68323516845703,"[-0.4450310468673706, -0.002375468611717224, -0.6774348020553589, 0.9207183718681335, -0.7655217051506042, 0.8203039765357971, 2.391303777694702, -2.6053829193115234, 2.613055944442749, 12.76102352142334, -0.8759657740592957, 0.5837005376815796, 0.017366379499435425, -0.6073939204216003, -0.6075771450996399, -0.6087529063224792, 0.8313007950782776, -0.2410120815038681, -1.0860697031021118, 1.1502554416656494, 0.2682734727859497, 1.6752504110336304, -0.34739410877227783, 1.8787623643875122, 3.775378942489624, -0.34494471549987793, -1.6673866510391235, 1.0461087226867676, 0.9358895421028137, -0.1650298684835434, 1.0686794519424438, 0.7228319644927979, 5.429818153381348, 2.8851325511932373, -0.8041402101516724, 0.8470585346221924, 0.020832978188991547, 1.4637125730514526, 0.07116369903087616, -1.2799339294433594, 0.3740643262863159, 0.04581443592905998, 0.08575428277254105, 0.04455703869462013, 0.013998225331306458, 0.018537791445851326, 0.3065979778766632, 0.029551686719059944, 0.08283207565546036, 1.1921180486679077, 0.25186267495155334, 0.13472941517829895, 0.028779752552509308, 0.18167947232723236, 0.044448260217905045, 0.08789875358343124, 0.15174385905265808, 0.26873326301574707, 0.15882304310798645, 0.12515270709991455, 0.03761956840753555, 0.054356396198272705, 0.09585949778556824, 0.2827836275100708, 0.2735386788845062, 0.18734873831272125, 0.1502506583929062, 0.19516915082931519, 0.13380365073680878, 0.017499808222055435, 0.17708316445350647, 0.3867871165275574, 0.4172329604625702, 0.11644411832094193, 0.1517920047044754, 0.13991977274417877, 0.40129074454307556, 0.0012269478756934404, 0.1879846453666687, 0.392388254404068]"
6,5250,0.20475435256958008,-80.41324615478516,-83.21121215820312,-90.90447998046875,"[0.7477430105209351, 0.07159452140331268, -0.17743919789791107, 0.7331821322441101, -0.7272462844848633, 0.9068455100059509, -4.99188756942749, -1.364632248878479, 2.5560238361358643, 14.224908828735352, 0.12314891815185547, 1.084428071975708, 0.06509387493133545, 13.646876335144043, 1.890358567237854, -0.4555419683456421, -2.147541046142578, -0.39412376284599304, 0.7489754557609558, 1.306166410446167, 2.234042167663574, -1.534836769104004, -0.15496043860912323, -1.945455551147461, 1.5789731740951538, -2.561513662338257, -0.3057020902633667, -0.012997448444366455, 0.08861671388149261, -2.6957473754882812, 0.3281991481781006, 0.5793966054916382, 5.3757171630859375, 2.0288071632385254, 0.2667403221130371, -0.5183379650115967, -0.7383204102516174, 1.460283637046814, 1.5235300064086914, 0.5248203277587891, 0.232883483171463, 0.08055435866117477, 0.08106470108032227, 0.16988886892795563, 0.015581979416310787, 0.050920020788908005, 0.5194647312164307, 0.16470246016979218, 0.1804204285144806, 0.8208680748939514, 0.830840528011322, 0.24852386116981506, 0.037770822644233704, 1.3841675519943237, 0.0549096055328846, 0.1523556411266327, 0.13790151476860046, 0.1906883418560028, 0.1242268905043602, 0.1781938374042511, 0.0930887907743454, 0.24336759746074677, 0.10367318242788315, 0.509651780128479, 0.2540901005268097, 0.32104405760765076, 0.187094047665596, 0.5868052244186401, 0.2760087251663208, 0.05050840973854065, 0.12525595724582672, 0.4507150948047638, 0.5412641167640686, 0.07493681460618973, 0.09088923782110214, 0.09652668237686157, 0.31307297945022583, 0.01480369083583355, 0.26903119683265686, 0.26419132947921753]"
7,6000,0.22099590301513672,-79.67546844482422,-81.65108489990234,-85.27722930908203,"[-0.533869206905365, 0.09366558492183685, -0.7663231492042542, 1.2898271083831787, -0.7474732398986816, 0.8477032780647278, 1.683794617652893, -2.6138906478881836, 2.7759766578674316, 14.636364936828613, 0.6508289575576782, 0.5590319633483887, 0.003401542082428932, 14.302159309387207, -0.590923011302948, -0.7278871536254883, -1.705337643623352, 1.1698534488677979, 0.4785168468952179, 0.8747375011444092, 2.0295169353485107, 1.8246207237243652, 0.29704198241233826, 1.8461028337478638, 3.3523621559143066, 1.140640377998352, -1.9869015216827393, 2.7568984031677246, 1.167989730834961, -2.910525321960449, 1.1486574411392212, -4.403192043304443, 5.93199348449707, 2.6495532989501953, 3.3026742935180664, 0.6875611543655396, -0.9437364339828491, 1.4401530027389526, 0.02832472324371338, -1.417760968208313, 0.47357746958732605, 0.08919613063335419, 0.09951425343751907, 0.11807272583246231, 0.034364428371191025, 0.03232749551534653, 0.5380541086196899, 0.15014660358428955, 0.10745692998170853, 1.4844335317611694, 1.0286648273468018, 0.17022377252578735, 0.02255638688802719, 1.6345300674438477, 0.058389127254486084, 0.17615824937820435, 0.20360197126865387, 0.20945270359516144, 0.14557138085365295, 0.25036653876304626, 0.12714077532291412, 0.25844478607177734, 0.12718793749809265, 0.42553579807281494, 0.2758381962776184, 0.3508695363998413, 0.4560931324958801, 0.9502360224723816, 0.1202884390950203, 0.11568600684404373, 0.35867419838905334, 0.6579515933990479, 0.8475874662399292, 0.12763641774654388, 0.1426868736743927, 0.3104410767555237, 0.640137255191803, 0.00895196758210659, 0.31741863489151, 0.5366473197937012]"
8,6750,0.2204444408416748,-79.62992095947266,-80.54129791259766,-82.4378890991211,"[0.3464740514755249, 0.13579778373241425, -0.8020009994506836, 1.2962782382965088, -0.7381884455680847, -0.396161824464798, -2.2995808124542236, -2.0347354412078857, 2.6975338459014893, 15.0226411819458, -3.15407133102417, 1.374892234802246, -0.005349733866751194, 13.431092262268066, -0.6999596357345581, -0.728112518787384, -2.139995574951172, 1.1635539531707764, 0.5404735803604126, 1.5683311223983765, 2.1527788639068604, 1.7713847160339355, 0.3185883164405823, 1.2463628053665161, 3.388505220413208, -0.06831672787666321, -2.1316614151000977, -0.5529590249061584, 1.1307324171066284, -2.9560513496398926, 1.9781545400619507, -4.642307758331299, 6.162287712097168, 1.904600739479065, 2.749558210372925, 0.7717668414115906, 4.098241806030273, 1.4426358938217163, 1.5422589778900146, -1.7276644706726074, 0.15663234889507294, 0.0819285586476326, 0.12436588853597641, 0.03910527750849724, 0.02223207987844944, 0.021836666390299797, 0.5840148329734802, 0.09435444325208664, 0.0875735953450203, 0.6080194115638733, 0.4355596899986267, 0.10254114121198654, 0.010735943913459778, 0.48836761713027954, 0.05863290652632713, 0.0010000000474974513, 0.1502436101436615, 0.10697023570537567, 0.11316963285207748, 0.22930191457271576, 0.14048811793327332, 0.12255416065454483, 0.0878710150718689, 0.3661770522594452, 0.09499762952327728, 0.2786302864551544, 0.14727815985679626, 0.6607449650764465, 0.07288797199726105, 0.04108734056353569, 0.2630288004875183, 0.24402175843715668, 0.4872472882270813, 0.09173773974180222, 0.19721031188964844, 0.16544412076473236, 0.15350158512592316, 0.009404931217432022, 0.20572517812252045, 0.28452828526496887]"
9,7500,0.22011780738830566,-79.14387512207031,-79.88106536865234,-81.36772918701172,"[0.8091526031494141, 0.14623723924160004, 2.73325252532959, 0.7364935874938965, -0.8311092257499695, -0.34112823009490967, 1.1977946758270264, -3.2076361179351807, 3.4390645027160645, 15.876860618591309, 0.7234660983085632, 1.2443082332611084, 0.044687479734420776, 14.671916961669922, -0.5924438238143921, -0.367769718170166, -2.071730136871338, 0.16288946568965912, 0.2330818474292755, 0.237116277217865, -0.2078738957643509, -1.1203598976135254, -0.44281452894210815, 0.4007219672203064, 1.3270481824874878, 1.2839584350585938, 0.12307466566562653, 1.2801579236984253, 1.0471279621124268, -0.1570257991552353, 0.946796178817749, -5.291158199310303, 7.293622016906738, 1.8436416387557983, 3.231562376022339, 3.4891228675842285, 0.11228368431329727, 1.5470914840698242, 0.48601165413856506, -0.07796706259250641, 0.02831369638442993, 0.034056831151247025, 0.05577229708433151, 0.011042475700378418, 0.007366647478193045, 0.020653462037444115, 0.17790566384792328, 0.05584848299622536, 0.10403411835432053, 0.5066640377044678, 0.1658984124660492, 0.09523303806781769, 0.00942522194236517, 0.3820498585700989, 0.03739599511027336, 0.05673016235232353, 0.07279619574546814, 0.07090340554714203, 0.04487401619553566, 0.11452169716358185, 0.014322090893983841, 0.14511550962924957, 0.008589058183133602, 0.3179847002029419, 0.10058800131082535, 0.03778266906738281, 0.07350166141986847, 0.15327632427215576, 0.41177427768707275, 0.026064978912472725, 0.1457626223564148, 0.26849374175071716, 0.08304249495267868, 0.01674816757440567, 0.022846868261694908, 0.0341867096722126, 0.06074563413858414, 0.02929025888442993, 0.16425007581710815, 0.1684204787015915]"
