gen_n,eval_counter,iter_time,gen_best_fit,gen_mean_fit,gen_worst_fit,gen_best_idv
0,750,0.19199919700622559,-70.90989685058594,-77.83374786376953,-80.92228698730469,"[-2.2023918628692627, -3.2823071479797363, -0.10150587558746338, -0.14161217212677002, 0.6816447377204895, 0.7331783771514893, 0.9698821306228638, 0.5442054271697998, 1.7817710638046265, 0.44344013929367065, -1.073033094406128, 0.33674871921539307, 0.7276834845542908, 0.4187711477279663, -0.6728265881538391, -1.7678560018539429, 0.8604051470756531, 5.390582084655762, 0.29464226961135864, 0.7084133625030518, -3.022825002670288, -5.3098249435424805, -2.516139030456543, -0.8000750541687012, -1.8516571521759033, -0.8750292658805847, -1.062883734703064, 3.1075215339660645, -0.031042270362377167, 0.7627508044242859, 0.9115333557128906, 1.424382209777832, 1.5945347547531128, 2.3689372539520264, -0.3211965262889862, -0.04598808288574219, -0.3535659909248352, 0.11017560213804245, -0.40346765518188477, 1.4174309968948364, 0.7205630540847778, 1.936757206916809, 0.0010000000474974513, 0.17647120356559753, 0.0010000000474974513, 0.0010000000474974513, 0.865772545337677, 0.1636001020669937, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.36854004859924316, 0.0010000000474974513, 2.620502471923828, 0.0010000000474974513, 0.12512947618961334, 1.0240814685821533, 2.1125192642211914, 1.144633412361145, 0.0010000000474974513, 0.9823093414306641, 0.0010000000474974513, 0.0010000000474974513, 1.611598253250122, 0.28626391291618347, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.7869024276733398, 0.0010000000474974513, 1.495139479637146, 0.41069942712783813, 0.0010000000474974513, 0.1341768056154251, 0.0010000000474974513]"
1,1500,0.22134733200073242,-65.95682525634766,-73.60587310791016,-80.14048767089844,"[-3.9137821197509766, 0.2514990270137787, 0.09343598037958145, 2.0809459686279297, 0.4421083927154541, -0.8201034069061279, -0.3392958343029022, -0.13225513696670532, -1.2389307022094727, 1.6647098064422607, 1.1437242031097412, 0.6023025512695312, -0.33669161796569824, -1.505852460861206, 0.5832275748252869, -0.30069220066070557, 0.37206241488456726, 2.1493592262268066, 2.457078695297241, 0.888098418712616, 0.30114758014678955, 0.84195876121521, -0.37467437982559204, -0.5550470948219299, 0.7139553427696228, -0.06155741214752197, -2.110084295272827, 9.106826782226562, -0.23570185899734497, -5.369390487670898, 0.9457606673240662, 1.128300666809082, 2.09320330619812, 0.5578495860099792, -0.31981486082077026, 1.546647548675537, -2.624454975128174, -0.4242789149284363, -0.37571877241134644, -0.04804053157567978, 0.3397059738636017, 0.26461195945739746, 0.22979721426963806, 0.7782789468765259, 0.0010000000474974513, 0.10084518790245056, 0.0192183256149292, 0.006195169407874346, 0.24007613956928253, 0.15394271910190582, 0.026699179783463478, 0.3746977150440216, 0.1986471265554428, 0.16190406680107117, 0.17824357748031616, 0.31101542711257935, 0.0010000000474974513, 0.41113096475601196, 0.9265813231468201, 0.06174198538064957, 0.18512402474880219, 0.030292149633169174, 0.25872817635536194, 0.01850651018321514, 0.0012847011676058173, 0.4250222444534302, 0.5226574540138245, 2.3060150146484375, 0.9515436887741089, 0.9666562676429749, 0.051504865288734436, 0.24217762053012848, 0.2917099595069885, 0.6176694631576538, 0.0010000000474974513, 0.6014862060546875, 0.2722078859806061, 0.038388241082429886, 0.0010000000474974513, 0.14078353345394135]"
2,2250,0.22143077850341797,-60.96656036376953,-69.16316223144531,-80.04452514648438,"[-1.1720154285430908, -0.311200350522995, 2.2770371437072754, 5.512989521026611, 0.7310667037963867, -0.5357155799865723, 0.5692412853240967, -0.4627085328102112, 0.1251126527786255, 0.30897530913352966, 1.488175630569458, 1.4936500787734985, 1.4489684104919434, -1.0212491750717163, 0.08445078134536743, -8.014704704284668, -0.468852698802948, 1.676601767539978, -1.857005000114441, -0.05029578506946564, -2.7099194526672363, -4.192038536071777, 4.665430068969727, -0.01866069808602333, 1.9990959167480469, 0.04230485111474991, -2.702622652053833, 10.613245010375977, 0.8645672798156738, 0.5566267967224121, 0.19919532537460327, 1.424903392791748, -0.12107124924659729, 0.8727155327796936, -3.282428741455078, 1.5199391841888428, 0.34291672706604004, 1.0397709608078003, -0.5209218859672546, 0.876557469367981, 0.22255603969097137, 0.5637156963348389, 0.013737587258219719, 1.548283576965332, 0.09702456742525101, 0.5958247184753418, 0.03668560832738876, 0.15293516218662262, 0.5985273718833923, 0.17562226951122284, 0.0884501039981842, 0.0012361371191218495, 0.27080774307250977, 0.0014988883631303906, 0.4038352072238922, 0.8582132458686829, 0.0011555568780750036, 0.2751299738883972, 0.13982278108596802, 0.2621580958366394, 2.470937490463257, 0.4066661596298218, 1.3894867897033691, 0.0015631136484444141, 0.6828732490539551, 0.0644068494439125, 0.9274646043777466, 1.5235660076141357, 0.8183376789093018, 0.42458876967430115, 0.5885352492332458, 0.0010700993007048965, 0.07500698417425156, 0.2319759875535965, 1.388020634651184, 0.48289960622787476, 0.0013458841713145375, 0.10607454925775528, 0.6200316548347473, 0.0010416079312562943]"
3,3000,0.1732933521270752,-55.41212463378906,-64.6705551147461,-76.59666442871094,"[-0.09263333678245544, -0.10650108754634857, 2.2164480686187744, 8.704695701599121, -3.761147975921631, 0.695764422416687, -3.7270305156707764, -0.15757979452610016, -0.3787596821784973, -1.5586559772491455, 0.5116463303565979, 0.6377359628677368, -0.7511751651763916, -1.5585143566131592, 0.8880341053009033, -9.121098518371582, -1.1262952089309692, 0.978610634803772, -1.8795661926269531, -0.335335373878479, 1.48414146900177, -4.179021835327148, 2.1747536659240723, 4.273838996887207, 1.6768813133239746, 0.43808549642562866, -6.8709869384765625, 13.036520004272461, 2.746950149536133, -0.13839858770370483, 0.44048863649368286, 0.08723236620426178, 2.209301233291626, -0.42291730642318726, 1.1275978088378906, 1.6403850317001343, 0.039375364780426025, 0.04431480914354324, 0.003242671489715576, -0.3800871968269348, 0.4026004374027252, 0.46638184785842896, 0.08773835003376007, 1.3726444244384766, 0.10177768766880035, 0.42853227257728577, 0.22493304312229156, 0.15995024144649506, 0.8357241749763489, 0.4757179319858551, 0.03558199107646942, 0.1874578446149826, 0.39911913871765137, 0.011304225772619247, 0.5429895520210266, 1.1755412817001343, 0.14480875432491302, 0.5817545056343079, 0.16122972965240479, 0.2588711977005005, 1.5282063484191895, 0.6392747759819031, 0.6440434455871582, 0.608444094657898, 0.9375951886177063, 0.1755315363407135, 1.2789031267166138, 1.2452013492584229, 0.4560691714286804, 0.9220255613327026, 1.0326828956604004, 0.11121784150600433, 0.12466371059417725, 1.073948621749878, 1.6795700788497925, 1.0338228940963745, 0.25670114159584045, 0.2842203378677368, 0.7127487063407898, 0.37815752625465393]"
4,3750,0.2207319736480713,-52.566890716552734,-60.72932052612305,-74.79891204833984,"[0.2150902897119522, -0.08786389231681824, -0.18288496136665344, 6.055512428283691, -4.765641212463379, 0.763795018196106, -4.009986400604248, -0.5274037718772888, 1.0355865955352783, -2.184788465499878, -0.988244354724884, 1.4894397258758545, -1.1763557195663452, 0.1223987564444542, 4.669707298278809, -11.940632820129395, -0.2597210109233856, 1.36056649684906, -0.16412076354026794, 0.7353835701942444, -1.7287867069244385, -4.578961372375488, 1.8980661630630493, 5.292201995849609, 1.8942762613296509, 0.032374024391174316, -7.648557662963867, 15.789321899414062, 0.6264819502830505, -8.292571067810059, -2.313441753387451, -1.389481782913208, 3.48459529876709, -1.9479215145111084, -5.377293586730957, 8.504138946533203, -0.7393400073051453, 0.20416508615016937, 0.5952060222625732, -0.7302263975143433, 0.7466508150100708, 1.3714501857757568, 0.12147603183984756, 0.7918872833251953, 0.47254765033721924, 0.7659174799919128, 0.8702897429466248, 0.5989110469818115, 0.4839465916156769, 0.9560973048210144, 0.08388441056013107, 0.3241574466228485, 0.5628569722175598, 0.06896888464689255, 1.1761574745178223, 2.19382643699646, 0.16318197548389435, 0.9578371644020081, 0.8493971824645996, 0.42630070447921753, 1.4342321157455444, 0.5936415195465088, 1.0273915529251099, 0.3509320318698883, 1.5207347869873047, 0.4705885648727417, 2.119811773300171, 3.3835272789001465, 2.287437677383423, 0.981708824634552, 0.8934317827224731, 1.2221955060958862, 0.4664539098739624, 1.4103193283081055, 1.47031831741333, 2.4002761840820312, 0.803081750869751, 0.3572225272655487, 0.5015642642974854, 0.5630971193313599]"
5,4500,0.22083830833435059,-48.35209655761719,-55.98550796508789,-70.08895111083984,"[3.416555404663086, 1.5608402490615845, -4.873551845550537, 16.20134162902832, 1.6780238151550293, 2.0721707344055176, -1.0851516723632812, -0.42512649297714233, -2.526958703994751, 0.14665400981903076, -0.9407560229301453, 0.014180958271026611, 1.3550697565078735, 1.9171113967895508, 0.0555381178855896, -11.103021621704102, -3.4864115715026855, 6.60754919052124, 2.871446132659912, 2.4527740478515625, 0.6352887153625488, -6.197547435760498, 1.8362752199172974, -6.238409996032715, -0.22618931531906128, -1.3439241647720337, -9.044963836669922, 16.146564483642578, -2.82470965385437, -6.6127095222473145, -0.12130637466907501, 9.599117279052734, 1.2528342008590698, 2.2741270065307617, 1.7973411083221436, -18.161352157592773, -4.5960373878479, 1.8795983791351318, -3.6503219604492188, 0.12335282564163208, 2.2940402030944824, 1.4446723461151123, 1.0602401494979858, 2.987344741821289, 0.5863338708877563, 0.5233625769615173, 1.0856534242630005, 0.22283890843391418, 2.5734074115753174, 0.6552112102508545, 0.10214534401893616, 0.6813070178031921, 1.843733310699463, 1.1568487882614136, 1.9604500532150269, 0.8162826299667358, 0.4335780441761017, 1.714192271232605, 0.7341527938842773, 0.16965487599372864, 1.8690898418426514, 1.103895902633667, 1.917336344718933, 0.48334211111068726, 1.3338353633880615, 0.8676984310150146, 1.3545809984207153, 1.8204232454299927, 1.9551563262939453, 1.1414130926132202, 0.8323259949684143, 1.2493886947631836, 0.21847520768642426, 1.386168360710144, 1.03840970993042, 1.9839928150177002, 0.7532464265823364, 0.42668285965919495, 1.2420055866241455, 0.5294306874275208]"
6,5250,0.2071835994720459,-47.20562744140625,-52.913021087646484,-61.96232223510742,"[2.677309513092041, -0.9227294921875, -0.44380009174346924, 6.837619304656982, -3.516180992126465, -0.20059168338775635, -1.4185540676116943, 0.01496875286102295, -5.446529388427734, 1.1217492818832397, -0.9167112708091736, 0.6086655855178833, -1.1429190635681152, -1.0992939472198486, 1.5281978845596313, -15.915623664855957, -0.5544631481170654, 10.87832260131836, 0.7230890393257141, 0.9757662415504456, -6.717691898345947, -10.815536499023438, 2.7392239570617676, -6.171003341674805, 6.462193489074707, 1.5805352926254272, -9.484536170959473, 16.43717384338379, 8.440184593200684, 1.8534700870513916, 0.44432199001312256, -0.006570160388946533, 3.26599383354187, 1.5830669403076172, 1.0257818698883057, -5.92521333694458, -0.7535349130630493, -0.6500836610794067, -0.39092010259628296, 2.271960735321045, 0.7813655734062195, 1.9132959842681885, 0.6152841448783875, 2.9372661113739014, 0.08468672633171082, 0.5545108318328857, 1.1207914352416992, 0.22001205384731293, 0.8058856725692749, 0.6876882314682007, 0.0864221602678299, 0.6362375020980835, 0.6634404063224792, 0.21584050357341766, 0.8136017918586731, 0.7531131505966187, 0.32751378417015076, 1.5849215984344482, 0.4578893780708313, 0.5684671998023987, 3.0358874797821045, 0.8264561295509338, 2.274946689605713, 0.30414360761642456, 1.1065843105316162, 0.8267557621002197, 1.9186426401138306, 1.9484858512878418, 2.410576820373535, 1.0856356620788574, 1.036123275756836, 0.5172706246376038, 0.18686513602733612, 3.752013921737671, 1.6036436557769775, 1.159416913986206, 0.6059932708740234, 0.18073385953903198, 0.5208052396774292, 0.4933272898197174]"
7,6000,0.21965765953063965,-44.608055114746094,-52.233619689941406,-63.010597229003906,"[-0.9366929531097412, 1.0065549612045288, 0.36771559715270996, 6.775776386260986, 1.3548468351364136, 2.6161868572235107, -2.5646657943725586, 0.13514018058776855, 0.21040856838226318, -0.8408069014549255, 1.6876013278961182, 1.9379210472106934, 0.6362770795822144, 1.8389770984649658, -2.6576390266418457, -12.439692497253418, -1.3234513998031616, 10.685577392578125, 0.10276615619659424, 1.726296305656433, 15.274908065795898, -2.806177854537964, 10.23266887664795, 2.7519054412841797, -0.15035179257392883, -4.816864967346191, -12.831558227539062, 15.335594177246094, 0.4886624813079834, -6.657888412475586, 2.2031455039978027, 10.87533187866211, -0.15543848276138306, -16.204723358154297, 4.517662525177002, -17.05830192565918, -1.5555410385131836, -1.8435511589050293, -1.8968144655227661, 0.9758391976356506, 3.6441500186920166, 2.2609264850616455, 1.038196325302124, 4.351924419403076, 0.35789254307746887, 1.6189709901809692, 1.6155667304992676, 0.26437196135520935, 1.5803778171539307, 1.498268961906433, 0.17098306119441986, 0.7908698916435242, 1.0429415702819824, 0.8986344337463379, 2.026566505432129, 3.0492684841156006, 0.5746693015098572, 2.584908962249756, 1.5078312158584595, 0.4011038839817047, 5.398595809936523, 2.5788238048553467, 4.098606586456299, 0.8319954872131348, 1.5679556131362915, 1.101321816444397, 2.2909536361694336, 3.3681578636169434, 3.2888357639312744, 1.5580976009368896, 1.4919867515563965, 1.7472728490829468, 0.7883562445640564, 4.163018226623535, 2.385359764099121, 3.459336519241333, 0.8552064299583435, 1.0302499532699585, 1.4612648487091064, 0.9563162326812744]"
8,6750,0.20482397079467773,-39.032142639160156,-49.95901107788086,-61.24299240112305,"[1.6319642066955566, 1.1603655815124512, -1.355766773223877, -14.34321117401123, 1.5942811965942383, 5.256702423095703, -3.8982534408569336, -1.9852432012557983, 5.19240665435791, -6.003706932067871, -0.1024758517742157, -1.2649157047271729, -9.904294967651367, 3.647613763809204, 5.371438026428223, -12.945337295532227, -0.401809424161911, 10.76138687133789, 0.2294394075870514, 0.9246156215667725, -10.875774383544922, -8.120014190673828, 1.2569243907928467, -5.351155757904053, 1.3533228635787964, 3.712996482849121, -8.730528831481934, 14.69234848022461, 1.9231092929840088, -10.800420761108398, 0.04472418129444122, 6.394232749938965, 1.3491880893707275, 1.320271611213684, -7.141809940338135, -35.874202728271484, -1.5415585041046143, 0.5979435443878174, -1.6964633464813232, 0.7730716466903687, 0.4993263781070709, 4.256846904754639, 0.8556538224220276, 4.275635719299316, 0.4156942367553711, 1.5395865440368652, 1.5053248405456543, 0.5227909088134766, 2.0756990909576416, 1.5761243104934692, 0.14482852816581726, 1.1985752582550049, 0.84630286693573, 0.993049144744873, 0.9511643052101135, 2.753849506378174, 0.6487697958946228, 5.135660171508789, 0.6174172759056091, 0.4698564112186432, 4.1140947341918945, 2.137329339981079, 2.24509596824646, 0.8648709058761597, 1.6299216747283936, 1.2386491298675537, 1.9330213069915771, 3.39738130569458, 1.8882620334625244, 1.4488760232925415, 0.9551682472229004, 1.7401233911514282, 0.3294634222984314, 5.275048732757568, 3.8170223236083984, 2.611743211746216, 1.5305427312850952, 0.5676192045211792, 0.40757253766059875, 0.6246103048324585]"
9,7500,0.23581743240356445,-35.0364875793457,-46.53181076049805,-57.5737419128418,"[1.905022144317627, -3.7340898513793945, 0.6028957962989807, 14.457442283630371, 1.51102876663208, 4.515600681304932, -3.649064064025879, 0.3633069097995758, 0.4246254861354828, -2.527397871017456, -0.020571399480104446, 2.6341004371643066, -2.53701114654541, 1.913954257965088, -3.5114681720733643, -8.756536483764648, -2.3392693996429443, 13.303914070129395, -1.2810944318771362, 3.1139018535614014, 20.194808959960938, -0.9429017901420593, 1.7185003757476807, -6.927881240844727, 0.4912266731262207, -5.167485237121582, -10.95479965209961, 14.231131553649902, 6.994998931884766, -12.578288078308105, 2.82120418548584, 2.73016357421875, 1.616240382194519, -14.571165084838867, -8.702749252319336, -38.70417404174805, -1.2055070400238037, 0.11175808310508728, -2.0250611305236816, -3.7248592376708984, 1.8544316291809082, 1.0578018426895142, 0.3245713412761688, 0.9997540712356567, 0.3141685724258423, 0.8548648953437805, 0.5109353065490723, 0.08787176012992859, 1.6290631294250488, 1.0932613611221313, 0.0756603553891182, 0.6429793238639832, 0.7083035707473755, 0.3586747348308563, 2.6356258392333984, 1.7733314037322998, 0.2823203206062317, 0.7319571375846863, 0.9946908950805664, 0.720552384853363, 1.962335228919983, 0.5674226880073547, 0.5133830308914185, 0.36237379908561707, 0.2689740061759949, 0.8463426828384399, 1.307441234588623, 2.744525909423828, 6.6863908767700195, 0.23448757827281952, 0.5337749719619751, 0.921890139579773, 0.27957507967948914, 1.4842456579208374, 1.1725536584854126, 3.6851539611816406, 0.7964761853218079, 0.24520976841449738, 0.7186958193778992, 0.8165803551673889]"
