gen_n,eval_counter,iter_time,gen_best_fit,gen_mean_fit,gen_worst_fit,gen_best_idv
0,750,0.20754551887512207,-85.29187774658203,-97.72174835205078,-100.1236572265625,"[-1.2221914529800415, -2.678471803665161, 1.2471284866333008, 0.44163650274276733, 0.980476975440979, -0.6055582761764526, -0.8284375667572021, -0.2748441696166992, -2.8196024894714355, 0.39781737327575684, 1.1134650707244873, -0.3270329236984253, -1.2389578819274902, -0.09299658238887787, -10.757078170776367, -0.34779760241508484, 0.39531075954437256, 0.712932825088501, 0.08424355834722519, 0.090511754155159, -3.163328170776367, 0.9971131086349487, -1.1036863327026367, 4.634943962097168, 1.9026554822921753, -1.1500542163848877, 8.406306266784668, 0.6056503057479858, 0.07308636605739594, -0.7278388142585754, -2.0772688388824463, 0.11544469743967056, 1.8273200988769531, -1.7315007448196411, -0.9086450338363647, -0.2280181646347046, -0.5657532215118408, -0.7496862411499023, 0.9965804815292358, -1.0625914335250854, 0.0010000000474974513, 1.829264760017395, 0.42960673570632935, 0.0010000000474974513, 0.8038666844367981, 0.5779740214347839, 0.0010000000474974513, 0.0010000000474974513, 1.520072340965271, 2.642944097518921, 0.0010000000474974513, 2.991698980331421, 0.0010000000474974513, 0.0010000000474974513, 3.2733163833618164, 1.2017146348953247, 1.6394686698913574, 0.9316540360450745, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 1.7451870441436768, 0.0010000000474974513, 2.0815205574035645, 1.0618637800216675, 0.0010000000474974513, 2.6530649662017822, 2.8848443031311035, 0.23291508853435516, 0.0036942982114851475, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.6127861142158508, 0.0010000000474974513, 1.4320571422576904, 0.8597954511642456]"
1,1500,0.23912310600280762,-71.12103271484375,-89.53202056884766,-99.39385986328125,"[-0.23348179459571838, -0.7983080148696899, 0.3257160484790802, 0.3151739835739136, -0.5627212524414062, 2.082993984222412, -0.6227548122406006, 0.04180486500263214, -1.5878515243530273, 0.6052990555763245, -3.1072940826416016, -2.526224136352539, 0.2203812301158905, -2.2089715003967285, -14.77005386352539, -3.99398136138916, 1.530872106552124, 0.37636423110961914, -0.9324379563331604, 2.6621246337890625, 3.0636208057403564, -1.0334147214889526, -0.42405298352241516, -2.6297881603240967, -1.9869718551635742, 3.2719712257385254, 2.794589042663574, 0.3255806863307953, 3.0420265197753906, 1.7142127752304077, -0.6125519275665283, 5.983338356018066, -1.6051706075668335, 0.5035582780838013, -0.4832935035228729, -2.0091910362243652, 1.1572285890579224, 0.004165896214544773, 13.316944122314453, 5.444790840148926, 1.0723615884780884, 0.0011398161295801401, 3.6135528087615967, 0.8300580382347107, 0.8291448354721069, 2.0726912021636963, 0.023087838664650917, 0.5830944180488586, 0.4474165439605713, 1.2580722570419312, 1.7212896347045898, 2.8143739700317383, 0.002005875576287508, 0.552063524723053, 4.419031620025635, 2.246824264526367, 2.4651803970336914, 1.9056341648101807, 0.0017156904796138406, 1.7946418523788452, 1.5864628553390503, 2.0987870693206787, 1.6168488264083862, 1.4005705118179321, 2.195878744125366, 0.6627798080444336, 0.8695693016052246, 1.1282880306243896, 1.0393145084381104, 1.6693787574768066, 0.001762267085723579, 1.4427076578140259, 1.5470373630523682, 0.045364122837781906, 0.3278499245643616, 0.801548182964325, 1.573418378829956, 0.00171097822021693, 5.245345115661621, 3.019305944442749]"
2,2250,0.23655104637145996,-66.70606994628906,-81.47079467773438,-98.40779113769531,"[1.8099257946014404, -1.1815779209136963, -2.792466402053833, -0.3688655495643616, -0.5180813074111938, 1.6800060272216797, -11.185417175292969, -4.992180824279785, 12.85566520690918, 1.7501486539840698, -2.8407516479492188, 5.921208381652832, -1.7251982688903809, 2.3199245929718018, -16.45246696472168, -2.541111946105957, 0.6648498177528381, 1.3721868991851807, 1.8839777708053589, 0.2968861758708954, -3.16182541847229, 0.16934221982955933, 11.51244831085205, 8.017533302307129, -0.7653831839561462, 0.41754671931266785, -1.719265341758728, 8.079526901245117, 1.3530430793762207, -0.7294003367424011, -0.38708066940307617, -0.6568658351898193, -1.334377646446228, -0.09774971008300781, -1.2150719165802002, -2.3036952018737793, -0.40926462411880493, 4.672662734985352, -2.093479633331299, -0.9234773516654968, 1.235237956047058, 0.7581388354301453, 1.5101802349090576, 1.3773565292358398, 1.9661426544189453, 0.6267313957214355, 5.425559997558594, 0.9505975246429443, 4.215348243713379, 1.7581305503845215, 0.5849993228912354, 1.9932619333267212, 1.414034128189087, 1.6503019332885742, 1.4213095903396606, 1.7473866939544678, 0.978376030921936, 2.765470504760742, 1.4418083429336548, 0.06346418708562851, 0.0011803637025877833, 0.47930917143821716, 1.7751829624176025, 1.1944639682769775, 1.4117200374603271, 0.0017823409289121628, 2.086090087890625, 2.0530757904052734, 1.5572764873504639, 0.003987480886280537, 0.6444430351257324, 0.6515227556228638, 0.3320116698741913, 3.02504563331604, 0.11638209968805313, 1.5835877656936646, 0.6438270807266235, 3.320814609527588, 0.7264042496681213, 0.11799928545951843]"
3,3000,0.25179362297058105,-59.08814239501953,-75.67610931396484,-95.12415313720703,"[1.3144323825836182, -1.9338552951812744, -19.074420928955078, -1.8940939903259277, -2.976775646209717, -0.11944320797920227, -2.468799352645874, -0.3981436491012573, -18.69643783569336, -5.110415458679199, 2.789094924926758, -2.660874366760254, 19.435497283935547, -9.383917808532715, -0.7320858836174011, 4.108489990234375, 2.1775922775268555, -6.5317182540893555, 2.620154857635498, -0.03618234395980835, -0.2256685346364975, -2.082381010055542, 8.962278366088867, -5.689242362976074, 13.735404968261719, 10.062166213989258, -0.8840033411979675, 0.11342990398406982, -9.34852123260498, -0.20246222615242004, 0.7408226728439331, -0.6257166862487793, 0.28431931138038635, -2.652170181274414, -0.5303531885147095, -0.8800763487815857, 1.316645860671997, -5.004295349121094, -1.018850564956665, -2.827699661254883, 1.1750072240829468, 1.6640100479125977, 4.413549423217773, 1.5239711999893188, 3.8006954193115234, 0.3417474925518036, 6.76780366897583, 0.21849101781845093, 3.9286751747131348, 3.3344242572784424, 1.1442618370056152, 1.6078498363494873, 5.0573272705078125, 1.9309844970703125, 0.5695971250534058, 2.182316303253174, 0.5421022176742554, 4.224489212036133, 1.6590198278427124, 0.6084743738174438, 0.16298307478427887, 0.5961231589317322, 3.6627180576324463, 2.9854094982147217, 2.01058292388916, 1.0890092849731445, 1.7887141704559326, 1.4487212896347046, 1.575934886932373, 0.615020751953125, 0.4165240228176117, 0.6546927690505981, 0.14357273280620575, 1.7986267805099487, 0.7180740833282471, 1.7683318853378296, 0.8890703320503235, 2.517618179321289, 0.5348560810089111, 0.9824284911155701]"
4,3750,0.23915338516235352,-56.08943557739258,-69.05187225341797,-91.03055572509766,"[1.429865837097168, 7.273637771606445, 10.074804306030273, 0.29244208335876465, 2.206538438796997, -0.36603596806526184, -19.058931350708008, -5.38445520401001, -1.1389778852462769, 5.260947227478027, 2.4424726963043213, -2.0952062606811523, 19.265596389770508, -7.261007308959961, -1.28321373462677, -0.7345142960548401, 1.2348198890686035, -23.307552337646484, -19.57343292236328, -1.320328950881958, 9.201889038085938, 3.4634902477264404, 9.819547653198242, -2.653618812561035, 12.119874000549316, 9.921636581420898, 2.589719295501709, 0.08101826161146164, 6.999004364013672, -1.2786974906921387, -1.3878173828125, -0.35327544808387756, 2.893991470336914, -2.201462745666504, -0.46041128039360046, -0.6445505619049072, -2.205904006958008, 5.808177471160889, -2.6778576374053955, -2.8603720664978027, 0.5993330478668213, 1.003658413887024, 3.5666749477386475, 2.184279680252075, 2.8380541801452637, 0.6484717726707458, 2.486358642578125, 0.9414576888084412, 1.5172951221466064, 1.3768638372421265, 0.5296286940574646, 1.3308444023132324, 4.115694522857666, 1.3628777265548706, 0.9684077501296997, 1.3681821823120117, 0.6929590106010437, 2.9075517654418945, 0.9382990598678589, 0.7643449306488037, 0.438029408454895, 0.6989872455596924, 2.3552095890045166, 0.6503559350967407, 1.8848707675933838, 0.3510470688343048, 1.5203849077224731, 1.0947238206863403, 1.2894175052642822, 0.5724902749061584, 0.49219202995300293, 0.3266095519065857, 0.19692270457744598, 0.7304595112800598, 0.9759026765823364, 0.406281441450119, 0.6995403170585632, 0.0010000000474974513, 0.33028367161750793, 0.23976893723011017]"
5,4500,0.23601627349853516,-49.78216552734375,-62.99797821044922,-84.0362319946289,"[2.3278074264526367, -1.556773066520691, -25.8958683013916, 12.771906852722168, 6.146395683288574, -1.9926131963729858, -19.84282684326172, -7.220849990844727, 4.157278060913086, 2.7362492084503174, -6.548283100128174, -0.6838136911392212, 11.548476219177246, 3.133265256881714, -18.918109893798828, 0.09633186459541321, 3.6149744987487793, -26.06916046142578, 4.635791778564453, -2.7237708568573, -0.4892222285270691, -2.957038164138794, 21.608230590820312, -1.214974284172058, 15.967741966247559, 8.02717113494873, 13.054303169250488, -0.10585111379623413, 0.10286108404397964, 0.7385445833206177, 0.6631036996841431, 7.33855676651001, 3.108738660812378, 3.0519182682037354, -16.659029006958008, -3.498596668243408, 0.5158920884132385, -1.815564513206482, 11.293404579162598, -1.7057673931121826, 0.7313640713691711, 0.6508483290672302, 2.9866943359375, 1.5693049430847168, 1.7320369482040405, 0.7003127336502075, 2.927422285079956, 0.6506301760673523, 2.5715019702911377, 0.9489395618438721, 0.9002808928489685, 2.3257689476013184, 0.847668468952179, 1.3899768590927124, 0.9428005814552307, 1.0553759336471558, 0.6082704663276672, 1.0251182317733765, 0.7711866497993469, 1.2781000137329102, 0.584608793258667, 2.4032745361328125, 1.4911526441574097, 1.0033401250839233, 0.8745951652526855, 0.7136127948760986, 1.6194143295288086, 0.5569425821304321, 0.49503618478775024, 1.1243822574615479, 1.0240435600280762, 0.7277566194534302, 0.5083375573158264, 0.6984401941299438, 0.44969573616981506, 1.2273615598678589, 0.16019108891487122, 1.8893933296203613, 1.507023811340332, 0.8761878609657288]"
6,5250,0.2520883083343506,-47.520015716552734,-57.67448043823242,-80.13589477539062,"[0.9670274257659912, -1.4742683172225952, -30.159616470336914, 14.081891059875488, 4.7212018966674805, 2.158734083175659, -9.54874324798584, -7.236439228057861, 13.609634399414062, 2.676185369491577, -1.5242702960968018, -0.49924910068511963, 10.92769718170166, -22.38275909423828, -17.040605545043945, 0.01429755985736847, 3.835787773132324, -26.35736083984375, 24.939517974853516, -2.248342514038086, -1.1246387958526611, -2.0790581703186035, 21.44936180114746, 12.505535125732422, 10.412955284118652, 0.13901978731155396, 18.907577514648438, -0.018524430692195892, 0.160457044839859, 1.8976469039916992, 0.703187882900238, 7.275299549102783, 2.990870952606201, 2.807191848754883, -19.20868492126465, -4.698700428009033, 0.4459555745124817, -2.494570255279541, 11.931618690490723, -1.6553441286087036, 0.4729727804660797, 0.053615957498550415, 2.198831796646118, 0.8042781352996826, 1.6535371541976929, 0.05627680942416191, 0.3283844590187073, 0.11741790175437927, 2.1282312870025635, 0.07133045792579651, 0.34103041887283325, 0.7610278129577637, 0.7771844267845154, 1.118863582611084, 0.89165860414505, 0.25239476561546326, 0.37924960255622864, 0.8707711696624756, 0.7506133317947388, 1.0620321035385132, 0.37997767329216003, 0.4677857756614685, 0.46385616064071655, 1.0343984365463257, 0.6351546049118042, 0.5510715246200562, 1.0523841381072998, 0.25360020995140076, 0.20876912772655487, 0.37580883502960205, 0.175328329205513, 0.36052510142326355, 0.18418534100055695, 0.8859288692474365, 0.11905251443386078, 0.5818964838981628, 0.2543662190437317, 2.1541519165039062, 0.6507645845413208, 0.28762397170066833]"
7,6000,0.25192809104919434,-44.107948303222656,-53.13595962524414,-74.1387939453125,"[3.3798606395721436, -1.2179174423217773, -28.2220516204834, 13.281548500061035, 4.806491851806641, -0.1103329136967659, -13.145552635192871, -7.3248443603515625, 24.667278289794922, -1.0504310131072998, 6.256052017211914, -0.27856287360191345, 10.722625732421875, -7.150094032287598, -18.511640548706055, -2.1015336513519287, 0.2734343707561493, -17.769792556762695, 3.597867488861084, -2.295553684234619, -0.13386347889900208, -0.2729535698890686, 19.736112594604492, -7.853595733642578, 15.21804428100586, 10.213194847106934, -0.6073876619338989, -2.0659406185150146, 9.5330810546875, -1.0551185607910156, 0.1218496561050415, 1.0961781740188599, 2.995023012161255, -1.3431100845336914, -16.549772262573242, -3.6392667293548584, -1.173570990562439, -1.691819667816162, 15.449967384338379, 0.009989142417907715, 0.4258938431739807, 1.0345335006713867, 2.2955868244171143, 1.2944486141204834, 0.14636950194835663, 0.32456931471824646, 0.3528226912021637, 0.22554929554462433, 2.5364177227020264, 0.4429246783256531, 1.1253411769866943, 0.8152960538864136, 1.245772123336792, 0.9695832133293152, 0.534862220287323, 0.8359441161155701, 0.41217634081840515, 2.959821939468384, 0.5211267471313477, 0.13473652303218842, 0.3472442328929901, 1.0422719717025757, 1.6068247556686401, 0.8204663991928101, 0.6947417855262756, 0.1974242925643921, 1.4805119037628174, 0.1533907949924469, 0.9311449527740479, 0.3270673453807831, 0.4040772020816803, 0.5860333442687988, 0.1384221911430359, 0.8619883060455322, 0.24018946290016174, 0.5020948052406311, 0.28667446970939636, 0.8598237037658691, 0.908031165599823, 0.521773099899292]"
8,6750,0.2360525131225586,-41.499576568603516,-49.00086975097656,-69.42089080810547,"[-0.9441012740135193, 0.11472749710083008, -31.007177352905273, 12.7708740234375, 6.626441478729248, -3.9622480869293213, -12.061633110046387, -1.1807280778884888, -13.99662971496582, 2.335045576095581, -8.068643569946289, -3.452169418334961, 3.1477441787719727, -12.063899993896484, -17.721296310424805, -6.278443336486816, 3.499692440032959, -30.095434188842773, 10.721382141113281, -2.1793642044067383, -0.2380719780921936, -2.8964858055114746, 12.77513599395752, -0.6382209658622742, 15.853507995605469, 10.968299865722656, 27.174745559692383, -4.241404056549072, 2.8635451793670654, 2.0718417167663574, -0.971076250076294, -5.0781731605529785, 2.3628125190734863, 1.8264230489730835, -18.47428321838379, -3.902514696121216, 3.1973366737365723, -6.029186725616455, 1.8960776329040527, -1.5651006698608398, 0.3284722864627838, 1.0947781801223755, 2.584970474243164, 0.8831057548522949, 0.2540389597415924, 0.47254180908203125, 1.3814458847045898, 0.13488619029521942, 0.1765165776014328, 0.7868655323982239, 0.5757265090942383, 0.7087624669075012, 1.0035736560821533, 0.3402194082736969, 0.9010558724403381, 0.8136959671974182, 0.09466028958559036, 0.36731627583503723, 0.5264377593994141, 0.2475864440202713, 0.1835249662399292, 0.7809138894081116, 0.29679200053215027, 0.4466530978679657, 0.11935824900865555, 0.5424636602401733, 0.9592124223709106, 0.019407980144023895, 0.11246832460165024, 0.1976519525051117, 0.24386070668697357, 0.14605456590652466, 0.18908382952213287, 0.3643951416015625, 0.25763508677482605, 0.21399138867855072, 0.34091946482658386, 0.955059289932251, 0.17643487453460693, 0.5702772736549377]"
9,7500,0.22054553031921387,-37.23947525024414,-45.559383392333984,-59.5313835144043,"[0.29389750957489014, -0.4994925558567047, -27.05704116821289, 15.06840705871582, 2.188291549682617, -2.9299774169921875, -22.608243942260742, 0.6410515308380127, 30.979957580566406, 0.621367871761322, -5.949864864349365, 1.2730517387390137, 4.20749568939209, -19.529640197753906, -16.647863388061523, -4.777664661407471, 3.647235870361328, -30.007326126098633, 12.49123764038086, -2.4218626022338867, 0.6161790490150452, 1.6554944515228271, 22.544679641723633, -7.899033069610596, 15.958036422729492, 12.385412216186523, 14.151931762695312, -0.15601466596126556, 0.06804099678993225, 1.0457122325897217, 0.4160423278808594, -0.9823002815246582, 2.2757976055145264, -1.9663761854171753, -10.403964042663574, -3.356217861175537, 1.651073932647705, 3.404981851577759, 11.820707321166992, -4.545663833618164, 0.45341917872428894, 0.4903491139411926, 1.8750848770141602, 0.561592161655426, 0.5237298011779785, 0.6232385039329529, 0.7679601311683655, 0.15758904814720154, 1.0728768110275269, 0.9617777466773987, 0.25092411041259766, 0.6167047619819641, 0.896104097366333, 0.34147533774375916, 0.6405126452445984, 0.8106653094291687, 0.20924711227416992, 0.5084099769592285, 0.6068834662437439, 0.2500607669353485, 0.3884985148906708, 0.4263061583042145, 0.837302029132843, 0.49516889452934265, 0.25386950373649597, 0.2791116535663605, 0.6004305481910706, 0.18367119133472443, 0.18597833812236786, 0.32312384247779846, 0.44662755727767944, 0.3458474278450012, 0.298098087310791, 0.5489295125007629, 0.19825170934200287, 0.46474453806877136, 0.12635771930217743, 1.4080579280853271, 0.745003342628479, 0.4026002287864685]"
