gen_n,eval_counter,iter_time,gen_best_fit,gen_mean_fit,gen_worst_fit,gen_best_idv
0,630,0.1976478099822998,-80.49816131591797,-88.24948120117188,-91.1334457397461,"[-0.4580765962600708, -0.12077128887176514, -5.915126800537109, -0.5353081226348877, -0.5252821445465088, -0.933812141418457, 0.02346470206975937, -0.7416489720344543, 1.725698709487915, 2.194833278656006, 0.7124298214912415, 4.000229835510254, -0.687481701374054, 0.8126140832901001, -0.9440930485725403, -0.6908789873123169, -1.7676739692687988, -1.9648265838623047, 2.0431694984436035, 0.7351428866386414, 0.27901023626327515, -0.5637199282646179, 0.728283166885376, 0.961920440196991, 0.9513083696365356, 0.3768402636051178, -7.601940155029297, 0.44948700070381165, 0.4780563712120056, 0.740136444568634, 0.04949431121349335, -1.6712828874588013, -1.821776032447815, 0.6152947545051575, -0.9075217843055725, 2.4340758323669434, 4.61881160736084, 14.421404838562012, 0.9558820724487305, 0.41095590591430664, 0.0010000000474974513, 0.6732167601585388, 1.605710744857788, 1.2267112731933594, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.04724473878741264, 0.0010000000474974513, 3.265713691711426, 0.549187183380127, 0.0010000000474974513, 0.5439943075180054, 0.0010000000474974513, 1.05149245262146, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.42789360880851746, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 3.5211260318756104, 0.008053787983953953, 4.913740634918213, 0.0010000000474974513, 1.8813707828521729, 1.6283657550811768, 0.7333618402481079, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.11721567064523697, 1.3138689994812012, 2.8614470958709717, 4.590212345123291, 0.8776211142539978, 0.22443887591362]"
1,1260,0.20751738548278809,-73.56599426269531,-83.56027221679688,-91.0280990600586,"[1.3990473747253418, 0.3508013188838959, -3.6503727436065674, 0.9635909199714661, -0.27474942803382874, 9.291770935058594, -0.3967158794403076, -1.653747320175171, 1.864343285560608, 0.15917326509952545, 0.06207288056612015, 0.028191836550831795, -0.5746569037437439, -0.13238468766212463, -1.764467477798462, 2.02531099319458, 0.7019191384315491, 2.05615496635437, -1.031447410583496, -0.2591240406036377, 13.792047500610352, 4.544588088989258, -1.1254359483718872, -2.480496644973755, -0.4133053421974182, -1.7235215902328491, -4.774016380310059, -0.8833632469177246, 0.5899245738983154, 0.21192991733551025, 1.0651456117630005, -1.2318735122680664, -1.001883625984192, 0.09516406059265137, 12.022721290588379, 1.253790259361267, 0.9968773722648621, 1.9519946575164795, -0.0029099583625793457, -1.303444743156433, 0.7289823293685913, 0.24038876593112946, 3.3697564601898193, 0.001690533710643649, 0.00194858992472291, 4.215362548828125, 2.135172128677368, 0.21733486652374268, 1.7322030067443848, 0.0016960289794951677, 0.0015500481240451336, 0.0010000000474974513, 3.032391309738159, 0.416047602891922, 0.0010000000474974513, 2.05022931098938, 0.0017411739099770784, 0.0015274232719093561, 2.3355824947357178, 0.0010000000474974513, 2.627373695373535, 1.985996127128601, 0.5291616320610046, 0.9918071627616882, 0.001286761718802154, 1.023221492767334, 2.8241732120513916, 0.2662256956100464, 0.43703389167785645, 1.1279278993606567, 0.2675594687461853, 0.9682102799415588, 2.086766242980957, 0.306931734085083, 2.823453664779663, 0.6710426807403564, 1.8230352401733398, 2.1114249229431152, 3.44846248626709, 2.4681544303894043]"
2,1890,0.19918227195739746,-68.17764282226562,-79.2697525024414,-89.42422485351562,"[-1.1161872148513794, 0.5541277527809143, -0.9712527990341187, -1.1314797401428223, -0.5271910429000854, -1.2762805223464966, -0.7786499857902527, 2.1539015769958496, -0.5169267654418945, 8.454697608947754, 0.7118727564811707, 6.043586730957031, 0.6304877996444702, 1.3893046379089355, 1.498708963394165, -0.8562707901000977, -1.0656812191009521, -2.179821729660034, -0.07667633891105652, 1.4206666946411133, -2.0162267684936523, 0.33315134048461914, 0.7330992221832275, 0.5202873945236206, 14.939279556274414, 0.2814234495162964, -6.846805572509766, 1.097516417503357, 0.05013909563422203, -0.6881049871444702, 2.4893760681152344, -0.5242860913276672, 1.228429913520813, -0.7334315776824951, 0.896288275718689, -3.8063783645629883, 4.329428672790527, 20.768823623657227, 0.26904693245887756, -2.0853216648101807, 0.0011521800188347697, 1.2293187379837036, 0.8632394671440125, 0.9825270175933838, 0.29405879974365234, 0.001269731903448701, 0.07745443284511566, 1.473215937614441, 0.8849557042121887, 1.0570303201675415, 0.0010000000474974513, 2.4021475315093994, 0.5625154972076416, 0.6510763168334961, 0.7418331503868103, 0.21826112270355225, 3.159287452697754, 1.3526276350021362, 1.9086490869522095, 0.8812582492828369, 0.6866545081138611, 0.19979631900787354, 0.0017908765003085136, 0.29601186513900757, 2.8506760597229004, 0.6283865571022034, 2.4092278480529785, 0.302316278219223, 1.9432131052017212, 2.4342949390411377, 3.7547037601470947, 0.024450335651636124, 0.7757872939109802, 0.9769970178604126, 0.49133971333503723, 1.0700972080230713, 3.057708501815796, 2.238739490509033, 1.875239372253418, 0.5323435068130493]"
3,2520,0.18868494033813477,-63.514122009277344,-75.3983383178711,-86.97972106933594,"[0.4690439701080322, -4.4886474609375, 5.68806266784668, 0.3401545286178589, 8.405903816223145, -0.08886533230543137, -3.38869047164917, -0.7275176644325256, -0.5144168734550476, 1.5021462440490723, 0.8556026220321655, 3.614543914794922, 0.03101872280240059, -0.3814544379711151, -0.7221360206604004, -1.5948097705841064, 3.7310123443603516, -2.9665911197662354, -1.720355749130249, 2.9852824211120605, 0.3449447751045227, 0.12844091653823853, 4.2114362716674805, 6.750328063964844, 13.49734878540039, 2.0102710723876953, -2.3086800575256348, 8.55407428741455, -1.3034460544586182, -2.5153584480285645, -3.254434108734131, 0.3469102680683136, -6.309774398803711, 0.8164346218109131, 1.5006561279296875, 1.0710276365280151, 0.8081764578819275, 23.58281898498535, 1.3344388008117676, -1.464290976524353, 0.058139871805906296, 1.5705718994140625, 1.0601544380187988, 0.7886084914207458, 0.5559343099594116, 0.01579970121383667, 0.49282705783843994, 0.14262206852436066, 0.16948235034942627, 0.1564422845840454, 0.13405990600585938, 1.0781484842300415, 0.5475580096244812, 0.7031038999557495, 0.08222178369760513, 0.45239368081092834, 1.7748531103134155, 1.411886215209961, 1.1263357400894165, 1.3550180196762085, 0.6187734007835388, 1.0015095472335815, 0.8781378865242004, 0.9758625030517578, 0.30774879455566406, 0.9569026827812195, 1.6835626363754272, 0.5450829863548279, 0.6877135038375854, 0.6017823219299316, 1.1165388822555542, 0.19622331857681274, 0.7931441068649292, 0.5107783079147339, 0.8460617065429688, 0.6864611506462097, 0.7818273305892944, 1.5594944953918457, 1.2957868576049805, 0.6882807016372681]"
4,3150,0.19495558738708496,-60.944969177246094,-71.78488159179688,-83.83930969238281,"[0.4487600028514862, 3.7526302337646484, -1.511090636253357, 1.63047456741333, 8.79194450378418, -0.24414005875587463, -3.2251899242401123, 5.059680461883545, -2.2771294116973877, 1.105914831161499, 1.3513729572296143, 3.664613962173462, -3.3399345874786377, 7.509182929992676, 0.6650333404541016, 0.20417571067810059, 2.2784829139709473, -3.155191421508789, 3.4473178386688232, 1.48272705078125, 0.504702091217041, 0.4290507733821869, 3.965095043182373, 7.152248382568359, 12.156625747680664, 5.956976413726807, -3.278719902038574, 8.859095573425293, -0.18815217912197113, -3.6754467487335205, -3.260111093521118, 2.009887218475342, -5.668492317199707, 0.848216712474823, 1.6634085178375244, 0.7589635848999023, 1.3329273462295532, 24.020490646362305, 0.28040826320648193, -1.493665099143982, 0.06768133491277695, 0.7421231269836426, 0.604859471321106, 0.40717917680740356, 0.7352223992347717, 0.18896229565143585, 0.166146382689476, 0.5985752940177917, 0.11643733829259872, 0.2120077759027481, 0.35756951570510864, 0.8735379576683044, 0.2968486547470093, 0.7278378009796143, 0.06898943334817886, 0.705322265625, 1.474001169204712, 1.050752878189087, 0.5299232006072998, 0.9187586903572083, 0.3104366660118103, 0.4886796176433563, 0.3617376983165741, 0.39494946599006653, 1.1434824466705322, 1.0326178073883057, 0.9166721701622009, 0.20537927746772766, 0.03381448611617088, 0.19846244156360626, 0.2426932454109192, 0.0812874585390091, 0.9085269570350647, 0.29218968749046326, 0.4595728814601898, 0.33510684967041016, 0.8031050562858582, 0.6756657361984253, 1.0180628299713135, 0.33866778016090393]"
5,3780,0.1956346035003662,-58.719383239746094,-67.40087127685547,-81.2110824584961,"[13.574708938598633, 4.322169303894043, -11.030166625976562, 2.275937080383301, -6.213858604431152, 9.648674964904785, -3.092329740524292, 5.140207290649414, 0.9553512930870056, -0.6375093460083008, 1.3004714250564575, 4.052712440490723, -0.8820196986198425, 7.774351596832275, 1.6603792905807495, 19.028383255004883, 1.426314115524292, -3.406740188598633, 4.400134563446045, 2.828089952468872, -1.292251467704773, 0.44800010323524475, 3.9607927799224854, 7.473574161529541, 15.21323013305664, 0.022727489471435547, 2.9529991149902344, 7.89131498336792, 0.08670347929000854, 0.49889063835144043, 0.5607678890228271, 2.3049066066741943, -5.832719326019287, 4.493151664733887, 2.417760133743286, -1.0255941152572632, 1.4477689266204834, 24.88802719116211, -6.990723133087158, -1.6646736860275269, 0.14242197573184967, 0.3978657126426697, 0.3477444052696228, 0.5624315142631531, 0.7510558366775513, 0.38449496030807495, 0.2475556582212448, 0.513306200504303, 0.26534050703048706, 0.40952616930007935, 0.5323506593704224, 1.0321855545043945, 0.47105520963668823, 1.1093124151229858, 0.37702038884162903, 1.4190174341201782, 0.7424117922782898, 1.0187711715698242, 1.1973481178283691, 1.0764470100402832, 0.22750107944011688, 0.5107455849647522, 0.42410337924957275, 0.36516493558883667, 1.8237718343734741, 1.0458992719650269, 0.7319992780685425, 0.897206723690033, 0.20493042469024658, 0.6422133445739746, 0.6278108954429626, 0.153392493724823, 0.7315061688423157, 0.2953164577484131, 0.6483888626098633, 0.489585280418396, 0.4469779431819916, 0.8266391158103943, 0.5008946657180786, 0.4679602384567261]"
6,4410,0.2027299404144287,-55.76042175292969,-64.19989013671875,-76.76998901367188,"[0.06616508960723877, -3.2233476638793945, -10.540452003479004, -0.545366644859314, 8.606804847717285, -0.9593368768692017, -2.5413999557495117, 3.7873032093048096, 2.8672592639923096, 3.623063325881958, 0.33479148149490356, 3.206782817840576, -0.8069940209388733, 2.4900310039520264, -0.4987422525882721, -3.4140625, 1.0579386949539185, -0.9707892537117004, 2.0219264030456543, 11.564532279968262, -2.7320523262023926, -0.09024745225906372, -7.0677971839904785, 8.797431945800781, 13.928175926208496, 6.585103511810303, 1.1818568706512451, -1.8208909034729004, -0.771817684173584, -21.232622146606445, 3.1253018379211426, -0.7668229341506958, -5.269186973571777, 6.884420871734619, -6.250833988189697, -0.41671523451805115, -1.2220908403396606, 25.771442413330078, 5.798911094665527, 4.680481433868408, 0.7704080939292908, 1.8681294918060303, 1.0055023431777954, 0.7810578346252441, 0.3105291724205017, 0.23558253049850464, 0.41313299536705017, 1.2241325378417969, 1.1792320013046265, 0.8040810227394104, 0.4275369346141815, 0.825314462184906, 0.49928146600723267, 0.9495431184768677, 0.32900139689445496, 0.5905026793479919, 0.8055049777030945, 1.3598790168762207, 1.173285722732544, 0.7732876539230347, 0.7765116095542908, 0.8700486421585083, 1.7162684202194214, 0.5521243810653687, 1.125942587852478, 0.985052764415741, 0.7063697576522827, 0.646929919719696, 0.48296061158180237, 1.1084184646606445, 0.5162424445152283, 0.22630728781223297, 1.271359920501709, 0.338882714509964, 1.1170239448547363, 0.4616309404373169, 0.5598751902580261, 0.9054936170578003, 1.7260680198669434, 1.6092288494110107]"
7,5040,0.20150256156921387,-53.708106994628906,-62.27156448364258,-75.83967590332031,"[0.09601770341396332, -1.9640597105026245, -10.63867473602295, 0.5467749834060669, 8.108894348144531, -1.805967092514038, -0.8487922549247742, 5.663327217102051, 0.37665608525276184, 4.370893955230713, -0.021945655345916748, 2.406466245651245, 1.3551921844482422, 9.176674842834473, -0.14427506923675537, 19.759260177612305, -5.578998565673828, -3.0456149578094482, 1.3515613079071045, 10.412951469421387, 0.8572180271148682, 0.29137134552001953, -7.007821083068848, 8.798107147216797, 14.204588890075684, 6.159679412841797, -1.5111416578292847, -4.8808817863464355, 0.08354085683822632, -23.13371467590332, 2.7829506397247314, -0.15204977989196777, -6.907294273376465, 0.744687020778656, -5.793612957000732, 0.395847886800766, 3.7318549156188965, 26.18252944946289, -3.8163089752197266, -3.7468953132629395, 1.141963243484497, 2.445068597793579, 2.104469060897827, 1.0120400190353394, 0.3753998875617981, 0.596509575843811, 0.7736626267433167, 1.4804335832595825, 0.7029889225959778, 1.043796420097351, 1.060140609741211, 1.154984712600708, 0.9334027171134949, 2.0610902309417725, 0.5853280425071716, 1.219542145729065, 1.6895443201065063, 1.2290650606155396, 1.1589802503585815, 0.9058457016944885, 1.0105022192001343, 1.2847355604171753, 2.0510060787200928, 1.1672974824905396, 1.3293051719665527, 1.0873597860336304, 1.789308786392212, 1.1713634729385376, 0.9419227242469788, 0.9645805358886719, 0.9058465361595154, 0.46578487753868103, 1.8386847972869873, 0.4928644299507141, 2.069977045059204, 0.762795627117157, 1.2483242750167847, 2.2881457805633545, 3.62692928314209, 1.5472853183746338]"
8,5670,0.19696521759033203,-52.0982780456543,-59.75971603393555,-70.33558654785156,"[9.433575630187988, -3.6967151165008545, -3.4360504150390625, 3.2240569591522217, 0.3503994941711426, 13.623894691467285, -2.8802716732025146, 12.467480659484863, -3.0418753623962402, 1.3982478380203247, 2.284431219100952, -2.052091121673584, -1.5491836071014404, 4.881734848022461, -1.062591314315796, 2.9161136150360107, 7.172761917114258, 1.021975040435791, 2.6054391860961914, -3.979846954345703, -0.21021175384521484, 3.0346407890319824, -12.54198932647705, 9.13505744934082, 14.243058204650879, 5.525691986083984, 0.9340054392814636, 26.765178680419922, -1.5470765829086304, -21.205018997192383, -6.995245933532715, 1.0666395425796509, -4.4932332038879395, 7.097738265991211, -6.047873497009277, -9.310093879699707, 6.776708602905273, 28.01477813720703, 4.579129219055176, -3.390122652053833, 0.7604950070381165, 0.8713788390159607, 1.615843415260315, 0.7778663635253906, 0.4758461117744446, 1.2898484468460083, 0.7516983151435852, 0.6725705862045288, 0.9552996754646301, 1.3419286012649536, 0.7430015802383423, 1.078715205192566, 0.49702268838882446, 2.1218128204345703, 0.7613434791564941, 0.8415868282318115, 0.8939500451087952, 0.7842103242874146, 1.3933480978012085, 0.7535223960876465, 1.1798298358917236, 0.7712480425834656, 1.4017881155014038, 1.064618468284607, 1.9094897508621216, 1.5823335647583008, 0.610905110836029, 1.4331257343292236, 0.9407526254653931, 1.1023906469345093, 0.48811104893684387, 0.5381231904029846, 1.0454332828521729, 0.7470596432685852, 2.246302604675293, 1.1594204902648926, 2.2718851566314697, 2.5588812828063965, 1.6946847438812256, 0.4652652144432068]"
9,6300,0.20050287246704102,-47.91769790649414,-57.97697830200195,-72.24510192871094,"[8.19439697265625, 30.294063568115234, -8.039127349853516, -2.7136001586914062, 0.16337338089942932, 14.175339698791504, -3.7238776683807373, 10.65336799621582, 2.5340945720672607, -0.7205969095230103, 1.3099830150604248, 11.996443748474121, -2.4301304817199707, 5.126261234283447, 3.1099061965942383, 23.923999786376953, 7.652782440185547, -3.543856382369995, 4.336720943450928, -3.007413625717163, -0.33731725811958313, 0.00937199592590332, -12.491209983825684, 11.991693496704102, 14.229387283325195, 4.419189453125, 3.4705545902252197, -2.2462992668151855, -2.1446805000305176, -21.199596405029297, 6.553175926208496, 1.4308011531829834, -3.4336628913879395, 7.678736686706543, -10.516925811767578, -0.42042964696884155, -5.523927688598633, 33.074440002441406, -1.5334863662719727, 1.3796002864837646, 1.1143637895584106, 2.1166346073150635, 4.52306604385376, 1.1807093620300293, 0.9298595190048218, 0.7164637446403503, 0.9548315405845642, 1.0422024726867676, 0.8595078587532043, 1.9377058744430542, 1.0699917078018188, 1.4807268381118774, 0.6469386219978333, 2.4976396560668945, 0.552457332611084, 1.1436676979064941, 2.1574816703796387, 1.2790160179138184, 1.3763405084609985, 0.9037238359451294, 1.3605760335922241, 1.503995418548584, 2.0593056678771973, 1.8353465795516968, 1.9140517711639404, 1.481853723526001, 2.696075677871704, 1.7389358282089233, 1.0086737871170044, 1.874592661857605, 0.9790528416633606, 0.4162651002407074, 3.3269312381744385, 0.8655187487602234, 3.292144536972046, 1.2578922510147095, 2.341559410095215, 3.4108033180236816, 2.0024728775024414, 0.9532900452613831]"
