gen_n,eval_counter,iter_time,gen_best_fit,gen_mean_fit,gen_worst_fit,gen_best_idv
0,630,0.1841728687286377,-88.30322265625,-91.36986541748047,-92.27587890625,"[0.6243938207626343, 1.30672287940979, 0.46478843688964844, 0.6282190680503845, -0.9079472422599792, 2.0317881107330322, -1.1933754682540894, -6.633142471313477, -0.8763142824172974, -0.026063740253448486, 0.23938411474227905, 2.3483164310455322, 0.879351794719696, 0.7274728417396545, 0.0699998214840889, -1.4781794548034668, 0.3523275852203369, 0.7600448131561279, -0.8528732061386108, -0.6347819566726685, 1.4062104225158691, -0.2395942211151123, -2.721327066421509, 1.7786240577697754, 0.5648496747016907, -0.14669162034988403, 0.41237184405326843, -1.0348635911941528, -2.284372329711914, 0.3387078642845154, -2.2828845977783203, -2.981336832046509, -3.8230748176574707, 0.6922067999839783, -0.11082815378904343, -2.122530221939087, -1.348990797996521, -1.3992085456848145, 1.1728938817977905, 0.4292978048324585, 0.0010000000474974513, 0.0010000000474974513, 1.2598158121109009, 0.0010000000474974513, 0.9588698148727417, 0.6057223677635193, 1.0025286674499512, 2.0173423290252686, 0.0010000000474974513, 0.6041103601455688, 0.6967069506645203, 0.5152522921562195, 0.0010000000474974513, 0.4463450610637665, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.4497920572757721, 0.0010000000474974513, 1.614589810371399, 1.1684660911560059, 0.9603427052497864, 0.0010000000474974513, 0.0010000000474974513, 0.13161109387874603, 0.0010000000474974513, 0.29328736662864685, 0.22973275184631348, 0.21290472149848938, 1.2621806859970093, 0.2712480425834656, 1.8920955657958984, 0.2289057970046997, 0.0010000000474974513, 1.5180453062057495, 0.0010000000474974513, 0.8983533382415771, 1.898666501045227, 0.0010000000474974513]"
1,1260,0.22043299674987793,-87.38190460205078,-90.4648666381836,-92.1046142578125,"[0.7693592309951782, 1.3049429655075073, 1.687415599822998, -0.8653709292411804, -1.4852062463760376, 1.8257920742034912, -1.8995013236999512, -8.93232250213623, -0.8763119578361511, 0.397847980260849, -0.23612362146377563, 0.768993079662323, 0.8789445161819458, 2.427913188934326, 0.07158374786376953, 1.6673835515975952, 0.35159069299697876, 0.7612249255180359, -1.5078178644180298, -0.9601380825042725, 1.3625352382659912, 0.8960818648338318, -3.4161341190338135, 2.00966477394104, 0.9840511083602905, -0.07511530816555023, 0.4135436415672302, -1.2793923616409302, 1.1419973373413086, -0.9982098340988159, -1.9336707592010498, -3.039203405380249, 0.9775902628898621, 0.44455379247665405, -0.6006802916526794, -1.917598009109497, -1.346509575843811, -1.1898380517959595, 1.4934964179992676, -1.239966630935669, 0.07071438431739807, 0.0010000000474974513, 1.1690876483917236, 0.0010000000474974513, 0.8290624022483826, 0.913909375667572, 1.4449089765548706, 1.7067009210586548, 0.0010000000474974513, 0.17719386518001556, 0.13211274147033691, 0.4911333918571472, 0.0010000000474974513, 0.24946320056915283, 0.001305200858041644, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.8120272159576416, 0.46953222155570984, 1.193389654159546, 0.45712947845458984, 0.7509042024612427, 0.132731631398201, 0.47781282663345337, 0.04579039290547371, 0.0014290385879576206, 0.28262174129486084, 0.07857292890548706, 0.06660499423742294, 0.9782700538635254, 0.09127111732959747, 0.5733799934387207, 0.2745184004306793, 0.48256808519363403, 0.6816765069961548, 0.0010000000474974513, 0.36077743768692017, 0.7344554662704468, 0.0010000000474974513]"
2,1890,0.273273229598999,-86.90148162841797,-89.31010437011719,-91.99710845947266,"[-0.3117554783821106, 1.1929214000701904, -0.20067927241325378, -2.021029233932495, -1.4176944494247437, -0.3090241253376007, -0.7792685031890869, -7.807712554931641, -0.8710551857948303, -1.234005331993103, -0.7279171943664551, -1.7109066247940063, -0.030208170413970947, -0.02281232550740242, -1.3725683689117432, -8.737191200256348, -0.8448411822319031, 0.20146363973617554, -0.1642405241727829, 0.39166259765625, 0.9319179058074951, -1.5419857501983643, -2.6648948192596436, 0.4122229218482971, 0.627561092376709, 1.7026686668395996, 0.1285203993320465, 0.0941900908946991, 0.4399876594543457, -2.1890056133270264, 1.8916354179382324, 0.2595294415950775, 0.014409370720386505, -1.4096311330795288, -0.5553929805755615, -1.4692822694778442, -0.9825372099876404, -0.3945870101451874, -7.974688529968262, -0.7709707617759705, 0.040404435247182846, 0.07168777287006378, 0.357467383146286, 0.19544699788093567, 0.3767372667789459, 0.49881288409233093, 0.07238525152206421, 0.0010000000474974513, 0.009483459405601025, 0.09006582945585251, 0.1447083055973053, 0.23255698382854462, 0.029003730043768883, 0.17438708245754242, 0.06765377521514893, 0.29586300253868103, 0.08186158537864685, 0.35535454750061035, 0.04809259995818138, 0.15101931989192963, 0.46904438734054565, 0.1791727989912033, 0.15839122235774994, 0.12701109051704407, 0.03656982630491257, 0.23567920923233032, 0.16614659130573273, 0.04184461757540703, 0.20826570689678192, 0.5950292348861694, 0.18550153076648712, 0.3809783458709717, 0.327415406703949, 0.038205280900001526, 0.05981137976050377, 0.23390698432922363, 0.0010000000474974513, 0.0010000000474974513, 0.5603242516517639, 0.34026071429252625]"
3,2520,0.26847195625305176,-86.15352630615234,-88.2146224975586,-92.15890502929688,"[-4.412012577056885, -0.42970967292785645, -0.2554255425930023, 1.8363040685653687, -0.4320923089981079, 0.3610379993915558, 0.2749139666557312, -2.0935354232788086, -0.2657729387283325, -0.5385164618492126, -0.7205443978309631, -1.1094746589660645, -2.4342470169067383, 0.09363885968923569, -0.5118362307548523, -1.0945663452148438, -1.2650799751281738, -0.8570430874824524, -1.3618475198745728, 1.494338870048523, -0.3600582778453827, -0.9524837136268616, 1.0135432481765747, -1.2828494310379028, 0.7723371386528015, -0.7901486158370972, -1.6855173110961914, -1.2924028635025024, 0.2707788348197937, -0.6976943612098694, -0.1841762214899063, -11.760254859924316, 2.313328981399536, 0.6041004657745361, 3.5400912761688232, 1.2568690776824951, -0.42638084292411804, 1.6496458053588867, -2.36780047416687, -0.6661014556884766, 0.054076265543699265, 0.10987437516450882, 0.08911363780498505, 0.017024386674165726, 0.06597627699375153, 0.052097566425800323, 0.001140304491855204, 0.12064653635025024, 0.08581699430942535, 0.06934009492397308, 0.16556575894355774, 0.1914006918668747, 0.0737774670124054, 0.05361426621675491, 0.0769445151090622, 0.10878729820251465, 0.034157559275627136, 0.05675650015473366, 0.05518820136785507, 0.05372342839837074, 0.5087286829948425, 0.039421506226062775, 0.13900165259838104, 0.05168583616614342, 0.010613253340125084, 0.004935347940772772, 0.021485719829797745, 0.18704596161842346, 0.08718820661306381, 0.08138852566480637, 0.01925647258758545, 0.8480767607688904, 0.14152570068836212, 0.013758670538663864, 0.0010000000474974513, 0.4858689606189728, 0.05990387499332428, 0.07696999609470367, 0.19800417125225067, 0.05560027062892914]"
4,3150,0.2355506420135498,-85.63465118408203,-87.47366333007812,-91.58015441894531,"[-1.1680350303649902, 0.8839094638824463, -0.4605342745780945, -1.7554476261138916, -2.4075160026550293, -0.9208375811576843, -1.5765471458435059, 0.15351885557174683, -0.006116350181400776, -4.595439910888672, 0.07834120094776154, -3.0820488929748535, 0.2067720592021942, 0.6597095727920532, -0.6415928602218628, 0.28540748357772827, 0.4265821874141693, -0.5526372790336609, 0.7154911160469055, 0.7778514623641968, -0.7508294582366943, -3.5380234718322754, 3.1489720344543457, -1.8481996059417725, 0.5628600716590881, -1.8810453414916992, -0.5417223572731018, 0.36783379316329956, 0.7629638910293579, 0.26459550857543945, -2.364633560180664, -11.747464179992676, 5.470347881317139, -1.2934859991073608, -1.248671531677246, -0.9490656852722168, -0.9500973224639893, 1.4803048372268677, -8.396407127380371, -3.006174087524414, 0.014342647977173328, 0.04872290790081024, 0.0531502403318882, 0.007336779963225126, 0.024466976523399353, 0.07463516294956207, 0.08907293528318405, 0.22828130424022675, 0.04803767055273056, 0.0255360696464777, 0.07283295691013336, 0.22417205572128296, 0.09750454872846603, 0.014052610844373703, 0.05860219895839691, 0.07063324749469757, 0.01738731563091278, 0.07365678250789642, 0.02361062355339527, 0.17066514492034912, 0.14423353970050812, 0.19362328946590424, 0.16090548038482666, 0.30248573422431946, 0.0014933262718841434, 0.012178068980574608, 0.012077756226062775, 0.024953952059149742, 0.06370054930448532, 0.03018760122358799, 0.11981256306171417, 0.20642678439617157, 0.07769551128149033, 0.07653751224279404, 0.029801491647958755, 0.13311946392059326, 0.0548587292432785, 0.11098138988018036, 0.14062952995300293, 0.017051858827471733]"
5,3780,0.22931146621704102,-85.19286346435547,-86.8769302368164,-91.46968078613281,"[-1.7735422849655151, -0.44281861186027527, -0.3365117609500885, -1.6970263719558716, -0.34569239616394043, -2.893299102783203, -1.1559311151504517, -2.054845094680786, -1.9774318933486938, -0.42385831475257874, -1.0649787187576294, 0.385896772146225, -2.4687626361846924, -1.1605725288391113, -0.37738925218582153, -0.8000878095626831, 1.5693378448486328, 1.2111047506332397, -1.3273732662200928, 1.5043206214904785, -1.6534111499786377, -1.134291410446167, -0.9919950366020203, -1.2343007326126099, 0.0332166850566864, -0.3870161473751068, -5.876393795013428, -0.26006048917770386, 0.7501568794250488, 0.4392704665660858, 0.15505506098270416, -12.804708480834961, -1.77438223361969, -0.6825626492500305, -0.22856315970420837, 1.009576678276062, -0.45899638533592224, 1.6937000751495361, 1.403183937072754, 0.928779661655426, 0.08650403469800949, 0.029578419402241707, 0.10384885221719742, 0.15699203312397003, 0.04419712722301483, 0.1700880527496338, 0.04432538151741028, 0.03220969811081886, 0.06595221161842346, 0.05324748903512955, 0.11517509073019028, 0.0964849516749382, 0.032740816473960876, 0.07680650055408478, 0.1506386250257492, 0.16850344836711884, 0.023692725226283073, 0.06410224735736847, 0.02323813922703266, 0.015866432338953018, 0.10080848634243011, 0.027622131630778313, 0.07338009774684906, 0.04402055963873863, 0.052731990814208984, 0.07060129195451736, 0.043133415281772614, 0.05347549170255661, 0.097401924431324, 0.06334168463945389, 0.17066387832164764, 0.34183353185653687, 0.15372703969478607, 0.018754364922642708, 0.01254990417510271, 0.16977526247501373, 0.06943944096565247, 0.028010200709104538, 0.1566554605960846, 0.03474511578679085]"
6,4410,0.21733880043029785,-84.39900970458984,-86.1451644897461,-91.07565307617188,"[-4.444211006164551, 0.5967761874198914, -0.3535371422767639, 1.8732943534851074, -0.5718626976013184, 1.6943765878677368, 0.10622286796569824, 0.487237811088562, -1.4860126972198486, -7.689435958862305, -1.1224194765090942, -0.1402536928653717, 0.5987129807472229, 0.10540971159934998, -0.39224720001220703, -2.074641704559326, -1.0946730375289917, -0.9228947758674622, -0.17195795476436615, 1.374292254447937, -0.9101966619491577, 1.508306622505188, -3.9327547550201416, -0.41923922300338745, 0.5838047862052917, -0.19873028993606567, 0.7735132575035095, -1.4396194219589233, 0.3074721395969391, -0.7782175540924072, -0.11951296031475067, -13.497916221618652, 2.232861042022705, 0.6171098351478577, -2.1318063735961914, -7.127385139465332, -0.4917997717857361, 1.6029508113861084, 0.9125633239746094, -2.0974771976470947, 0.0854950100183487, 0.028609134256839752, 0.11106571555137634, 0.04247530549764633, 0.096951425075531, 0.08310741931200027, 0.1237630769610405, 0.12201642990112305, 0.05475680157542229, 0.09040962159633636, 0.14228178560733795, 0.1293020397424698, 0.0755540058016777, 0.10059340298175812, 0.08929255604743958, 0.14704565703868866, 0.12290667742490768, 0.04928680136799812, 0.053949885070323944, 0.09506596624851227, 0.32914382219314575, 0.07041666656732559, 0.29868873953819275, 0.13346655666828156, 0.050098124891519547, 0.04555749520659447, 0.16115984320640564, 0.09402996301651001, 0.0434197336435318, 0.09526174515485764, 0.056605275720357895, 0.7286734580993652, 0.21740779280662537, 0.027495428919792175, 0.06700123101472855, 0.188211590051651, 0.07632811367511749, 0.03657536953687668, 0.10646744072437286, 0.11061441153287888]"
7,5040,0.20286345481872559,-82.95411682128906,-85.28690338134766,-87.5421371459961,"[-4.515163421630859, 0.5311627388000488, -0.432073712348938, 1.8864209651947021, -0.5822501182556152, 1.6339608430862427, 0.408366858959198, -7.4226298332214355, -0.7601764798164368, -7.453213214874268, -1.1953970193862915, 1.0933012962341309, 0.4608079493045807, 0.002749800682067871, -0.3289826810359955, -1.2001047134399414, -1.0795832872390747, -0.8975463509559631, -0.268316388130188, 1.3028559684753418, -0.0898994579911232, 1.5075167417526245, -3.7600936889648438, -0.38182270526885986, 0.7062819004058838, -0.9962431788444519, 0.7390186786651611, 0.014292582869529724, 0.12922479212284088, -0.6818682551383972, -0.17454209923744202, -14.717439651489258, -4.571274757385254, 0.6119241118431091, -0.325928270816803, -7.0977277755737305, -0.39643874764442444, 1.6832902431488037, 0.9303907155990601, -1.879075288772583, 0.03248368203639984, 0.03478933498263359, 0.10991932451725006, 0.006563919130712748, 0.0593327134847641, 0.13859470188617706, 0.09488214552402496, 0.13958702981472015, 0.0465577207505703, 0.07792340219020844, 0.08065685629844666, 0.14428342878818512, 0.07492026686668396, 0.08530551940202713, 0.08944981545209885, 0.14491096138954163, 0.12877444922924042, 0.04981229826807976, 0.0651586502790451, 0.0809129998087883, 0.3094017505645752, 0.05959116294980049, 0.3550906479358673, 0.14646930992603302, 0.03081902302801609, 0.06346558779478073, 0.058017365634441376, 0.11677441745996475, 0.054888345301151276, 0.08681971579790115, 0.05829702690243721, 0.4495704174041748, 0.25475016236305237, 0.04637598991394043, 0.10402003675699234, 0.13137449324131012, 0.07498059421777725, 0.05603254213929176, 0.11953987181186676, 0.11069467663764954]"
8,5670,0.22588539123535156,-80.70158386230469,-84.4837875366211,-86.65221405029297,"[-0.34258824586868286, 1.3566564321517944, -0.5870263576507568, -1.0846927165985107, -0.5989543795585632, -2.55928373336792, 0.3058488368988037, -1.9550902843475342, -0.26812952756881714, -0.4128047823905945, -1.670937180519104, -3.0390825271606445, -2.3878087997436523, 0.1058076024055481, 1.4350099563598633, 1.104131817817688, 0.47560837864875793, 0.8262915015220642, -1.0561089515686035, 1.4194295406341553, 0.06779152154922485, -1.0851597785949707, -4.031285762786865, -1.2592828273773193, -0.6314594149589539, -1.9587621688842773, -4.813502788543701, -1.247323751449585, 0.18255434930324554, -0.28883054852485657, -0.3267360329627991, -16.38941192626953, 5.084477424621582, -1.1975303888320923, -2.2050607204437256, -7.691512584686279, 0.2939221262931824, 2.24798321723938, -0.11586051434278488, -1.830182671546936, 0.1391800343990326, 0.12673337757587433, 0.2220427393913269, 0.135679692029953, 0.13339483737945557, 0.1875288486480713, 0.1497509479522705, 0.24522964656352997, 0.1867760568857193, 0.18805432319641113, 0.228616401553154, 0.20400002598762512, 0.18570780754089355, 0.0679549053311348, 0.14350412786006927, 0.22093655169010162, 0.11905404180288315, 0.12230944633483887, 0.05722109600901604, 0.07437188923358917, 0.6053906083106995, 0.05357104539871216, 0.3331725597381592, 0.32127776741981506, 0.07483057677745819, 0.0662568137049675, 0.17656803131103516, 0.14791862666606903, 0.08383022248744965, 0.13614939153194427, 0.15469494462013245, 1.4137359857559204, 0.2573326528072357, 0.04752602428197861, 0.17341744899749756, 0.2622453272342682, 0.15608276426792145, 0.2489573210477829, 0.33426085114479065, 0.0862591490149498]"
9,6300,0.24853730201721191,-78.68721008300781,-83.20596313476562,-87.12357330322266,"[-0.11131691932678223, 1.0882985591888428, -1.7395882606506348, -0.842058539390564, -0.5376847982406616, -2.100555181503296, 0.3801274299621582, 0.8452386856079102, -0.09414377808570862, -1.0614659786224365, -0.9265567660331726, -3.176330327987671, -0.1418703943490982, 0.055013258010149, 1.758927345275879, -2.421919584274292, 0.5726038217544556, 0.8298353552818298, -1.0063437223434448, 1.525736689567566, -1.3684873580932617, -1.0742359161376953, -4.56596565246582, 0.09150928258895874, 0.734280526638031, -1.0225317478179932, -1.486593246459961, -1.1098802089691162, 0.2768186926841736, -0.11549051105976105, -0.2743765413761139, -19.003101348876953, 2.058467149734497, -1.0526822805404663, -2.005619525909424, -8.089223861694336, 0.355712890625, 0.3477700352668762, -0.34788161516189575, -2.479297399520874, 0.28380364179611206, 0.21813662350177765, 0.2606516480445862, 0.38631099462509155, 0.20973262190818787, 0.22777900099754333, 0.3212607502937317, 0.38806211948394775, 0.2735839784145355, 0.3334652781486511, 0.29422953724861145, 0.23741087317466736, 0.3124989867210388, 0.0992853119969368, 0.27261409163475037, 0.5410587787628174, 0.24413806200027466, 0.17524656653404236, 0.12819094955921173, 0.16362398862838745, 0.8353499174118042, 0.08596125990152359, 0.4934840202331543, 0.40258562564849854, 0.08261962234973907, 0.11697819828987122, 0.30135709047317505, 0.45225095748901367, 0.12376558780670166, 0.2602793574333191, 0.35384976863861084, 2.254722833633423, 0.49292513728141785, 0.12233252078294754, 0.3325735926628113, 0.40067440271377563, 0.3237982988357544, 0.36496275663375854, 0.3157861828804016, 0.3405076861381531]"
